"rmsd","rg","dg_kj"
0.0400586050847458,1.65224406779661,6.95619912618654
0.0417064677966102,1.65224406779661,6.49773537624897
0.0433543305084746,1.65224406779661,6.0515871602135
0.045002193220339,1.65224406779661,5.62167371218247
0.0466500559322034,1.65224406779661,5.21026927101592
0.0482979186440678,1.65224406779661,4.81861605963258
0.0499457813559322,1.65224406779661,4.44733100151701
0.0515936440677966,1.65224406779661,4.09666852419628
0.053241506779661,1.65224406779661,3.766687944488
0.0548893694915254,1.65224406779661,3.45735913023063
0.0565372322033898,1.65224406779661,3.16862853925556
0.0581850949152542,1.65224406779661,2.90045968215976
0.0598329576271186,1.65224406779661,2.65285680261268
0.061480820338983,1.65224406779661,2.42587727856003
0.0631286830508475,1.65224406779661,2.21963624805569
0.0647765457627119,1.65224406779661,2.03430577714346
0.0664244084745763,1.65224406779661,1.87011019349296
0.0680722711864407,1.65224406779661,1.72731880045488
0.0697201338983051,1.65224406779661,1.60623693169014
0.0713679966101695,1.65224406779661,1.50719612896674
0.0730158593220339,1.65224406779661,1.43054408245484
0.0746637220338983,1.65224406779661,1.37663484366674
0.0763115847457627,1.65224406779661,1.34581969938436
0.0779594474576271,1.65224406779661,1.33843898098333
0.0796073101694915,1.65224406779661,1.35481498089496
0.0812551728813559,1.65224406779661,1.39524606017082
0.0829030355932203,1.65224406779661,1.46000196067679
0.0845508983050847,1.65224406779661,1.5493202831102
0.0861987610169491,1.65224406779661,1.66340405696017
0.0878466237288135,1.65224406779661,1.80242030864561
0.089494486440678,1.65224406779661,1.96649952654152
0.0911423491525424,1.65224406779661,2.15573592330952
0.0927902118644068,1.65224406779661,2.37018840379299
0.0944380745762712,1.65224406779661,2.60988215790646
0.0960859372881356,1.65224406779661,2.87481081003711
0.0977338,1.65224406779661,3.1649390675395
0.0005099,1.65281813559322,6.54927954367054
0.00215776271186441,1.65281813559322,6.56482645443378
0.00380562542372881,1.65281813559322,6.61207287415145
0.00545348813559322,1.65281813559322,6.69085433609996
0.00710135084745763,1.65281813559322,6.80090517968015
0.00874921355932204,1.65281813559322,6.94179637983911
0.0103970762711864,1.65281813559322,7.11283559116328
0.0120449389830508,1.65281813559322,7.31290730666863
0.0136928016949153,1.65281813559322,7.54021965716223
0.0153406644067797,1.65281813559322,7.7919098011171
0.0169885271186441,1.65281813559322,8.06344592674208
0.0186363898305085,1.65281813559322,8.34776435993364
0.0202842525423729,1.65281813559322,8.63413096659224
0.0219321152542373,1.65281813559322,8.90688907222991
0.0235799779661017,1.65281813559322,9.14464452595915
0.0252278406779661,1.65281813559322,9.32101781943654
0.0268757033898305,1.65281813559322,9.4083760051889
0.0285235661016949,1.65281813559322,9.38483654901799
0.0301714288135593,1.65281813559322,9.24186947021114
0.0318192915254237,1.65281813559322,8.98760529838265
0.0334671542372881,1.65281813559322,8.64329801091007
0.0351150169491525,1.65281813559322,8.23566986972203
0.0367628796610169,1.65281813559322,7.79001404167948
0.0384107423728814,1.65281813559322,7.32660208145007
0.0400586050847458,1.65281813559322,6.86002374295739
0.0417064677966102,1.65281813559322,6.40003971818925
0.0433543305084746,1.65281813559322,5.95283969184824
0.045002193220339,1.65281813559322,5.52217484405826
0.0466500559322034,1.65281813559322,5.11021298092886
0.0482979186440678,1.65281813559322,4.71813095165598
0.0499457813559322,1.65281813559322,4.34650653676274
0.0515936440677966,1.65281813559322,3.99557124745111
0.053241506779661,1.65281813559322,3.66537119433341
0.0548893694915254,1.65281813559322,3.35586858447443
0.0565372322033898,1.65281813559322,3.06700512891595
0.0581850949152542,1.65281813559322,2.7987408601124
0.0598329576271186,1.65281813559322,2.55107680115664
0.061480820338983,1.65281813559322,2.32406676777496
0.0631286830508475,1.65281813559322,2.11782166629241
0.0647765457627119,1.65281813559322,1.93250851463196
0.0664244084745763,1.65281813559322,1.76834574991721
0.0680722711864407,1.65281813559322,1.62559599546181
0.0697201338983051,1.65281813559322,1.50455721683713
0.0713679966101695,1.65281813559322,1.40555302687532
0.0730158593220339,1.65281813559322,1.32892276200962
0.0746637220338983,1.65281813559322,1.27501182796327
0.0763115847457627,1.65281813559322,1.24416269514133
0.0779594474576271,1.65281813559322,1.2367068137397
0.0796073101694915,1.65281813559322,1.25295761893146
0.0812551728813559,1.65281813559322,1.29320471110448
0.0829030355932203,1.65281813559322,1.35770922744117
0.0845508983050847,1.65281813559322,1.44670036994255
0.0861987610169491,1.65281813559322,1.56037302052489
0.0878466237288135,1.65281813559322,1.69888635406646
0.089494486440678,1.65281813559322,1.86236335251366
0.0911423491525424,1.65281813559322,2.05089112431389
0.0927902118644068,1.65281813559322,2.26452194049786
0.0944380745762712,1.65281813559322,2.50327490891736
0.0960859372881356,1.65281813559322,2.7671382190835
0.0977338,1.65281813559322,3.05607189983009
0.0005099,1.65339220338983,6.56218058576863
0.00215776271186441,1.65339220338983,6.57770892918057
0.00380562542372881,1.65339220338983,6.62492539054115
0.00545348813559322,1.65339220338983,6.70365850068906
0.00710135084745763,1.65339220338983,6.81363129282464
0.00874921355932204,1.65339220338983,6.95439650616149
0.0103970762711864,1.65339220338983,7.12523244712119
0.0120449389830508,1.65339220338983,7.32497656751619
0.0136928016949153,1.65339220338983,7.55176213408281
0.0153406644067797,1.65339220338983,7.80260861316913
0.0169885271186441,1.65339220338983,8.0728029680089
0.0186363898305085,1.65339220338983,8.35501205955596
0.0202842525423729,1.65339220338983,8.63812423475213
0.0219321152542373,1.65339220338983,8.90600640478763
0.0235799779661017,1.65339220338983,9.13677247661763
0.0252278406779661,1.65339220338983,9.30374137299135
0.0268757033898305,1.65339220338983,9.37947288780808
0.0285235661016949,1.65339220338983,9.34297734149001
0.0301714288135593,1.65339220338983,9.1871405948217
0.0318192915254237,1.65339220338983,8.92146551817684
0.0334671542372881,1.65339220338983,8.56800315772473
0.0351150169491525,1.65339220338983,8.15358340693608
0.0367628796610169,1.65339220338983,7.70315551791852
0.0384107423728814,1.65339220338983,7.2364944128125
0.0400586050847458,1.65339220338983,6.76772862944098
0.0417064677966102,1.65339220338983,6.30626264804054
0.0433543305084746,1.65339220338983,5.85803727441265
0.045002193220339,1.65339220338983,5.42664003935811
0.0466500559322034,1.65339220338983,5.01413538256086
0.0482979186440678,1.65339220338983,4.62163677985332
0.0499457813559322,1.65339220338983,4.24968411103463
0.0515936440677966,1.65339220338983,3.8984867018346
0.053241506779661,1.65339220338983,3.56807785081606
0.0548893694915254,1.65339220338983,3.25841227860219
0.0565372322033898,1.65339220338983,2.96942698022657
0.0581850949152542,1.65339220338983,2.70107844672038
0.0598329576271186,1.65339220338983,2.45336435560524
0.061480820338983,1.65339220338983,2.22633479517402
0.0631286830508475,1.65339220338983,2.0200962491723
0.0647765457627119,1.65339220338983,1.83481048100839
0.0664244084745763,1.65339220338983,1.67068982241384
0.0680722711864407,1.65339220338983,1.52798999838853
0.0697201338983051,1.65339220338983,1.40700138827754
0.0713679966101695,1.65339220338983,1.30803946054139
0.0730158593220339,1.65339220338983,1.23143498703626
0.0746637220338983,1.65339220338983,1.17752452296282
0.0763115847457627,1.65339220338983,1.14664152509203
0.0779594474576271,1.65339220338983,1.13910837409704
0.0796073101694915,1.65339220338983,1.15522947014947
0.0812551728813559,1.65339220338983,1.19528548791576
0.0829030355932203,1.65339220338983,1.25952881013004
0.0845508983050847,1.65339220338983,1.34818010884668
0.0861987610169491,1.65339220338983,1.46142600956545
0.0878466237288135,1.65339220338983,1.59941775376601
0.089494486440678,1.65339220338983,1.76227076732728
0.0911423491525424,1.65339220338983,1.95006504286007
0.0927902118644068,1.65339220338983,2.16284625018051
0.0944380745762712,1.65339220338983,2.40062749827354
0.0960859372881356,1.65339220338983,2.66339168180465
0.0977338,1.65339220338983,2.95109435365274
0.0005099,1.65396627118644,6.58025253765451
0.00215776271186441,1.65396627118644,6.59576130608411
0.00380562542372881,1.65396627118644,6.64294618199956
0.00545348813559322,1.65396627118644,6.72162831263871
0.00710135084745763,1.65396627118644,6.8315188102203
0.00874921355932204,1.65396627118644,6.97215118922172
0.0103970762711864,1.65396627118644,7.14277282444112
0.0120449389830508,1.65396627118644,7.34217161233061
0.0136928016949153,1.65396627118644,7.56840202051297
0.0153406644067797,1.65396627118644,7.8183598135708
0.0169885271186441,1.65396627118644,8.08714193299804
0.0186363898305085,1.65396627118644,8.36713383774564
0.0202842525423729,1.65396627118644,8.646832365918
0.0219321152542373,1.65396627118644,8.90961652650019
0.0235799779661017,1.65396627118644,9.13310944087364
0.0252278406779661,1.65396627118644,9.29035613187774
0.0268757033898305,1.65396627118644,9.35416870095868
0.0285235661016949,1.65396627118644,9.30452066012854
0.0301714288135593,1.65396627118644,9.13575167967544
0.0318192915254237,1.65396627118644,8.85871826922897
0.0334671542372881,1.65396627118644,8.49621431490029
0.0351150169491525,1.65396627118644,8.07512634469243
0.0367628796610169,1.65396627118644,7.62003150151434
0.0384107423728814,1.65396627118644,7.15020017538287
0.0400586050847458,1.65396627118644,6.67930240453164
0.0417064677966102,1.65396627118644,6.2163924389915
0.0433543305084746,1.65396627118644,5.7671679388059
0.045002193220339,1.65396627118644,5.33505718567112
0.0466500559322034,1.65396627118644,4.92202429418612
0.0482979186440678,1.65396627118644,4.52912134191943
0.0499457813559322,1.65396627118644,4.15685153008647
0.0515936440677966,1.65396627118644,3.80540271511044
0.053241506779661,1.65396627118644,3.47479576725689
0.0548893694915254,1.65396627118644,3.16497808770669
0.0565372322033898,1.65396627118644,2.87588198103262
0.0581850949152542,1.65396627118644,2.60746032970979
0.0598329576271186,1.65396627118644,2.3597073377014
0.061480820338983,1.65396627118644,2.13266919813198
0.0631286830508475,1.65396627118644,1.92644777897356
0.0647765457627119,1.65396627118644,1.74119938033752
0.0664244084745763,1.65396627118644,1.57713001112317
0.0680722711864407,1.65396627118644,1.43448827683908
0.0697201338983051,1.65396627118644,1.31355674921806
0.0713679966101695,1.65396627118644,1.21464253333408
0.0730158593220339,1.65396627118644,1.13806762179418
0.0746637220338983,1.65396627118644,1.08415951059172
0.0763115847457627,1.65396627118644,1.05324244172213
0.0779594474576271,1.65396627118644,1.04562953440875
0.0796073101694915,1.65396627118644,1.06161597307057
0.0812551728813559,1.65396627118644,1.10147333947348
0.0829030355932203,1.65396627118644,1.1654451112435
0.0845508983050847,1.65396627118644,1.25374329992829
0.0861987610169491,1.65396627118644,1.36654616841114
0.0878466237288135,1.65396627118644,1.50399694787497
0.089494486440678,1.65396627118644,1.66620346610776
0.0911423491525424,1.65396627118644,1.85323859882608
0.0927902118644068,1.65396627118644,2.06514146096379
0.0944380745762712,1.65396627118644,2.30191926285393
0.0960859372881356,1.65396627118644,2.5635497646263
0.0977338,1.65396627118644,2.84998426911194
0.0005099,1.65454033898305,6.60349529557047
0.00215776271186441,1.65454033898305,6.61898341753849
0.00380562542372881,1.65454033898305,6.66613497771943
0.00545348813559322,1.65454033898305,6.74476333436622
0.00710135084745763,1.65454033898305,6.85456702496393
0.00874921355932204,1.65454033898305,6.99505928787622
0.0103970762711864,1.65454033898305,7.16545488389837
0.0120449389830508,1.65454033898305,7.36448948554826
0.0136928016949153,1.65454033898305,7.59013459174683
0.0153406644067797,1.65454033898305,7.83915591621265
0.0169885271186441,1.65454033898305,8.10645113291914
0.0186363898305085,1.65454033898305,8.38411187106402
0.0202842525423729,1.65454033898305,8.66022917974825
