"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Metabolism","Carbohydrate metabolism","mmu00620","Pyruvate metabolism","14/1322","45/11188",0.311111111111111,2.63291309463775,4.01763292444555,0.000464020081449406,0.00360904507793983,0.00241786499016729,"74551/68126/100705/68738/110695/56752/76238/18746/11522/66204/11669/13382/110460/60525",14
"Metabolism","Carbohydrate metabolism","mmu00640","Propanoate metabolism","11/1322","31/11188",0.354838709677419,3.00297691669513,4.08775695121357,0.000536322499341287,0.00406288800315368,0.00272191520184713,"227095/100705/68738/11409/52665/17850/73724/110821/13382/60525/66904",11
"Metabolism","Glycan biosynthesis and metabolism","mmu00511","Other glycan degradation","8/1322","18/11188",0.444444444444444,3.76130442091108,4.29166629380884,0.000545587817566351,0.00406288800315368,0.00272191520184713,"230101/17159/12091/110173/217364/15212/15211/18010",8
"Cellular Processes","Cell growth and death","mmu04216","Ferroptosis","13/1322","41/11188",0.317073170731707,2.68336961735729,3.95270500189019,0.000599663951054505,0.00437254964310576,0.00292937175111953,"26570/68428/18174/22041/19122/14319/17254/213053/22042/53945/27057/50790/67547",13
"Human Diseases","Infectious disease: viral","mmu05167","Kaposi sarcoma-associated herpesvirus infection","43/1322","222/11188",0.193693693693694,1.63921712938354,3.52129785322702,0.000684429203637088,0.0048887800259792,0.00327521818491438,"14825/12443/15251/56717/104709/16452/15040/18709/12774/56489/26416/14082/13063/20310/20779/17096/54720/56480/20848/54721/16439/19106/16476/19225/320207/14701/26399/18591/26415/23797/26417/75600/14281/57781/66066/14102/13555/15042/20846/18803/16438/12571/18018",43
"Metabolism","Carbohydrate metabolism","mmu00052","Galactose metabolism","11/1322","32/11188",0.34375,2.90913388804841,3.95875945883797,0.000730970777563688,0.00511679544294581,0.00342797618100366,"56421/14635/212032/66681/15277/14387/12091/319625/76051/67861/14187",11
"Organismal Systems","Immune system","mmu04657","IL-17 signaling pathway","23/1322","97/11188",0.237113402061856,2.00667529672318,3.6449528679283,0.000748486372854919,0.00513667118625924,0.00344129185395129,"20293/14825/103213/50772/14282/20201/56489/17395/26416/14082/20310/56480/16476/19225/12608/21929/22034/26415/16819/26417/15945/14281/16176",23
"Human Diseases","Cancer: specific types","mmu05214","Glioma","19/1322","75/11188",0.253333333333333,2.14394351991931,3.63849303643324,0.000898504736789102,0.00586340369656751,0.00392816332713716,"12443/56717/52163/17246/18709/107986/18590/18591/227541/23797/26417/75600/12322/20662/13555/16000/18803/12571/13197",19
"Metabolism","Amino acid metabolism","mmu00310","Lysine degradation","17/1322","64/11188",0.265625,2.24796709531014,3.66492104230673,0.000929570311772111,0.00586340369656751,0.00392816332713716,"110147/110695/67956/234407/213389/56752/15107/73582/26433/11669/13382/78920/110460/232811/14055/14013/26432",17
"Metabolism","Lipid metabolism","mmu00561","Glycerolipid metabolism","17/1322","64/11188",0.265625,2.24796709531014,3.66492104230673,0.000929570311772111,0.00586340369656751,0.00392816332713716,"16891/227333/67916/52123/50784/110695/67512/56752/23945/11669/14245/66853/67800/64899/56077/67861/14187",17
"Organismal Systems","Immune system","mmu04621","NOD-like receptor signaling pathway","41/1322","212/11188",0.193396226415094,1.63669968315588,3.42596172010962,0.000930410810205962,0.00586340369656751,0.00392816332713716,"20293/14825/54483/56532/268749/246730/22166/228607/18036/69146/107607/17951/72512/56489/239319/26416/14082/11796/20310/56480/54721/16439/257632/16476/23960/12043/246727/21929/22034/11797/17952/26415/26417/216799/54396/15951/28240/20846/16176/18796/16438",41
"Human Diseases","Drug resistance: antineoplastic","mmu01524","Platinum drug resistance","20/1322","81/11188",0.246913580246914,2.08961356717282,3.60262133585023,0.000944149204214642,0.00586340369656751,0.00392816332713716,"14871/17246/18709/21973/14082/13063/11796/26408/11920/12043/17685/14863/11797/23797/26417/66447/14102/14862/14872/11799",20
"Organismal Systems","Endocrine system","mmu04921","Oxytocin signaling pathway","32/1322","154/11188",0.207792207792208,1.75853193704933,3.46952269449702,0.000954897173440995,0.00586340369656751,0.00392816332713716,"18747/12443/108099/230103/104709/12494/52163/14677/17260/19735/13631/20779/11515/54720/16439/16476/19225/320207/227541/26417/107589/12289/75600/14281/12322/18160/28240/13712/18796/16438/18018/11513",32
"Metabolism","Global and overview maps","mmu01200","Carbon metabolism","27/1322","123/11188",0.219512195121951,1.8577174274012,3.5012495978905,0.000981218734976692,0.00592114753865245,0.00396684857798878,"15926/56421/227095/18648/13808/13885/68738/11409/212032/100198/18746/15277/269951/17850/14718/73724/328099/110821/13382/110639/78920/110460/18655/60525/12359/72141/66904",27
"Human Diseases","Infectious disease: parasitic","mmu05140","Leishmaniasis","18/1322","70/11188",0.257142857142857,2.17618327209855,3.61337199841938,0.00100718822233567,0.005974845386737,0.00400282323170662,"17969/24088/246256/16452/18036/26416/21808/16476/16409/19225/22034/26415/21809/26417/14281/20846/16176/13712",18
"Human Diseases","Infectious disease: viral","mmu05162","Measles","30/1322","142/11188",0.211267605633803,1.78794400289787,3.45890789976772,0.00102620018786179,0.0059861677625271,0.00401040861106243,"24088/12443/246730/228607/18036/208650/18709/56489/12487/56417/14082/13063/56480/20848/54721/19106/16476/23960/12043/246727/21929/22034/23797/14130/14281/12447/14102/20846/16176/12571",30
"Environmental Information Processing","Signal transduction","mmu04350","TGF-beta signaling pathway","25/1322","112/11188",0.223214285714286,1.88904797925222,3.46134372056409,0.00115578470672476,0.00663155159596176,0.00444278087086595,"15902/230597/11479/21815/20481/19053/16324/21808/15216/18007/22041/17127/21825/21813/19052/13590/17965/22042/11480/17130/21809/12159/12156/26417/11481",25
"Organismal Systems","Environmental adaptation","mmu04710","Circadian rhythm","11/1322","34/11188",0.323529411764706,2.73800836522203,3.71516401848883,0.00129717798604406,0.00732277895347451,0.00490586581214077,"108099/217166/18628/18626/79362/104318/18030/12953/13170/18627/12952",11
"Environmental Information Processing","Signaling molecules and interaction","mmu04061","Viral protein interaction with cytokine and cytokine receptor","22/1322","95/11188",0.231578947368421,1.95983756668525,3.43903844482097,0.0013464937841083,0.00748052102282386,0.00501154446638858,"50930/20293/14825/12778/55985/24047/20307/12774/21933/21938/20310/20303/20302/22035/20315/12978/16174/15945/56221/20312/13051/20305",22
"Human Diseases","Infectious disease: bacterial","mmu05132","Salmonella infection","46/1322","250/11188",0.184,1.55718003025719,3.26135878429883,0.00140569005953213,0.00768736751306635,0.00515012042659292,"24088/56532/22151/66616/22166/80837/69146/107607/17951/19157/21933/280408/26416/20130/14082/13063/11796/16593/110350/73710/16476/12043/26397/12475/27205/22035/22146/26399/22034/17113/11797/17952/22152/16646/74764/26415/23797/170625/53791/140579/26417/216799/14281/16176/22145/226421",46
"Human Diseases","Cancer: specific types","mmu05218","Melanoma","18/1322","72/11188",0.25,2.11573373676248,3.47659847539392,0.00143045931487239,0.00770247323392824,0.00516024044250695,"71785/12443/17246/18709/107986/14180/15234/17342/18590/14182/54635/18591/23797/26417/13555/16000/12571/13197",18
"Metabolism","Glycan biosynthesis and metabolism","mmu00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","10/1322","30/11188",0.333333333333333,2.82097831568331,3.65573085345649,0.00165762235286888,0.00873115431334238,0.0058494011246957,"241062/67292/230801/56176/110417/239827/225651/433931/14755/228812",10
"Organismal Systems","Nervous system","mmu04722","Neurotrophin signaling pathway","26/1322","121/11188",0.214876033057851,1.81848188944874,3.31351388996625,0.00167139239712554,0.00873115431334238,0.0058494011246957,"20112/18036/23921/108960/18709/56484/26416/26408/16476/12043/14388/22034/26415/23797/20111/26417/75600/72843/17179/12322/20662/73914/18037/18803/19165/73086",26
"Environmental Information Processing","Signal transduction","mmu04371","Apelin signaling pathway","29/1322","140/11188",0.207142857142857,1.75303652474606,3.28201239976363,0.00169958154049949,0.00874784616433562,0.00586058376200448,"18747/12443/56717/108099/15184/104709/14677/17260/23796/17532/20130/11515/16439/13653/320207/14674/17127/14701/14219/20698/23797/26417/107589/75600/20541/66066/18796/16438/11513",29
"Human Diseases","Immune disease","mmu05321","Inflammatory bowel disease","16/1322","62/11188",0.258064516129032,2.18398321214192,3.42195152050826,0.00180858865492461,0.00917400042353064,0.00614608406512247,"24088/17132/60504/21808/20848/257632/16476/17127/16190/16174/20849/53791/21809/20846/16176/18018",16
"Metabolism","Amino acid metabolism","mmu00280","Valine, leucine and isoleucine degradation","15/1322","57/11188",0.263157894736842,2.22708814396051,3.39975865072051,0.00201563601283568,0.00988999360027543,0.0066257607657078,"72039/227095/11409/110695/56752/15107/17850/73724/110821/11992/11669/13382/52538/110460/66904",15
"Organismal Systems","Endocrine system","mmu04923","Regulation of lipolysis in adipocytes","15/1322","57/11188",0.263157894736842,2.22708814396051,3.39975865072051,0.00201563601283568,0.00988999360027543,0.0066257607657078,"18747/14677/18709/11554/11515/225845/23945/19225/11770/19224/23797/66853/18160/11832/11513",15
"Human Diseases","Cancer: overview","mmu05231","Choline metabolism in cancer","22/1322","98/11188",0.224489795918367,1.89984253913366,3.27503372064007,0.00206001365379004,0.00988999360027543,0.0066257607657078,"71785/15251/56717/227333/67916/170758/18709/50784/19730/16476/18590/18806/22084/54635/18591/23797/26417/14281/56077/20662/18803/18805",22
"Metabolism","Amino acid metabolism","mmu00340","Histidine metabolism","9/1322","26/11188",0.346153846153846,2.92947748167113,3.60543250953092,0.00209102721834395,0.00988999360027543,0.0066257607657078,"110695/67689/56752/11484/15186/11669/140483/17161/66054",9
"Metabolism","Metabolism of cofactors and vitamins","mmu00790","Folate biosynthesis","9/1322","26/11188",0.346153846153846,2.92947748167113,3.60543250953092,0.00209102721834395,0.00988999360027543,0.0066257607657078,"19286/72562/20751/56738/12408/110391/67861/14528/14187",9
"Environmental Information Processing","Signal transduction","mmu04066","HIF-1 signaling pathway","25/1322","117/11188",0.213675213675214,1.80831943313033,3.21724782918059,0.00220371717979968,0.0102840135057318,0.00688973278995746,"15251/56717/56421/13808/20525/18709/17346/212032/13614/20848/12043/15277/112406/22041/22042/21687/23797/26417/18655/170768/12322/16000/228026/18803/21857",25
"Organismal Systems","Endocrine system","mmu04914","Progesterone-mediated oocyte maturation","21/1322","93/11188",0.225806451612903,1.91098531062418,3.22917206038096,0.00238659775736781,0.0108871955264834,0.00729383211794535,"18747/12442/20112/14677/18709/26416/11515/268697/20868/26415/23797/12534/12235/20111/26417/12428/231207/16000/110033/20878/11513",21
"Human Diseases","Immune disease","mmu05323","Rheumatoid arthritis","20/1322","87/11188",0.229885057471264,1.94550228667814,3.24073223910031,0.00239518301582634,0.0108871955264834,0.00729383211794535,"20293/24088/14825/13039/12519/12487/21934/11433/20310/21808/16476/20302/20315/21687/16168/21809/14281/11975/11984/16176",20
"Environmental Information Processing","Signal transduction","mmu04071","Sphingolipid signaling pathway","27/1322","131/11188",0.206106870229008,1.74426903488815,3.13652630915661,0.0025966779405033,0.0116517599894379,0.00780604895308644,"170758/14677/74442/18709/19053/26416/14673/26408/230379/12043/14739/14674/18806/20698/19052/26415/23797/26417/81535/67260/14127/20597/13611/18796/18805/54447/11542",27
"Human Diseases","Cancer: specific types","mmu05210","Colorectal cancer","20/1322","88/11188",0.227272727272727,1.92339430614771,3.18323740944301,0.00276333579078574,0.0120944651606639,0.00810263747203184,"12443/56717/170758/18709/107986/19730/13063/21808/16476/12043/17127/17685/21813/23797/21809/26417/14281/20662/11799/13197",20
"Organismal Systems","Immune system","mmu04623","Cytosolic DNA-sensing pathway","19/1322","82/11188",0.231707317073171,1.96092395114571,3.19682675325002,0.00276444917958032,0.0120944651606639,0.00810263747203184,"54483/56532/228607/18036/69146/72512/56489/56417/56045/14082/56480/70796/20303/54722/70428/15945/216799/15951/16176",19
"Organismal Systems","Immune system","mmu04611","Platelet activation","26/1322","126/11188",0.206349206349206,1.74631990970871,3.08386575306616,0.00303364526934214,0.0131083437564167,0.00878188129082889,"18747/21391/104709/14677/22323/19395/18709/26416/70549/20779/11515/17096/16439/320207/14674/70839/19224/26415/23797/26417/107589/14127/18796/12825/16438/11513",26
"Organismal Systems","Endocrine system","mmu04919","Thyroid hormone signaling pathway","25/1322","120/11188",0.208333333333333,1.76311144730207,3.07642269998193,0.00315808836161298,0.0134796454459091,0.00903063333920347,"18747/12443/15251/56717/56421/17246/23989/20525/18709/11936/20779/17979/54720/20181/22084/23797/21833/12159/26417/232975/11933/14534/20846/18803/18796",25
"Environmental Information Processing","Signal transduction","mmu04152","AMPK signaling pathway","26/1322","127/11188",0.204724409448819,1.73256935923857,3.03917287959505,0.00339682916873729,0.0143239784223862,0.00959629076375218,"12443/56717/108099/20250/74551/56421/100705/18709/56484/15357/19053/13631/19325/69008/12894/231991/22084/19052/20249/14104/19016/23797/12428/170768/16000/270198",26
"Human Diseases","Infectious disease: bacterial","mmu05152","Tuberculosis","34/1322","180/11188",0.188888888888889,1.59855437888721,2.96338204722073,0.00362240719288742,0.0149973718887759,0.0100474279626038,"24088/246256/16452/108960/12265/26416/14082/13063/20779/240354/21808/216238/257632/16409/12043/12608/12475/16803/20698/56619/22034/26415/23797/21809/26417/75600/14130/11975/12322/14127/11984/20846/16176/15526",34
"Metabolism","Carbohydrate metabolism","mmu00630","Glyoxylate and dicarboxylate metabolism","10/1322","33/11188",0.303030303030303,2.56452574153028,3.29463180626125,0.00367055571737919,0.0149973718887759,0.0100474279626038,"68738/76238/17850/73724/110821/13382/110460/60525/12359/66904",10
"Metabolism","Global and overview maps","mmu01232","Nucleotide metabolism","19/1322","84/11188",0.226190476190476,1.91423528564224,3.07864693991772,0.00368506852124207,0.0149973718887759,0.0100474279626038,"56248/14544/13178/56520/23917/22169/12497/80914/66566/20135/27369/14923/57813/11821/12499/79059/76654/75686/18102",19
"Human Diseases","Infectious disease: viral","mmu05168","Herpes simplex virus 1 infection","38/1322","209/11188",0.181818181818182,1.53871544491817,2.87775070159616,0.00431097285931819,0.0173429942616249,0.0116188680784758,"50930/20293/24088/56717/246730/217715/16452/228607/213233/20684/15040/18709/12702/72512/56489/58235/14082/13063/11796/20779/56480/54721/19106/23960/12043/22084/69550/246727/22034/11797/21681/23797/18854/14102/545812/15042/20846/16176",38
"Metabolism","Glycan biosynthesis and metabolism","mmu00520","Amino sugar and nucleotide sugar metabolism","11/1322","39/11188",0.282051282051282,2.38698165173203,3.17604796599669,0.00436475570741152,0.0173598238362958,0.0116301429831992,"110119/227620/14635/212032/66681/245847/56174/15277/15212/15211/26384",11
"Cellular Processes","Cell growth and death","mmu04114","Oocyte meiosis","25/1322","123/11188",0.203252032520325,1.72010872907519,2.93952334133068,0.00444015867163755,0.0174612981468893,0.0116981252825849,"18747/12442/72415/20112/19053/107995/26416/11515/268697/16439/19052/26415/12534/12235/20111/26417/75600/12447/12322/105988/231207/16000/20878/16438/11513",25
"Genetic Information Processing","Folding, sorting and degradation","mmu04120","Ubiquitin mediated proteolysis","30/1322","156/11188",0.192307692307692,1.62748748981729,2.88896470072492,0.00462192797477058,0.01797416434633,0.0120417178954475,"26554/15204/76375/56791/73998/17246/208650/50868/50873/12702/107986/107995/68612/17999/11796/229615/242521/22196/140499/22034/11797/216150/67455/69288/18854/107568/17318/67921/74153/69807",30
"Human Diseases","Infectious disease: viral","mmu05170","Human immunodeficiency virus 1 infection","42/1322","238/11188",0.176470588235294,1.49345910830293,2.81666099424778,0.00485639556514141,0.0185607651332493,0.0124347086936412,"12442/24088/56717/170758/14677/213233/15040/18709/12774/72512/26416/56045/21938/14082/13063/11766/56480/268697/16439/16476/11920/12043/14701/26397/69550/26399/12504/22034/26415/23797/12534/26417/75600/14281/66066/14102/11764/15042/14672/18803/16438/18018",42
"Human Diseases","Infectious disease: viral","mmu05166","Human T-cell leukemia virus 1 infection","43/1322","245/11188",0.175510204081633,1.48533143968631,2.81161116581221,0.00487882969216839,0.0185607651332493,0.0124347086936412,"18747/12442/12443/19698/12236/20525/21939/15040/18709/16169/107995/70549/11515/21808/16476/11920/16818/13653/231991/17127/13654/21813/12504/16178/16177/23797/16168/21809/50883/26417/14281/70461/12447/12428/13555/105988/23872/18186/14534/15042/13712/18018/11513",43
"Cellular Processes","Cell growth and death","mmu04110","Cell cycle","30/1322","157/11188",0.191082802547771,1.61712132746177,2.85045986657445,0.00508593718417097,0.0191406238113961,0.0128231826436358,"12442/12443/72415/17246/12236/19053/107995/218294/21808/268697/100710/11920/12581/27214/17127/19052/12577/76464/12534/12235/21809/50883/67177/12447/12428/13555/105988/56452/12571/13197",30
"Human Diseases","Drug resistance: antineoplastic","mmu01522","Endocrine resistance","20/1322","93/11188",0.21505376344086,1.81998601011826,2.90660659716118,0.0053898020633839,0.0200684119381315,0.0134447505047962,"18747/12443/56717/17246/18709/17395/26416/20779/11515/17979/16476/12043/26415/23797/26417/14281/20662/13555/16000/11513",20
"Cellular Processes","Transport and catabolism","mmu04144","Endocytosis","46/1322","268/11188",0.171641791044776,1.45259331180708,2.74515076287213,0.00565075260957732,0.0208185622458112,0.0139473106355599,"103967/230597/27681/13858/98878/17246/69178/72183/208650/212285/15040/12774/19157/17999/13660/234353/20779/259300/216238/26385/19325/14276/12390/71955/17127/18806/21813/30948/109689/22034/22042/106572/227700/12389/347722/107305/18854/107568/67804/215445/75767/140500/52055/13429/15042/18805",46
"Human Diseases","Cancer: overview","mmu05230","Central carbon metabolism in cancer","16/1322","69/11188",0.231884057971014,1.96241969786665,2.93533838923025,0.00572180509363482,0.0208607477372103,0.0139755726329981,"15251/56717/15926/56421/18648/20525/18709/212032/20539/18746/15277/269951/14182/23797/26417/228026",16
"Environmental Information Processing","Signal transduction","mmu04022","cGMP-PKG signaling pathway","32/1322","172/11188",0.186046511627907,1.57449952503254,2.77935438047469,0.00590288850433904,0.0212990822321512,0.0142692330352409,"230103/11552/104709/14677/22323/17260/11554/19735/14886/14673/11936/11515/16439/320207/231991/207728/14674/23797/26417/107589/12289/75600/20541/232975/18160/11933/14672/18796/16438/18018/11513/11542",32
"Organismal Systems","Immune system","mmu04658","Th1 and Th2 cell differentiation","19/1322","88/11188",0.215909090909091,1.82722459084032,2.85170944421319,0.00629398588740332,0.0224785210264404,0.0150593932319611,"16452/12399/18036/26416/17132/54721/16476/16818/16190/12504/26415/20849/26417/14281/270118/18037/20846/18803/18018",19
"Human Diseases","Cancer: specific types","mmu05215","Prostate cancer","22/1322","107/11188",0.205607476635514,1.74004269939344,2.81553662487349,0.00636365501164471,0.0224977702431884,0.0150722891659985,"71785/12443/56717/17246/18709/17395/104156/14276/12043/231991/18590/14182/54635/16178/18591/23797/26417/12447/20662/13555/18792/16000",22
"Human Diseases","Cancer: specific types","mmu05220","Chronic myeloid leukemia","17/1322","76/11188",0.223684210526316,1.89302492236643,2.85940880449372,0.00656515528564539,0.0229780434997589,0.0153940462700794,"12443/110279/17246/18709/107986/21808/17127/21813/13017/23797/21809/26417/20662/13555/14013/12571/13197",17
"Organismal Systems","Endocrine system","mmu04910","Insulin signaling pathway","27/1322","140/11188",0.192857142857143,1.63213745407391,2.75508942056328,0.00670395162573871,0.0232315155347381,0.0155638588232971,"18747/56717/108099/74551/23921/100705/208650/18709/12702/17346/212032/19085/216233/102093/15277/110078/22084/14104/23797/110094/26417/19246/75600/20662/20411/16332/13712",27
