"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","log2FC","pvalue","padj"
"Rbms2",4.34128504831417,4.3149797498776,41.4014610534786,5.99197686237317e-08,3.09048247656221e-07,9.44406666339628,4.34128504831417,5.99197686237317e-08,3.09048247656221e-07
"Zranb2",4.97037478335512,5.00617710799566,41.3975766176764,5.99499520332184e-08,3.09048247656221e-07,9.44362417948307,4.97037478335512,5.99499520332184e-08,3.09048247656221e-07
"Rnf44",5.32799308978248,5.3067761865742,41.3962910752246,5.99599451114345e-08,3.09048247656221e-07,9.44347772694703,5.32799308978248,5.99599451114345e-08,3.09048247656221e-07
"Nsmce2",5.18531232831034,5.23360478179294,41.3961492051584,5.9961048049865e-08,3.09048247656221e-07,9.4434615642978,5.18531232831034,5.9961048049865e-08,3.09048247656221e-07
"Sacm1l",5.0488077112257,5.02601828230163,41.3788020241816,6.00960914172126e-08,3.09633558904438e-07,9.44148464388752,5.0488077112257,6.00960914172126e-08,3.09633558904438e-07
"Abhd17b",5.74122656031695,5.75744670774354,41.3764814208871,6.01141840459919e-08,3.09633558904438e-07,9.44122008830485,5.74122656031695,6.01141840459919e-08,3.09633558904438e-07
"Zfp1",4.68181022879048,4.37990706115964,41.3688083183446,6.01740535242573e-08,3.09839943911674e-07,9.44034517266067,4.68181022879048,6.01740535242573e-08,3.09839943911674e-07
"Stau1",5.36132497095718,5.38095113267001,41.3637793469553,6.02133304767284e-08,3.09940195822318e-07,9.43977161781445,5.36132497095718,6.02133304767284e-08,3.09940195822318e-07
"Utp4",4.70815460009424,4.7644416876874,41.354053145022,6.0289379692367e-08,3.10229599942834e-07,9.43866204462495,4.70815460009424,6.0289379692367e-08,3.10229599942834e-07
"Imp3",6.33084076592829,6.24371926597667,41.3509053773682,6.03140164828077e-08,3.10254349087106e-07,9.43830286034113,6.33084076592829,6.03140164828077e-08,3.10254349087106e-07
"Ldhb",5.75003010047944,5.77664946672158,41.3433137341759,6.03734834878111e-08,3.1034982602097e-07,9.43743642625231,5.75003010047944,6.03734834878111e-08,3.1034982602097e-07
"Cnot7",5.5953751863203,5.6141014876528,41.3420183663326,6.03836373275325e-08,3.1034982602097e-07,9.43728856197511,5.5953751863203,6.03836373275325e-08,3.1034982602097e-07
"Stk40",5.11788053743915,5.129374281017,41.3353321215132,6.04360801677403e-08,3.1034982602097e-07,9.43652522610597,5.11788053743915,6.04360801677403e-08,3.1034982602097e-07
"Brix1",5.77261307370844,5.67612019482865,41.3344021150331,6.04433788492698e-08,3.1034982602097e-07,9.43641903706007,5.77261307370844,6.04433788492698e-08,3.1034982602097e-07
"Lcorl",4.41974097349885,4.38713252988787,41.3343003486554,6.04441775741979e-08,3.1034982602097e-07,9.43640741705717,4.41974097349885,6.04441775741979e-08,3.1034982602097e-07
"Auts2",7.3275907035149,7.36479139702573,41.3322733154192,6.04600895805054e-08,3.1034982602097e-07,9.43617595508018,7.3275907035149,6.04600895805054e-08,3.1034982602097e-07
"Ylpm1",5.37930318989692,5.32659906272847,41.3284050162074,6.04904691195432e-08,3.1034982602097e-07,9.4357341959194,5.37930318989692,6.04904691195432e-08,3.1034982602097e-07
"Ccnk",5.17618734426338,5.32322265530644,41.3257304599502,6.05114842241163e-08,3.1034982602097e-07,9.43542872554925,5.17618734426338,6.05114842241163e-08,3.1034982602097e-07
"Chchd3",5.05629732813504,5.05189981489964,41.324736901677,6.05192932304827e-08,3.1034982602097e-07,9.43531524020836,5.05629732813504,6.05192932304827e-08,3.1034982602097e-07
"Arf3",4.70368601407379,4.69959893572598,41.3232592405452,6.05309093185071e-08,3.1034982602097e-07,9.43514645248452,4.70368601407379,6.05309093185071e-08,3.1034982602097e-07
"Selenos",6.58531184573761,6.63818174741031,41.3064815669537,6.06629863388245e-08,3.10846372851194e-07,9.43322936276928,6.58531184573761,6.06629863388245e-08,3.10846372851194e-07
"Glrx2",4.6889564325134,4.56917887021585,41.3059107259795,6.06674861124454e-08,3.10846372851194e-07,9.4331641153507,4.6889564325134,6.06674861124454e-08,3.10846372851194e-07
"Ifi207",6.8973949428255,6.47775472465678,41.3020377464986,6.06980261350105e-08,3.10895005336517e-07,9.43272139588567,6.8973949428255,6.06980261350105e-08,3.10895005336517e-07
"Actr1a",5.85648862055748,5.77150729801099,41.2996689907223,6.07167137211399e-08,3.10895005336517e-07,9.43245059306412,5.85648862055748,6.07167137211399e-08,3.10895005336517e-07
"Farsa",4.43442735158078,4.29737527089038,41.2932811338958,6.07671427984386e-08,3.11051439486414e-07,9.43172019857142,4.43442735158078,6.07671427984386e-08,3.11051439486414e-07
"Babam2",5.42461433126743,5.11779606431475,41.2888182019416,6.08024049742574e-08,3.11130161228639e-07,9.43120980099492,5.42461433126743,6.08024049742574e-08,3.11130161228639e-07
"Txnl4a",4.86605937807361,4.82938312443553,41.2855040833297,6.08286059272426e-08,3.11162479748118e-07,9.43083073219193,4.86605937807361,6.08286059272426e-08,3.11162479748118e-07
"Slc41a1",5.21272260502258,5.17374199193701,41.2816571964577,6.08590356552313e-08,3.11216401938908e-07,9.43039066784169,5.21272260502258,6.08590356552313e-08,3.11216401938908e-07
"Nrip1",6.62527460394244,6.33882485364777,41.2654716559896,6.09872646966841e-08,3.11732989902919e-07,9.42853844674011,6.62527460394244,6.09872646966841e-08,3.11732989902919e-07
"Gigyf2",4.75771005851491,4.58762113925215,41.263515947417,6.1002780364086e-08,3.11732989902919e-07,9.42831456760806,4.75771005851491,6.1002780364086e-08,3.11732989902919e-07
"Atp6v0d1",5.71039664064184,5.63429414483577,41.2613687879181,6.10198203011657e-08,3.11732989902919e-07,9.42806875377444,5.71039664064184,6.10198203011657e-08,3.11732989902919e-07
"Mia2",6.5977524634402,6.58584304508335,41.2429410404237,6.11662958111756e-08,3.12294474281521e-07,9.42595829214783,6.5977524634402,6.11662958111756e-08,3.12294474281521e-07
"Washc4",4.42327044270836,4.33749463515608,41.2425206299644,6.1169642361507e-08,3.12294474281521e-07,9.42591012751941,4.42327044270836,6.1169642361507e-08,3.12294474281521e-07
"Zfp639",4.3571827546871,4.22951221787129,41.2393017817587,6.11952722225194e-08,3.12323424572076e-07,9.4255413333317,4.3571827546871,6.11952722225194e-08,3.12323424572076e-07
"2310039H08Rik",4.99300340643377,4.88329435650519,41.2354600087126,6.12258787443993e-08,3.12377747177164e-07,9.42510111179296,4.99300340643377,6.12258787443993e-08,3.12377747177164e-07
"Lrpap1",6.02172872792552,5.84877649297858,41.2302483941777,6.12674274853307e-08,3.12487843966902e-07,9.42450382392695,6.02172872792552,6.12674274853307e-08,3.12487843966902e-07
"Ext1",6.12899323049929,5.95484052185996,41.2190630457208,6.13567137291496e-08,3.12762950430595e-07,9.42322151986571,6.12899323049929,6.13567137291496e-08,3.12762950430595e-07
"Bms1",4.52496741725726,4.39537528389204,41.2184839386995,6.13613406072294e-08,3.12762950430595e-07,9.42315511595283,4.52496741725726,6.13613406072294e-08,3.12762950430595e-07
"Nol11",5.1763712332027,5.07120135431794,41.211667343617,6.14158340968715e-08,3.12938773021115e-07,9.4223733783125,5.1763712332027,6.14158340968715e-08,3.12938773021115e-07
"Prkcd",4.74255754134039,4.70595820736772,41.2062437290038,6.14592327477593e-08,3.13000865371609e-07,9.42175125069732,4.74255754134039,6.14592327477593e-08,3.13000865371609e-07
"Tspan31",5.30205912157621,5.27930920889758,41.2051454643444,6.14680252611807e-08,3.13000865371609e-07,9.4216252568256,5.30205912157621,6.14680252611807e-08,3.13000865371609e-07
"Dnm3",5.16227276166886,4.71373906073167,41.1964129044861,6.15379896813092e-08,3.13255192756385e-07,9.42062327001188,5.16227276166886,6.15379896813092e-08,3.13255192756385e-07
"Tmem248",6.15494111047202,6.22984663095746,41.1910423537399,6.15810648883639e-08,3.13285936844702e-07,9.42000688624664,6.15494111047202,6.15810648883639e-08,3.13285936844702e-07
"Ap3d1",4.6944016191171,4.60509327598361,41.1906677327214,6.15840709186032e-08,3.13285936844702e-07,9.41996388608312,4.6944016191171,6.15840709186032e-08,3.13285936844702e-07
"Loxl1",5.98733314726708,5.6248024968345,41.1844759853696,6.16337798785807e-08,3.13436915027634e-07,9.41925309279871,5.98733314726708,6.16337798785807e-08,3.13436915027634e-07
"Adcy4",5.49021804158993,5.35405797809392,41.1691659266518,6.1756897343291e-08,3.13960990782267e-07,9.41749485489981,5.49021804158993,6.1756897343291e-08,3.13960990782267e-07
"Nup62",4.66028482400672,4.63593596044513,41.1603587885097,6.18278529554115e-08,3.14136186325318e-07,9.4164829794551,4.66028482400672,6.18278529554115e-08,3.14136186325318e-07
"Ddx39",4.88141388759479,4.88897207385004,41.1599053099456,6.18315090671e-08,3.14136186325318e-07,9.41643086927926,4.88141388759479,6.18315090671e-08,3.14136186325318e-07
"D5Ertd579e",5.72092602189531,5.69423410324315,41.1534388984328,6.18836715561375e-08,3.14299153687257e-07,9.41568770630694,5.72092602189531,6.18836715561375e-08,3.14299153687257e-07
"Snx9",5.79372019868164,5.72065977383243,41.1476463577172,6.19304424379773e-08,3.14434640905084e-07,9.41502183980726,5.79372019868164,6.19304424379773e-08,3.14434640905084e-07
"Rcc2",4.43314452299825,4.28413666809673,41.1355917462164,6.20279097360935e-08,3.1482735373026e-07,9.41363568087715,4.43314452299825,6.20279097360935e-08,3.1482735373026e-07
"Lats1",5.39084127998682,5.30803966807473,41.1300314125879,6.20729289619401e-08,3.14910646760258e-07,9.4129960925029,5.39084127998682,6.20729289619401e-08,3.14910646760258e-07
"Snapc5",4.55444548800044,4.56162782332516,41.1249902391797,6.21137782856996e-08,3.14910646760258e-07,9.41241610911378,4.55444548800044,6.21137782856996e-08,3.14910646760258e-07
"Brd7",4.7474160639915,4.61782264966315,41.1217217127894,6.21402806333867e-08,3.14910646760258e-07,9.41204001033577,4.7474160639915,6.21402806333867e-08,3.14910646760258e-07
"Rb1",4.3691760995259,4.3455958071853,41.1209139159486,6.2146832596312e-08,3.14910646760258e-07,9.4119470528309,4.3691760995259,6.2146832596312e-08,3.14910646760258e-07
"Nol10",4.67770543642588,4.90968256657842,41.1207800420397,6.21479185138794e-08,3.14910646760258e-07,9.41193164697851,4.67770543642588,6.21479185138794e-08,3.14910646760258e-07
"Mlf2",6.42148580721441,6.39222866010738,41.1173046797512,6.21761167703306e-08,3.14910646760258e-07,9.41153168515037,6.42148580721441,6.21761167703306e-08,3.14910646760258e-07
"Gpsm3",4.71485542735903,4.58170406428763,41.1161864677008,6.21851928993607e-08,3.14910646760258e-07,9.41140298498032,4.71485542735903,6.21851928993607e-08,3.14910646760258e-07
"Tial1",5.27269982514666,5.28425760925823,41.1092720166148,6.22413499270824e-08,3.15093058446776e-07,9.41060705204042,5.27269982514666,6.22413499270824e-08,3.15093058446776e-07
"Usp38",4.7368307933585,4.85781436652017,41.1016802194058,6.23030773957668e-08,3.15303543043001e-07,9.40973291681459,4.7368307933585,6.23030773957668e-08,3.15303543043001e-07
"Rcn2",6.23578949619034,6.21977337841674,41.0876363028493,6.24174572060975e-08,3.15780268464602e-07,9.40811523097795,6.23578949619034,6.24174572060975e-08,3.15780268464602e-07
"Parl",5.52283929988282,5.40408348311907,41.0779991024255,6.24960908006014e-08,3.16075898140857e-07,9.40700466331558,5.52283929988282,6.24960908006014e-08,3.16075898140857e-07
"Dcbld2",4.66905963439246,4.54504683735454,41.067641899389,6.25807301123854e-08,3.16401701065786e-07,9.40581068747747,4.66905963439246,6.25807301123854e-08,3.16401701065786e-07
"Glmp",4.95163165154146,4.76541173926807,41.0628261327072,6.26201309438582e-08,3.16436053727969e-07,9.40525537287915,4.95163165154146,6.26201309438582e-08,3.16436053727969e-07
"Pou3f1",5.21741025748456,5.36547828970579,41.061868558617,6.26279689669939e-08,3.16436053727969e-07,9.40514494164323,5.21741025748456,6.26279689669939e-08,3.16436053727969e-07
"Senp5",5.01286978793991,4.87111582895795,41.0592755222352,6.26491995645456e-08,3.16441147445452e-07,9.40484588298373,5.01286978793991,6.26491995645456e-08,3.16441147445452e-07
"Ampd3",5.94906853241696,5.88093565449156,41.0546170925676,6.26873620919358e-08,3.16531733467122e-07,9.40430854818995,5.94906853241696,6.26873620919358e-08,3.16531733467122e-07
"Ell",4.79815392070356,4.85505980315251,41.0502837219587,6.27228864280916e-08,3.1660894413767e-07,9.40380862562508,4.79815392070356,6.27228864280916e-08,3.1660894413767e-07
"Prpf8",6.35287299744872,6.32781319955053,41.0430819304961,6.27819784534175e-08,3.16805030260909e-07,9.40297761005438,6.35287299744872,6.27819784534175e-08,3.16805030260909e-07
"Spopl",4.39890364921155,4.3450459514088,41.0388626078826,6.28166294272555e-08,3.16877697381591e-07,9.40249064010364,4.39890364921155,6.28166294272555e-08,3.16877697381591e-07
"Idh3a",5.25062218561933,5.21860311865395,41.0192696150249,6.29778332313665e-08,3.17481855587133e-07,9.40022834332023,5.25062218561933,6.29778332313665e-08,3.17481855587133e-07
"Dnajc7",5.40282872785179,5.11767377075794,41.0170378277231,6.29962266316976e-08,3.17481855587133e-07,9.39997054792089,5.40282872785179,6.29962266316976e-08,3.17481855587133e-07
"Gabbr1",4.4342669265621,4.42662267339665,41.0164850407013,6.30007834408077e-08,3.17481855587133e-07,9.39990669182743,4.4342669265621,6.30007834408077e-08,3.17481855587133e-07
"Pdgfb",5.22991980521503,5.20911742615745,41.013264579565,6.30273385533201e-08,3.17481855587133e-07,9.39953464930304,5.22991980521503,6.30273385533201e-08,3.17481855587133e-07
"Spcs3",4.74142997048193,4.67707579605628,41.0119914257117,6.30378403188408e-08,3.17481855587133e-07,9.39938755659255,4.74142997048193,6.30378403188408e-08,3.17481855587133e-07
"Pycard",4.79087977822395,4.68022412630986,41.0070220091866,6.30788510120082e-08,3.17586184245786e-07,9.39881335377692,4.79087977822395,6.30788510120082e-08,3.17586184245786e-07
"Pttg1",6.05465997004786,6.07020987187522,40.9998090902032,6.31384327495501e-08,3.17686965002477e-07,9.39797973424828,6.05465997004786,6.31384327495501e-08,3.17686965002477e-07
"Mtmr12",4.48360044806062,4.50562664590324,40.9996833254173,6.31394722109985e-08,3.17686965002477e-07,9.39796519726602,4.48360044806062,6.31394722109985e-08,3.17686965002477e-07
"Bri3",8.15622695714358,8.11441577255228,40.9931643187567,6.31933803904079e-08,3.17856000112216e-07,9.39721158233666,8.15622695714358,6.31933803904079e-08,3.17856000112216e-07
"Kdelr1",6.71206790817061,6.65621544532678,40.9819982820799,6.32858434577192e-08,3.1821879126812e-07,9.39592033979805,6.71206790817061,6.32858434577192e-08,3.1821879126812e-07
"Ube2l6",5.34979193078109,5.3282618607654,40.979163057606,6.33093467419607e-08,3.18225922708436e-07,9.39559238980505,5.34979193078109,6.33093467419607e-08,3.18225922708436e-07
"Mdm4",5.14828836498587,5.02394359278035,40.9769216484736,6.33279347721159e-08,3.18225922708436e-07,9.3953331022276,5.14828836498587,6.33279347721159e-08,3.18225922708436e-07
"Prkcsh",4.84704599800521,4.82760154303615,40.9742823232092,6.3349831019074e-08,3.18233757876876e-07,9.39502775616333,4.84704599800521,6.3349831019074e-08,3.18233757876876e-07
"Slc20a1",5.95899772892811,5.92361894183313,40.9614896969489,6.34560878483586e-08,3.18665231916276e-07,9.39354734641529,5.95899772892811,6.34560878483586e-08,3.18665231916276e-07
"Man1a2",6.0326866636111,5.84725491689213,40.9538921256505,6.35192940195666e-08,3.18880305684369e-07,9.39266779893772,6.0326866636111,6.35192940195666e-08,3.18880305684369e-07
"Zfp91.1",6.43226307016183,6.38355079040708,40.9443940312922,6.35984161254243e-08,3.1912693000687e-07,9.39156788916497,6.43226307016183,6.35984161254243e-08,3.1912693000687e-07
"Mrpl3",4.89591795633677,4.8024781153901,40.943099561819,6.36092085053316e-08,3.1912693000687e-07,9.39141795579435,4.89591795633677,6.36092085053316e-08,3.1912693000687e-07
"Alg5",5.96859540427683,5.98198358125623,40.9382510337232,6.36496514343268e-08,3.19227482578316e-07,9.39085630637837,5.96859540427683,6.36496514343268e-08,3.19227482578316e-07
"Trim56",5.88308328067146,5.8531017020348,40.9260587805767,6.37514851868156e-08,3.19635770651487e-07,9.38944352475288,5.88308328067146,6.37514851868156e-08,3.19635770651487e-07
"Ap2a1",4.84816560548683,4.86766571805543,40.9087859671732,6.38960842538352e-08,3.20258144267781e-07,9.38744094986098,4.84816560548683,6.38960842538352e-08,3.20258144267781e-07
"Mrps18a",5.62878284167549,5.50759052281437,40.9033416355367,6.39417419378429e-08,3.20384366904696e-07,9.38680948213235,5.62878284167549,6.39417419378429e-08,3.20384366904696e-07
"Rcn1",4.92622336075293,4.8815215103233,40.9001718490354,6.39683424632216e-08,3.20390212174057e-07,9.38644177233103,4.92622336075293,6.39683424632216e-08,3.20390212174057e-07
"Eif4enif1",5.11373638873074,5.05424617195599,40.8983236761081,6.39838581955475e-08,3.20390212174057e-07,9.3862273560469,5.11373638873074,6.39838581955475e-08,3.20390212174057e-07
"Smurf2",5.33075654374201,5.27893901302144,40.8797342018159,6.4140168395086e-08,3.20962464373738e-07,9.38406988451776,5.33075654374201,6.4140168395086e-08,3.20962464373738e-07
"Hbb-bs",12.0154501527633,12.1377123308904,40.8752937477945,6.4177573041474e-08,3.20962464373738e-07,9.38355431314227,12.0154501527633,6.4177573041474e-08,3.20962464373738e-07
"Pde4b",8.03412913319712,8.55065422616667,40.8750526940998,6.41796043232073e-08,3.20962464373738e-07,9.38352632252285,8.03412913319712,6.41796043232073e-08,3.20962464373738e-07
"Rtf2",5.92713207892344,5.99538607937169,40.874983663981,6.41801860317885e-08,3.20962464373738e-07,9.38351830685324,5.92713207892344,6.41801860317885e-08,3.20962464373738e-07
"Dvl1",4.37371928874117,4.4229045175579,40.861245957129,6.42960765280866e-08,3.21439298885463e-07,9.38192270165196,4.37371928874117,6.42960765280866e-08,3.21439298885463e-07
"Qser1",4.82474779227258,4.60827483096612,40.8564704556051,6.4336420467608e-08,3.21457626642018e-07,9.38136784895765,4.82474779227258,6.4336420467608e-08,3.21457626642018e-07
"Cnpy2",4.52925576049642,4.3568186209904,40.8510064998876,6.43826173519876e-08,3.21457626642018e-07,9.38073288733064,4.52925576049642,6.43826173519876e-08,3.21457626642018e-07
"Kpna1",5.33948954836051,5.29675505916404,40.8509809838388,6.43828331783751e-08,3.21457626642018e-07,9.3807299218337,5.33948954836051,6.43828331783751e-08,3.21457626642018e-07
"Mettl6",4.87008708957294,4.89399805728871,40.8499167124193,6.43918360357145e-08,3.21457626642018e-07,9.38060622882877,4.87008708957294,6.43918360357145e-08,3.21457626642018e-07
"Lipe",6.12960075950017,5.59735807906078,40.8486612899268,6.44024577915852e-08,3.21457626642018e-07,9.38046031342782,6.12960075950017,6.44024577915852e-08,3.21457626642018e-07
"Mllt10",4.97182223694009,4.78738141650708,40.8382014029058,6.4491036562305e-08,3.21797111009869e-07,9.37924431897316,4.97182223694009,6.4491036562305e-08,3.21797111009869e-07
"Tmem170b",4.39796365145962,4.31046962058827,40.8325747889712,6.4538744851303e-08,3.21932508585652e-07,9.37859001443288,4.39796365145962,6.4538744851303e-08,3.21932508585652e-07
"Lamtor1",5.95685935831483,5.84718555890428,40.791611097912,6.48873414212934e-08,3.23540981859664e-07,9.37382237534567,5.95685935831483,6.48873414212934e-08,3.23540981859664e-07
"Os9",6.05015075110327,5.8974090830961,40.7868174021571,6.4928280946995e-08,3.23540981859664e-07,9.37326398283686,6.05015075110327,6.4928280946995e-08,3.23540981859664e-07
"Tsn",6.56749264266162,6.44229212907892,40.7862731179244,6.49329312243895e-08,3.23540981859664e-07,9.37320057580237,6.56749264266162,6.49329312243895e-08,3.23540981859664e-07
"Lrrc25",5.10058182329092,4.85030461469318,40.7825117512269,6.49650785325815e-08,3.23540981859664e-07,9.37276235629673,5.10058182329092,6.49650785325815e-08,3.23540981859664e-07
"Denr",5.60200475158195,5.50432823390653,40.7821372059302,6.4968280695051e-08,3.23540981859664e-07,9.37271871643514,5.60200475158195,6.4968280695051e-08,3.23540981859664e-07
"Ginm1",6.70902540607405,6.733322047117,40.7801518814764,6.49852572843126e-08,3.23540981859664e-07,9.37248738783426,6.70902540607405,6.49852572843126e-08,3.23540981859664e-07
"Cdk16",4.78578243526407,4.73752287874938,40.7757189577534,6.5023182374536e-08,3.23626831360286e-07,9.37197080580762,4.78578243526407,6.5023182374536e-08,3.23626831360286e-07
"Gtf2a1",5.12450323856873,5.09129569581297,40.7721444809866,6.50537822810488e-08,3.2365385336853e-07,9.37155419993898,5.12450323856873,6.50537822810488e-08,3.2365385336853e-07
"Polr2e",4.72642865419709,4.50942147445314,40.768649567134,6.50837175801675e-08,3.2365385336853e-07,9.37114681424664,4.72642865419709,6.50837175801675e-08,3.2365385336853e-07
"Dipk2a",4.28835438217258,4.34905104055978,40.7639817250467,6.51237249371657e-08,3.2365385336853e-07,9.37060262423055,4.28835438217258,6.51237249371657e-08,3.2365385336853e-07
"Dock6",4.80909574631126,4.90661784574411,40.7619873655961,6.51408271727566e-08,3.2365385336853e-07,9.37037008780193,4.80909574631126,6.51408271727566e-08,3.2365385336853e-07
"Hbegf",7.96523359785083,8.21629029989576,40.7606102920479,6.51526391019271e-08,3.2365385336853e-07,9.3702095151442,7.96523359785083,6.51526391019271e-08,3.2365385336853e-07
"Limd1",5.74282907976938,5.60750044238638,40.7602822796662,6.51554530217423e-08,3.2365385336853e-07,9.3701712663014,5.74282907976938,6.51554530217423e-08,3.2365385336853e-07
"Unc50",5.73417684513536,5.62549850702664,40.7538352744359,6.52107891961919e-08,3.2365385336853e-07,9.36941940083252,5.73417684513536,6.52107891961919e-08,3.2365385336853e-07
"Bmp2k",4.72582856801398,4.53703716138212,40.7522553365112,6.52243586752209e-08,3.2365385336853e-07,9.36923511744657,4.72582856801398,6.52243586752209e-08,3.2365385336853e-07
"Irs2",6.10244641827224,5.73378487379787,40.7518736258801,6.52276375429382e-08,3.2365385336853e-07,9.36919059325256,6.10244641827224,6.52276375429382e-08,3.2365385336853e-07
"Gcn1",4.98698193935875,4.86671377242842,40.7509647337389,6.52354456495618e-08,3.2365385336853e-07,9.3690845740687,4.98698193935875,6.52354456495618e-08,3.2365385336853e-07
"Dnajb5",4.27300314267747,4.21064327855398,40.7358207142808,6.5365707982688e-08,3.2394799035445e-07,9.36731755447125,4.27300314267747,6.5365707982688e-08,3.2394799035445e-07
"Ddah2",5.81100024578606,5.41712344778019,40.7351667342881,6.53713401778027e-08,3.2394799035445e-07,9.36724122526763,5.81100024578606,6.53713401778027e-08,3.2394799035445e-07
"Leng8",5.35829906288305,5.50067650658912,40.7350606412483,6.53722539246599e-08,3.2394799035445e-07,9.3672288424571,5.35829906288305,6.53722539246599e-08,3.2394799035445e-07
"Wdcp",4.75068241816059,4.64620867847395,40.7344468651993,6.53775404869218e-08,3.2394799035445e-07,9.36715720370418,4.75068241816059,6.53775404869218e-08,3.2394799035445e-07
"Prr14",5.58465872215692,5.58492777071348,40.7319804911309,6.53987889152916e-08,3.23950696089422e-07,9.36686931700054,5.58465872215692,6.53987889152916e-08,3.23950696089422e-07
"Gorasp2",6.03086242030966,5.97191941098324,40.7251465029178,6.54577082074928e-08,3.24081513765734e-07,9.36607148562122,6.03086242030966,6.54577082074928e-08,3.24081513765734e-07
"Hmgcr",4.87374251645865,4.95399524887816,40.7241135032373,6.54666196966695e-08,3.24081513765734e-07,9.3659508710263,4.87374251645865,6.54666196966695e-08,3.24081513765734e-07
"Smarcad1",4.71661679732596,4.67505053260725,40.7195045604518,6.55063976832992e-08,3.24175873165169e-07,9.36541266813698,4.71661679732596,6.55063976832992e-08,3.24175873165169e-07
"Clcn4",5.03723593627537,4.78620913084984,40.710693018095,6.55825264361792e-08,3.24397983405146e-07,9.36438345868363,5.03723593627537,6.55825264361792e-08,3.24397983405146e-07
"Camsap2",5.41868576574984,5.36617362406914,40.7094566957142,6.55932162313649e-08,3.24397983405146e-07,9.36423902656868,5.41868576574984,6.55932162313649e-08,3.24397983405146e-07
"Naa30",4.27940877525203,4.2409664891487,40.7071146245061,6.56134724870454e-08,3.24397983405146e-07,9.36396539846475,4.27940877525203,6.56134724870454e-08,3.24397983405146e-07
"Pnn",7.19876281452619,7.17722900207226,40.6953391115551,6.57154297242458e-08,3.24724745558535e-07,9.36258928846423,7.19876281452619,6.57154297242458e-08,3.24724745558535e-07
"4833439L19Rik",5.49681303677416,5.50060053061042,40.6946885742081,6.57210678159434e-08,3.24724745558535e-07,9.36251324800056,5.49681303677416,6.57210678159434e-08,3.24724745558535e-07
"Cd3eap",4.56073558932736,4.34211990728732,40.6922936247181,6.57418293594189e-08,3.24724793502584e-07,9.36223328979757,4.56073558932736,6.57418293594189e-08,3.24724793502584e-07
"Ncaph2",4.8122578728747,4.78336770131592,40.6754050143931,6.58884556955742e-08,3.25346341030087e-07,9.36025839147412,4.8122578728747,6.58884556955742e-08,3.25346341030087e-07
"S100a16",6.64017149474858,6.55937361832475,40.6666472289649,6.59646430957833e-08,3.25619790272182e-07,9.35923380190025,6.64017149474858,6.59646430957833e-08,3.25619790272182e-07
"Scyl2",4.50683156535302,4.63052069166118,40.6589164191373,6.60319832170347e-08,3.25781258359841e-07,9.35832908580601,4.50683156535302,6.60319832170347e-08,3.25781258359841e-07
"Fam241a",5.60561399626793,5.94791296458045,40.6581122962764,6.60389923004483e-08,3.25781258359841e-07,9.35823496667534,5.60561399626793,6.60389923004483e-08,3.25781258359841e-07
"Sec23ip",4.47356704372743,4.27115947207917,40.6490836124467,6.61177507902234e-08,3.26066991605867e-07,9.35717800682424,4.47356704372743,6.61177507902234e-08,3.26066991605867e-07
"St8sia6",6.09203001732683,6.10811742650582,40.6346855628319,6.62435774768768e-08,3.26548236675366e-07,9.35549174554043,6.09203001732683,6.62435774768768e-08,3.26548236675366e-07
"Atf2",5.71623002923574,5.67929423831442,40.6331434232762,6.62570712835051e-08,3.26548236675366e-07,9.35531108128628,5.71623002923574,6.62570712835051e-08,3.26548236675366e-07
"Stimate",5.19899566592776,5.28435945438312,40.624203667925,6.63353588550682e-08,3.26661110502214e-07,9.35426357184261,5.19899566592776,6.63353588550682e-08,3.26661110502214e-07
"Trf",6.34773368505812,5.83414003287804,40.6232369452997,6.6343831243393e-08,3.26661110502214e-07,9.35415027616126,6.34773368505812,6.6343831243393e-08,3.26661110502214e-07
"Rab35",5.93014043245558,5.91207621323186,40.6214183587109,6.63597728711504e-08,3.26661110502214e-07,9.35393713480998,5.93014043245558,6.63597728711504e-08,3.26661110502214e-07
"Adap2",4.86965509792109,4.5964586002967,40.6203869970231,6.6368815747307e-08,3.26661110502214e-07,9.35381625117794,4.86965509792109,6.6368815747307e-08,3.26661110502214e-07
"2900026A02Rik",5.81525621230866,5.69423500107827,40.6186155024154,6.63843514440849e-08,3.26661110502214e-07,9.35360860748723,5.81525621230866,6.63843514440849e-08,3.26661110502214e-07
"Ushbp1",5.59553569252941,5.4914104646441,40.6144103449646,6.6421247200531e-08,3.26739917068189e-07,9.35311565060926,5.59553569252941,6.6421247200531e-08,3.26739917068189e-07
"Mtch1",6.73123586689775,6.27730443202783,40.6096638862024,6.64629215009292e-08,3.2684217336472e-07,9.35255914707948,6.73123586689775,6.64629215009292e-08,3.2684217336472e-07
"Socs7",4.61867080464981,4.64640896948141,40.6057288294405,6.64974951241874e-08,3.26901441856201e-07,9.35209770350866,4.61867080464981,6.64974951241874e-08,3.26901441856201e-07
"Cdc42se2",5.38955293065707,5.36439145394071,40.602940372865,6.65220075611431e-08,3.26901441856201e-07,9.35177067529376,5.38955293065707,6.65220075611431e-08,3.26901441856201e-07
"Bag3",7.47345916210757,7.52912816702826,40.6011619742749,6.65376464923313e-08,3.26901441856201e-07,9.35156208843352,7.47345916210757,6.65376464923313e-08,3.26901441856201e-07
