"gene","log2FC","AveExpr","t","pvalue","padj","B"
"BC026513",-1.54336431040428,-2.08215143655918,-4.89077800478463,0.00185697252824209,0.00573994579727911,-0.900567449170513
"Pfkfb2",-1.14315025893271,-0.0052016869059982,-4.89064558350169,0.00185724969595543,0.00573994579727911,-1.07734289178015
"Ephx3",-1.48075161937104,1.50355215587722,-4.88632167123433,0.00186632526603228,0.00576220906108382,-1.29815210946189
"Dock8",-1.19752392961425,2.77778712462403,-4.8852953695959,0.00186848662334523,0.00576541251401492,-1.49494363564154
"Gm10399",-1.08731247787731,1.40224614726211,-4.88367443142628,0.00187190593081941,0.00577364813251333,-1.27430537533942
"Lax1",1.57461957562933,0.703271654133405,4.88133082579533,0.00187686197280316,0.00578777451881657,-1.06662185740747
"Gm12359",1.38133262992243,-0.276982507874944,4.88031795513349,0.00187900840757727,0.00579323285276878,-0.978766717240292
"Pigg",-1.1044976102629,1.62857285287937,-4.87763504395796,0.00188470711189286,0.00580731274457317,-1.3166474908452
"Cntd1",-1.10825178209778,0.0280089795606121,-4.87736551778414,0.00188528066589236,0.00580791727957351,-1.09587521982228
"Prdm9",-1.12848378280398,0.231925611779747,-4.87445653548586,0.00189148335705373,0.00582119982971684,-1.12406956704602
"Zfyve28",-1.36596185057616,-1.62757021966054,-4.87126250411707,0.00189831996209021,0.00583640482152026,-0.951052174779968
"Lrrc36",-1.89446602193112,-0.550989011100408,-4.86860532983083,0.00190402837519617,0.00584884336571631,-1.06351609624705
"Plpp7",-1.51490094483935,0.259773428601595,-4.8656657940488,0.00191036560487955,0.00586406801449962,-1.15010353539077
"Chst8",1.93645377237035,-1.64107625272658,4.86464818768665,0.00191256487726258,0.00586663317138657,-0.891540399080181
"Gm15990",2.03041376853757,0.495447267613957,4.86297218864102,0.00191619321298242,0.00587609678043683,-1.04694642060206
"P3h4",-1.53990307310235,2.81061080035789,-4.85818409293959,0.00192660104066286,0.00590095853071485,-1.54161271831242
"Ccdc69",-1.3514447045413,1.51245541675483,-4.85740302772886,0.00192830478042655,0.00590490279084675,-1.33192853662572
"Ccdc17",-1.14690450283271,-0.577666883690467,-4.85706631053374,0.00192903977859642,0.00590490279084675,-1.05502874445231
"Mir155hg",3.50429728001882,2.38873175112378,4.85620682492439,0.00193091730487742,0.00590829984878098,-1.19400605066794
"1110008P14Rik",1.61387199239011,5.47741746108723,4.85558297693319,0.00193228135712207,0.00591128320360648,-1.75609850586708
"Serpina3i",3.92184146197123,1.16253094136563,4.85348280368523,0.00193688128451578,0.00592301606397424,-1.03973641597616
"Enox2",-1.4182814646388,2.50578720476452,-4.85222079535808,0.0019396512594095,0.00592795324336211,-1.49711876689766
"Bace1",-1.05240893613892,3.29643758995767,-4.85128169431228,0.00194171534114863,0.0059320254080768,-1.61370576984011
"Rad51b",-1.39810538907036,-0.94527519013106,-4.85087904851309,0.00194260107674048,0.00593343385038949,-1.03272938646983
