"gene","log2FC","AveExpr","t","pvalue","padj","B","method","contrast"
"Mt2",6.65546448277821,9.44733900046663,26.7712230755439,2.6123260896011e-09,2.93547082688475e-05,11.6945033690224,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Pmvk",4.00667093213656,6.88101437535843,20.3746963123006,2.40744353036587e-08,0.000121387708624186,9.77752703273702,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Stard7",3.08384834277359,6.41941573867455,19.345085842583,3.66295296449497e-08,0.000121387708624186,9.44738269375735,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Egln2",2.92323133739607,7.5208347329698,18.6012546231112,5.0282100245782e-08,0.000121387708624186,9.27261747733424,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ehd4",-2.72680175669957,7.14113522186657,-18.4370557837876,5.40125071745954e-08,0.000121387708624186,9.21645382089881,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Hacd4",-4.69552393932713,4.02132106734848,-17.2954713839306,9.04052916612797e-08,0.000140211845497232,8.32789069421201,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Lipa",-2.21984021303862,6.2205572031016,-17.1108950775238,9.85550291072909e-08,0.000140211845497232,8.63746490823328,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Slc9a3r2",-3.39987254155261,4.47325041765524,-16.6706139339391,1.21525837019415e-07,0.000140211845497232,8.3059555033394,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Plscr1",4.66381359037825,6.85525024129204,16.4640222271066,1.343234867309e-07,0.000140211845497232,8.21279973441307,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Rnf150",-4.99324363314607,2.9779092446382,-16.3499694862681,1.42029846070773e-07,0.000140211845497232,7.37314880393298,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Hs6st1",3.02121263104887,6.28830989454425,16.3078471442686,1.44999970340681e-07,0.000140211845497232,8.20795969425863,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Mt1",4.28065009884665,11.9303938277567,16.2426866298909,1.49732325884737e-07,0.000140211845497232,8.23745985189657,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Lmo2",-1.96484204432916,6.03451658084867,-15.9867606154518,1.70064364916005e-07,0.000143300506773696,8.11338767353994,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Sod2",4.67932984664424,9.63990428304116,15.763133069164,1.90379704593184e-07,0.000143300506773696,8.00827753216536,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Slco2b1",-4.41203283129308,3.96467496580348,-15.408551466229,2.28394104588206e-07,0.000143300506773696,7.58581033562237,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ctsl",1.87931663485829,9.43652825603036,15.4053771292046,2.2877069803237e-07,0.000143300506773696,7.83003525458913,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Serp1",1.97828895775012,8.73434761602861,15.2032068878163,2.54248249767753e-07,0.000143300506773696,7.72604149898308,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Pfkfb3",2.78690794591486,7.51398609066733,15.1953968353579,2.55294205225634e-07,0.000143300506773696,7.72061186222045,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Susd3",-2.78751700705814,3.99728456632879,-15.1770073650012,2.57776042959707e-07,0.000143300506773696,7.59109566518295,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Otulinl",-2.59266607662029,4.85719942125561,-15.0976343886531,2.68802000012937e-07,0.000143300506773696,7.63849345524119,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Sox18",-3.62976332806342,3.43339012427901,-15.0778186515524,2.71636207598673e-07,0.000143300506773696,7.35387581695842,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Nfil3",2.90308167657276,6.64841938571634,14.9788747718878,2.86296956198861e-07,0.000143300506773696,7.59412858107855,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Emb",2.78498116815223,6.92949022210629,14.8116477600781,3.13129089982954e-07,0.000143300506773696,7.5154588633971,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Lair1",-3.18158687507196,5.65916270816921,-14.7236468989997,3.2836945259975e-07,0.000143300506773696,7.46506615594649,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Lcn2",8.43392232561479,7.91253983200691,14.6868274972526,3.34990446634728e-07,0.000143300506773696,7.00862994711047,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Nrp1",-3.2969500046462,5.53433274635017,-14.675999875963,3.36965786428902e-07,0.000143300506773696,7.4371525161437,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Id2",2.23276485542288,8.39589814925621,14.6363078216307,3.44319096101254e-07,0.000143300506773696,7.42539128105403,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Sdc4",3.69359549997441,10.1037205959367,14.5218455930567,3.66547830119713e-07,0.0001471034988234,7.36357689757579,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Gna13",2.39199015111683,8.2495865926283,14.348553314916,4.03317221041499e-07,0.000150474475060431,7.26768383959318,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Gde1",2.4710555245359,6.41996719832908,14.3439041474437,4.0435889294852e-07,0.000150474475060431,7.26137752176503,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Bcl3",2.08298078931683,6.88147614788806,14.296642159861,4.15120470487975e-07,0.000150474475060431,7.24022764138492,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Hnrnpdl",1.69194874384502,7.75632116431443,14.1233641707656,4.57402597096122e-07,0.000160619780736535,7.1418022713049,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Dock8",-2.24362803470278,5.39744587881939,-14.0090654501532,4.87919937406394e-07,0.000166144131413202,7.07895215962155,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Gpr34",-5.83518969619452,2.53813944304861,-13.9354731920369,5.08769800237405e-07,0.000168148418978462,5.99303203620197,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Runx3",2.26491941662304,6.66232511801357,13.6716154946865,5.92129613064443e-07,0.000179401839608352,6.88797911463103,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Trim47",-3.25234339395331,4.26196649903063,-13.545484084404,6.3728401559233e-07,0.000179401839608352,6.77530515011752,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Mrpl52",2.30601520759524,7.85769276295293,13.5259679282846,6.44608270365374e-07,0.000179401839608352,6.79700791816791,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Bin1",-2.28359786669206,5.29708336330117,-13.4620529050608,6.69260906021602e-07,0.000179401839608352,6.76705509200007,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ddx60",-2.88868834389023,4.74274368974677,-13.3815734444834,7.01812408538324e-07,0.000179401839608352,6.71262472409463,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Cavin1",-2.01900881684511,4.92779138058379,-13.2769789631278,7.4678959626323e-07,0.000179401839608352,6.65799249070195,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Cbfa2t3",-2.42933265359556,5.06857738859377,-13.2756176974252,7.47395788850906e-07,0.000179401839608352,6.65733369997327,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ighm",-4.58041717685689,4.79281243031551,-13.2721063254704,7.48961994110832e-07,0.000179401839608352,6.62825981462372,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Riok3",1.92439860552271,7.59253507066446,13.2704666432158,7.49694609165929e-07,0.000179401839608352,6.64442776247419,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Cd38",2.90009769493294,7.58290843445446,13.2514096730635,7.58268252554724e-07,0.000179401839608352,6.63620091831334,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ifi203",-3.2777268871813,6.6418843900935,-13.1788284816546,7.91939065084521e-07,0.000179401839608352,6.59331364160728,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Myo1f",-2.80609657253631,4.53415691130038,-13.1557658443798,8.02984822361483e-07,0.000179401839608352,6.57776493641814,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Arhgef6",-2.26631684318955,4.55014256841773,-13.1384082924163,8.11411583868869e-07,0.000179401839608352,6.57136719572455,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Mllt6",1.83800364234062,5.89072244794254,13.1224596508291,8.19241429604796e-07,0.000179401839608352,6.56694320803186,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Prdx6",2.2082189060232,6.88214035056995,13.0824475905805,8.39258802612717e-07,0.000179401839608352,6.53647965105238,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Pdgfb",-1.92279269989959,4.85872701066589,-13.0774525735134,8.41795827982809e-07,0.000179401839608352,6.5398361389451,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Chp2",-7.63646779122583,0.0669251176163922,-13.0715755923724,8.4479177873746e-07,0.000179401839608352,4.19518988784966,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Pde4b",2.54114586281786,7.87565318119524,13.0350728146833,8.63668707651743e-07,0.000179401839608352,6.50118238083578,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Siglec1",-2.30037106883228,4.07606210198697,-13.0332796839141,8.64608058126611e-07,0.000179401839608352,6.49164778894746,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Lyl1",-3.54131622115781,3.87822869878845,-13.0223535395371,8.70356534103948e-07,0.000179401839608352,6.44341052518206,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Iscu",2.25180614908572,7.72851469288012,12.992424429273,8.86322521166711e-07,0.000179401839608352,6.4747663964314,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Pepd",-3.06064664444464,4.92109354595332,-12.9437376919029,9.12998069155275e-07,0.000179401839608352,6.4584475492947,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Eps15",-1.73278133573748,5.77057918456787,-12.9288996442728,9.21305098168848e-07,0.000179401839608352,6.44433410566707,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Fam129a",-2.10835392573385,5.51014151041695,-12.8707696261265,9.54671243265766e-07,0.000179401839608352,6.41224612906276,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Tifab",-3.31746338609387,2.95583169934796,-12.8689612236631,9.55730661314766e-07,0.000179401839608352,6.16523291443826,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Il4ra",2.27199455878788,7.62986318919907,12.8652367017422,9.57916737252036e-07,0.000179401839608352,6.39627867509449,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Rnf149",2.82793969854453,8.91508487083273,12.8375071274805,9.74368896437611e-07,0.000179491529332286,6.37811912017025,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Plekha2",-2.16133749575346,4.39059520258854,-12.7895336012426,1.00358187266572e-06,0.000181891121018462,6.36175380136551,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ctsc",-1.85472280007503,8.9988346782072,-12.7195950005339,1.0479371499793e-06,0.000186915392925673,6.30760115690057,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Clec10a",-3.0793597604342,4.67914691694337,-12.6037773833537,1.12628165048682e-06,0.000193291757969045,6.25015016274862,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Srgn",2.56724758102869,11.0920039649659,12.5977124974659,1.13056072416806e-06,0.000193291757969045,6.23198057566758,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Gpr155",-3.56906736872466,2.52041690584611,-12.5882724313542,1.1372572867802e-06,0.000193291757969045,5.83012820206567,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Pgs1",2.09742932128436,6.11988398000543,12.5253454746747,1.18304337236014e-06,0.000193291757969045,6.20089555130181,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Rbp7",-3.81893554290588,4.24848524029271,-12.4749804916188,1.22117293107424e-06,0.000193291757969045,6.14959767672823,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Rnase6",-3.19139473014432,3.74100364478642,-12.4741710356517,1.22179683298042e-06,0.000193291757969045,6.12240952428082,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ang",-3.0177850099297,3.90297074318855,-12.4570161253534,1.23510325344041e-06,0.000193291757969045,6.13178540349935,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Fbxl5",2.14550467055354,7.07053867637357,12.4548647788345,1.23678335005462e-06,0.000193291757969045,6.1403151679232,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Bmyc",-2.86515661018299,4.36716711278348,-12.4315486760896,1.25515655891197e-06,0.000193291757969045,6.14022738256566,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Wwp1",-2.94099248532365,5.71218213302839,-12.4308651300177,1.25569977144614e-06,0.000193291757969045,6.13737534137178,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Sp100",-1.61728367918665,7.04310885852816,-12.3351162832732,1.33444774919037e-06,0.000198796401939219,6.05666206766033,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Psma6",1.535904774714,7.52931926112359,12.3100253015854,1.3559841126295e-06,0.000198796401939219,6.04011201272273,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Add3",-2.22341518888882,5.15817597698004,-12.3052864029464,1.36009502849116e-06,0.000198796401939219,6.06129050438826,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Nav1",-2.40111999129106,5.27004685855411,-12.3028372726612,1.3622250555593e-06,0.000198796401939219,6.05904740855894,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Rbm3",1.67258258607301,9.64983794877296,12.2407976125477,1.41744213212526e-06,0.000201703644849085,5.99476811982641,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"C1qtnf9",-2.74656786873133,3.40554475938013,-12.2401336219043,1.41804644861419e-06,0.000201703644849085,5.95447379135179,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Hpgd",-5.09441658931408,5.32295388834267,-12.2155884464387,1.44058863230325e-06,0.000202348680764896,6.00855802272141,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Slc27a1",-2.74241578745002,3.02767201529432,-12.0578220165202,1.59538568957396e-06,0.000220175845186769,5.7777141161113,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Slc29a3",-2.15669387511555,4.74765975710084,-12.0469726476912,1.60669389564074e-06,0.000220175845186769,5.89918428432747,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ifitm2",2.11349158638371,11.2102721688773,12.0163122020045,1.63913720133109e-06,0.000221915478691054,5.85480502566915,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Calhm2",-3.0627941733184,3.17463993601118,-11.9752585329287,1.68372789165896e-06,0.000225238694268711,5.75084525486615,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Cat",-2.16760400511774,4.64393676665877,-11.9450070254729,1.71745150540853e-06,0.000227047089015007,5.83390155301827,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Axl",-2.20508122643057,5.54085333395823,-11.9182540770422,1.74790340244236e-06,0.000228385936433079,5.80152205155055,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Dusp22",-2.21990997688641,4.61610283616129,-11.8919275822477,1.77845872763177e-06,0.000229707364625267,5.79945813269596,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"S1pr2",-2.51867327226088,3.06272397726239,-11.8072174288499,1.88089019086786e-06,0.000240176853122525,5.64656002528469,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Lbh",-2.18061132981371,4.89733819278502,-11.7595069145862,1.94146681204354e-06,0.00024512654569588,5.70757831384705,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ttc3",-2.18748156322734,4.06728636932836,-11.6895364110956,2.03427904378336e-06,0.000253944735612507,5.66645936555059,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Mndal",-2.84425892605004,6.6518652376733,-11.673306565247,2.05650715855995e-06,0.000253944735612507,5.61848569420875,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Trim34a",-2.9870125373777,3.65516403703743,-11.654242838358,2.08296300171867e-06,0.00025420346609327,5.61932126710746,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Psen2",2.02520153634473,6.48333257987327,11.6393841552486,2.1038464311359e-06,0.00025420346609327,5.60910378499405,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ets2",2.12497159926312,8.14621021078345,11.6142571545449,2.13969484056208e-06,0.000255784584291448,5.56983350533528,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Rgs3",-2.11566628741412,3.91078207113562,-11.5305718211446,2.26408834154597e-06,0.0002678059020416,5.55930660613261,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Myo18a",-1.87721905081612,4.15987527744077,-11.4518790121932,2.38845280589084e-06,0.000279573376872869,5.50966868955151,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Selenbp1",-4.72429527505632,3.11237872393812,-11.4288835781646,2.42621821374871e-06,0.00028106612441128,5.30255561634125,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Mef2c",-2.78030547308287,6.44565223979076,-11.3511309279119,2.55892643151766e-06,0.000291158153286776,5.39648133949401,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Cysltr1",-1.96242987112727,4.68111553142557,-11.3453389214747,2.56913139085384e-06,0.000291158153286776,5.42910851751751,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Trim12c",-2.2782597365269,4.84619847354242,-11.3329755168026,2.59106659505897e-06,0.000291158153286776,5.41823515960831,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Tmem106a",-1.96096734052026,5.82947596805541,-11.308050439998,2.63592613516061e-06,0.000293115633656415,5.37421584646995,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Thbs1",5.19612037269964,7.47914932805246,11.27420751532,2.69822736591782e-06,0.000293115633656415,5.38612795416006,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Lilra5",-2.6487957671073,5.23743805397206,-11.2683659985614,2.709146154994e-06,0.000293115633656415,5.36632497144884,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Abhd12",-2.37659565287804,6.13284291174222,-11.2664031951799,2.71282601230463e-06,0.000293115633656415,5.3407002296309,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Sla",1.46192623570712,6.60996110190599,11.247029466338,2.74944813420982e-06,0.000294243320801102,5.32051801191545,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Jdp2",1.98919329082799,6.74741850317941,11.1660505406396,2.90860119537919e-06,0.000307639900990956,5.26754675945847,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Zfp710",-2.21110150229506,4.53446501164446,-11.1558424303711,2.92938234457883e-06,0.000307639900990956,5.30141573512817,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ackr3",4.87533424943319,5.81559173548174,11.1134388908473,3.01749392334111e-06,0.000313959066820223,5.21468263047086,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Tpcn1",-3.57313957266593,2.58293580428314,-11.0925841005958,3.06190886204291e-06,0.000315657521860332,5.04676613386442,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Hip1",-1.95152014685687,5.41515421994385,-11.0522559373154,3.14987775450443e-06,0.000321774330248784,5.20140448914161,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"N4bp1",2.05765531559251,7.58880355776351,11.0379073442608,3.18185291182588e-06,0.000322112442974661,5.16092201810796,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Map3k6",2.57773679637947,4.79155275171857,10.9629438151692,3.35489616325864e-06,0.00033659793023694,5.16050652483818,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Engase",-3.05194491027609,2.37626837056103,-10.9453166012188,3.39709239421636e-06,0.000337815285254949,4.92483107524081,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Tomm20",1.64007375770767,7.7391016481607,10.9156300924021,3.4694990562771e-06,0.000341989130661279,5.06893921068075,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Timm23",1.52928562284302,6.69595342024795,10.8950808322895,3.52062608662763e-06,0.000343324099958817,5.06357953667479,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Tet2",2.13063348624653,7.31261283904312,10.8819133648324,3.55382796127045e-06,0.000343324099958817,5.04960729895903,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ist1",1.40328892181876,6.76984997527107,10.8672372457914,3.59124549924418e-06,0.000343324099958817,5.03998885752716,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Rab20",2.50145217099814,6.66052757909709,10.861786356047,3.60525440910745e-06,0.000343324099958817,5.06095355315147,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Irak3",3.10766731675869,6.25115682961446,10.8034450482542,3.75906606714606e-06,0.000354492861877545,5.04990417770981,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Dck",-1.60978725622901,5.17074612683371,-10.7936381664316,3.78563170110398e-06,0.000354492861877545,5.01749726345508,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Pofut2",2.14359585630086,6.27711176862648,10.7669162217494,3.85908532738818e-06,0.000355464325863302,4.99717758608566,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Maml2",-2.18728461102188,3.23903322649919,-10.7668487695133,3.85927273785911e-06,0.000355464325863302,5.0131661376374,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Camk1",-2.41832046204899,5.38426523830371,-10.7396564695335,3.93565655844492e-06,0.000359552623961346,4.97797985467658,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Cdkn1c",-1.45005852095725,4.95440177281606,-10.7123679259963,4.01400704835585e-06,0.00036213664898171,4.96415287776257,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Abcd1",-2.01234154735065,4.04484353879026,-10.7003799700501,4.0489745581458e-06,0.00036213664898171,4.98770312130509,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Lrrc25",1.4997516778674,7.87586697361764,10.685788040211,4.09199608624431e-06,0.00036213664898171,4.89656693812006,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Vapa",2.03673695208198,8.14982524919117,10.6855001742714,4.09284990839879e-06,0.00036213664898171,4.8961989981635,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ushbp1",-2.02271998120297,3.84614445067355,-10.6385226963647,4.23488197819605e-06,0.000369196296882658,4.94531864933723,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Pld4",-2.11982964555898,7.02738074627863,-10.6303873219345,4.26003174063448e-06,0.000369196296882658,4.85654673544986,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Jup",-1.75561020317436,4.81082421980981,-10.6221008989478,4.28581953606304e-06,0.000369196296882658,4.90456525213693,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Dguok",-2.94232071169604,3.81774363055231,-10.6144240780585,4.30986539380551e-06,0.000369196296882658,4.92718846674465,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ufd1",1.60771419578223,5.49161665873989,10.6020710089045,4.34887447786686e-06,0.000369196296882658,4.89550207317486,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Saa3",13.2651270273444,9.47764226797914,10.5910262290191,4.38408525955953e-06,0.000369196296882658,3.99124410996048,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Dst",1.73945873454768,7.39066071739027,10.572346387276,4.44436131592962e-06,0.000369196296882658,4.81303229378884,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Csf2rb",1.80686053073321,7.1330195615151,10.5721559673612,4.44498049407688e-06,0.000369196296882658,4.81627324815113,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Tnfrsf11a",-1.8858672603609,4.76247873086442,-10.5649946530694,4.46833642218043e-06,0.000369196296882658,4.86440361973969,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Lpxn",1.80770965723529,6.47296603638764,10.5272656335967,4.59366419961111e-06,0.000376715091467546,4.79978901208774,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ehd1",2.25775860146224,8.28123367945245,10.5176038955886,4.62638449964594e-06,0.000376715091467546,4.76833187950886,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Zmynd8",-1.52413478817961,5.4770315247072,-10.5027707247611,4.6771244309614e-06,0.000377135700685982,4.78834331823932,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Arrb1",-2.66591447160539,3.40604802571585,-10.4895679642852,4.72280870189865e-06,0.000377135700685982,4.82860025771821,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Galnt10",-2.68913388122861,2.663433569601,-10.478171240442,4.7626434029096e-06,0.000377135700685982,4.72608752363871,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Dipk1a",-2.0015212771381,4.10068487525153,-10.4667357992062,4.80298972229005e-06,0.000377135700685982,4.81583371919758,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ift57",2.70907021400806,5.1424141929784,10.466189804706,4.80492558487233e-06,0.000377135700685982,4.82097907192841,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Fgd2",-3.41104192384687,3.81301928992046,-10.445778109679,4.87792367257083e-06,0.000377135700685982,4.80411036981433,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Trim5",-2.34949668000678,3.31759992049164,-10.4405488964504,4.89682291205369e-06,0.000377135700685982,4.79095319560551,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Phf11a",-2.41972711626561,3.79887291296014,-10.4372927147225,4.9086324630205e-06,0.000377135700685982,4.80006734420085,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Cav2",-1.69015556670937,4.9464392930974,-10.4304351029345,4.93360754657287e-06,0.000377135700685982,4.75432317836888,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Mfsd6",-2.3384478578577,3.90512243785012,-10.391879202118,5.07668649798408e-06,0.000385450852553021,4.76562035119301,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
