"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Cancer: specific types","mmu05210","Colorectal cancer","84/5880","88/11190",0.954545454545455,1.81655844155844,8.09217072768265,3.24408479891931e-19,3.24408479891931e-18,2.88823169633764e-18,"17128/12443/12367/58801/21812/72993/18709/12006/21813/22059/21808/12018/26395/23882/56637/12043/17350/11836/23797/17126/12371/13874/17685/19353/16842/21415/11799/26396/21809/109880/110157/13197/14784/11839/107986/18706/64143/18710/58988/13649/18708/11848/15461/27015/12125/12028/11651/21802/12387/170758/56717/14281/26414/26413/17688/74769/21414/18707/20662/17686/16476/11652/13645/11789/56044/20663/12005/13063/19730/12015/72508/21803/17869/17127/21416/170770/26417/26420/26419/12575/18176/19354/17873/16653",84
"Human Diseases","Cancer: specific types","mmu05225","Hepatocellular carcinoma","147/5880","174/11190",0.844827586206897,1.60775862068966,8.50219042491644,3.68970524091054e-19,3.58721342866303e-18,3.19372154810627e-18,"17128/20588/12443/22417/57265/212398/83797/68312/21812/22418/103140/14865/14871/18709/12006/21813/22059/21808/12018/234779/26395/77044/23882/56637/216795/18803/14362/12571/16974/11836/18024/23797/14867/17126/22413/14870/12578/20587/13544/26462/13712/16973/22410/66993/14860/27412/72057/16842/21415/14862/26396/21809/232223/109880/110157/14866/13197/14367/14784/11465/107986/18706/18752/50868/18710/16002/58988/14859/14365/13649/18708/22419/14366/13557/68094/11461/15461/27015/70127/12028/13543/11651/21802/12387/12048/56717/18751/14872/26413/18104/14863/14369/15234/74769/57376/225884/21414/50493/18707/20662/239985/14368/11652/66447/14388/211666/68214/11789/13542/18750/93760/20663/242705/12005/14873/19211/12567/12015/72508/21803/22412/83796/216148/17869/17127/21416/26417/22411/17295/15368/12575/14296/20586/18176/66923/56615/56456/17873/19645/13555/26992/20416/14370/93687/16001/29861/16653",147
"Organismal Systems","Nervous system","mmu04722","Neurotrophin signaling pathway","109/5880","121/11190",0.900826446280992,1.7143278799123,8.31329384731901,4.14296091894575e-19,3.91901708548922e-18,3.48912869619481e-18,"20112/12928/170936/12325/18709/12929/22059/26406/234779/26395/56637/18803/12043/18753/22627/23797/110651/77480/29857/11350/56484/19353/12323/22034/109905/12322/26396/18036/18213/109880/110157/16179/20111/26401/327826/20399/14784/18706/26416/12064/18710/23939/19164/16367/18708/11848/15461/73086/17164/94275/20661/12028/26408/11651/192656/18035/26414/18053/23938/65020/26413/12314/26400/14570/18211/74769/19165/16923/73914/23921/18707/18037/192662/20662/108960/16476/108058/11652/12315/14388/75600/18049/18033/20663/72843/19094/12540/215449/26415/16150/12015/216148/19247/19697/26417/26420/26419/12070/107746/18176/18212/11857/266632/18205/18607/11911/20416/12313/16653",109
"Organismal Systems","Development and regeneration","mmu04380","Osteoclast differentiation","117/5880","132/11190",0.886363636363636,1.68680426716141,8.35254255572726,4.66471888408301e-19,4.29645160376067e-18,3.825161323741e-18,"14282/18733/16818/17970/17060/14200/21812/16176/12912/18709/16391/21813/232801/16177/21808/234779/22030/26395/100038947/21937/12978/17972/23797/246256/29857/19261/54721/18019/13038/16438/66513/18725/18018/11433/19353/22034/13057/16416/16822/19058/17969/19056/19055/14784/100201/18706/26416/668101/18726/18710/18034/16451/21934/19698/18708/15975/12702/14284/53859/26409/21926/12229/68652/21943/14129/12675/11651/14360/74256/83433/18035/17342/14281/15976/22177/26414/26413/26399/26400/74769/18707/16439/53313/16476/11652/11938/14389/14283/14130/18033/19094/14131/16175/12977/20375/26415/16150/20847/20963/19016/19057/21803/19697/20846/16151/26417/26420/26419/12703/16478/14728/16440/16477/18412/15979/15980/21682",117
"Human Diseases","Cancer: specific types","mmu05220","Chronic myeloid leukemia","74/5880","76/11190",0.973684210526316,1.85298066595059,7.85141307198808,1.12454899572738e-18,1.00921063719124e-17,8.98507385376567e-18,"17128/12443/21812/12928/18709/12929/21813/22059/21808/12018/26395/23882/14013/110279/12571/11836/23797/12576/12578/12394/11350/433759/13017/17246/26396/20850/21809/109880/110157/13197/12402/14784/107986/18706/18710/18708/13557/15461/27015/15182/12028/12675/11651/18035/12048/26413/74769/18707/20662/11652/13016/14389/18033/20663/242705/16150/12567/12015/21803/216148/17869/19247/17127/19697/16151/26417/12575/20851/18176/17873/19645/13555/20416/16653",74
"Environmental Information Processing","Signal transduction","mmu04068","FoxO signaling pathway","117/5880","133/11190",0.879699248120301,1.67412152831057,8.22966963900338,1.87652480105772e-18,1.64195920092551e-17,1.46184791771969e-17,"17128/12795/56486/329934/16598/12443/74551/21812/20848/19079/170755/57436/20528/18709/21813/67526/21808/26395/23882/16000/12566/20393/68401/105787/11836/23797/22035/29857/12576/58231/12442/56484/67731/18817/17246/26396/16193/21809/109880/110157/13197/12581/15469/20873/12359/20869/14784/54601/12053/18706/26416/18710/13649/66822/16367/18708/20656/216439/15461/108097/252870/12125/16337/16197/12675/108079/11651/12579/268697/213393/27373/19651/26414/26413/74769/328572/18707/20662/16153/11652/26556/18099/11920/13609/13645/27401/93739/73251/20663/19094/56458/26415/93759/108099/16150/19211/21803/17127/12444/26558/26417/12914/26420/26419/20620/26557/12575/19082/18176/12176/12452/17873/384783/18607/16001/13611/16653",117
"Human Diseases","Drug resistance: antineoplastic","mmu01522","Endocrine resistance","87/5880","93/11190",0.935483870967742,1.78028308097433,7.95111272869094,3.53186989371853e-18,3.01501088488167e-17,2.68428556658542e-17,"13866/12443/224129/18128/17390/18709/17395/22059/26395/16000/20683/12043/11836/14083/23797/20185/13982/13388/29857/12576/17979/12578/15200/18132/17246/26396/109880/110157/14784/104111/18706/26416/19014/20779/11515/18710/58988/13649/18708/13557/15461/76854/104110/12028/18749/11651/54485/14683/11512/56717/14281/26414/12124/26413/16449/74769/432530/18707/18747/20662/59035/16476/16450/11652/210044/20663/242705/19094/18129/12580/26415/12567/11513/12015/72508/216148/26417/26420/26419/12575/18176/18131/19645/13555/20416/16001/16653",87
"Genetic Information Processing","Folding, sorting and degradation","mmu04120","Ubiquitin mediated proteolysis","133/5880","156/11190",0.852564102564103,1.62248168498168,8.23871399479454,3.64189267654436e-18,3.03491056378697e-17,2.70200239179922e-17,"11798/56438/50873/75788/63958/52206/69957/66515/56791/22215/56317/26374/67030/20437/22192/22209/17237/66156/22214/73998/66894/68999/217232/218793/106052/231380/66313/67921/69010/140499/71745/52563/56469/22187/22201/72584/22034/99375/68612/140629/17246/22213/52717/22196/66053/216080/231672/12402/26401/70790/11796/26554/19823/100763/107986/50868/59008/56228/93765/66105/50754/15204/235439/12702/229615/56371/17999/67128/67455/66440/22195/59026/11797/22186/17344/268470/117146/208650/68729/16396/74126/67615/56459/22194/69288/109161/28000/78294/13194/83814/76375/67345/22200/217342/22210/22190/26965/69807/77891/18854/27401/71991/67673/216150/14897/246710/56550/17222/68098/50995/66799/75717/70093/56424/107995/67923/12703/103583/12189/17318/22346/53323/12211/99152/140630/107568/74153/75430/22193/12234/59004/20438/242521",133
"Human Diseases","Cardiovascular disease","mmu05415","Diabetic cardiomyopathy","174/5880","216/11190",0.805555555555556,1.53302154195011,8.3238874312899,4.63952833531703e-18,3.77636027293246e-17,3.36212032456957e-17,"17970/230075/22333/68263/66052/21812/14936/11740/19046/12325/17390/20528/18709/17395/72900/21813/21808/12866/68197/56637/18821/14583/12861/20683/68198/66694/17722/66152/18753/12867/66091/17972/67530/54405/23797/21954/17991/17126/29857/55951/17705/67184/17710/22334/19047/18604/19353/12323/13057/12322/12865/17719/67273/17711/21809/66046/66416/17969/105675/11596/225887/110323/68375/18762/18706/17720/26416/18752/14584/18710/78330/18597/22335/66142/16367/18708/17708/17716/17995/13058/66576/12825/16337/66925/68194/236900/66377/20463/68349/84682/67130/11651/66414/14433/12869/12868/56717/66495/11545/26414/18797/18751/12896/22273/20525/74769/226646/11607/66594/67003/18707/27273/11606/595136/53313/14782/108058/12491/12843/14381/11652/70316/210789/12859/66916/18795/11938/12842/12858/18750/17718/18033/20191/68202/19094/12864/22272/26415/227197/66218/19211/67680/67264/21803/18127/17127/19697/17721/75406/26420/26419/110854/11421/104130/18798/407785/17993/19045/68342/19354/11950/70456/13033/333182/69875/66445/66108/17709/17706/11739/17717/12862/12857/66945",174
"Cellular Processes","Cellular community - eukaryotes","mmu04520","Adherens junction","86/5880","92/11190",0.934782608695652,1.77894853593611,7.89436783354573,6.33436108894573e-18,5.03869632075228e-17,4.48598705763319e-17,"13866/19294/17128/22330/75788/11431/21872/21812/21813/14182/17356/13000/79264/108100/231858/227377/60595/17907/66313/19246/19263/12995/17898/19353/109905/19268/13001/16842/21415/77446/20583/12562/58998/22612/11465/20779/69903/17906/13649/98932/12388/11848/11461/16337/26409/109711/380928/73178/14360/12387/170758/20613/26413/29875/56426/71740/21414/328572/214137/15170/99167/18099/20411/19878/242687/12540/215449/22376/93742/19877/58235/17127/21416/19271/14158/26417/12914/12385/67268/17295/245880/19274/19354/67938/216527/16001",86
"Environmental Information Processing","Signal transduction","mmu04150","mTOR signaling pathway","134/5880","158/11190",0.848101265822785,1.61398863342805,8.17897324586223,7.06824375495545e-18,5.49752292052091e-17,4.89448363238858e-17,"73834/20112/22417/66508/57265/22084/252875/22418/18709/22241/80909/26395/56637/216795/97998/16000/11973/21937/14362/20393/72149/12283/17254/105787/16974/23797/110651/22413/227743/20104/13544/16973/56430/22410/66237/216742/26396/319481/109880/110157/67605/20111/74370/74747/20869/14367/14784/68441/83409/18706/67046/18752/268706/64899/18710/58988/14365/16367/18708/22419/56692/69008/14366/11848/72446/20539/15461/16337/66096/21926/277854/12675/13543/110379/108079/11651/66335/56717/18751/26413/56032/329679/14369/74769/71718/66144/29869/52187/68576/66290/18707/268933/20662/75425/14783/14368/11652/64930/14245/227154/11966/230784/13542/27401/18750/20663/11964/13684/19744/216805/75705/16150/19211/56716/13685/72508/22412/26417/22411/109270/17168/64898/72124/18176/108664/18607/54170/71962/78757/14370/16001/320311/26987/16653",134
"Human Diseases","Cancer: specific types","mmu05223","Non-small cell lung cancer","70/5880","72/11190",0.972222222222222,1.85019841269841,7.61570727294416,1.35529153564515e-17,1.03120008146913e-16,9.1808474351758e-17,"13866/20182/12443/20183/16573/20848/16574/18709/22059/12018/234779/26395/23882/78798/19713/18803/14198/12571/11836/23797/12371/58231/12578/56484/218772/26396/20850/109880/110157/13197/14784/107986/18706/18752/18710/16453/13649/18708/13557/15461/27015/12028/11651/21802/18751/26413/15234/74769/18707/20662/11652/56289/13645/18750/20663/242705/12567/54354/12015/26417/17295/20181/12575/20851/18176/17873/19645/13555/18607/16653",70
"Environmental Information Processing","Signaling molecules and interaction","mmu04518","Integrin signaling","130/5880","153/11190",0.849673202614379,1.61698012538349,8.08590078160216,1.59947288840811e-17,1.19109683179327e-16,1.06044195396454e-16,"13866/22330/12443/19303/16411/22370/16202/18709/16412/18654/16419/56637/16000/12845/60595/22339/15894/14083/23797/15896/12829/18591/71785/21894/16779/21825/22371/21923/14268/16773/16777/226519/19353/16398/16401/16416/19699/54635/218952/21960/17123/12445/213119/14257/225341/11465/18706/18590/22340/16409/20779/12835/18710/23928/12841/104099/16774/13649/18708/109700/286940/21828/11461/241226/109711/16399/110829/16402/11651/18596/16400/12830/319480/16776/22341/12387/170758/21827/56717/20750/170736/21826/16414/108101/15234/74769/192176/16410/14118/12826/18707/12266/12828/114249/12843/11652/16780/70549/12842/13645/78369/16404/12540/16421/16403/21803/73341/245026/12444/14205/16542/17295/22329/14254/16782/94216/320910/16775/64099/57342/16408/192897/19354/81877/18595/12827/17974/12834/16001/12833",130
"Environmental Information Processing","Signaling molecules and interaction","mmu04517","IgSF CAM signaling","228/5880","300/11190",0.76,1.44632653061224,8.24586897944103,1.96886117974875e-17,1.4356279435668e-16,1.27814973644923e-16,"56443/268902/18187/19294/22330/16818/218397/11820/22350/56513/17096/17085/19303/21872/20563/19266/17904/16180/224105/16411/13821/252966/18709/70584/12558/16412/20740/245537/14182/17196/234779/18845/74117/26395/56637/17356/16485/53857/68097/18803/108100/18186/27218/18208/60595/15894/11845/14083/23797/67951/12519/14924/15896/29857/227613/67771/54698/16490/213435/17880/74053/22145/74144/11350/19280/76089/13822/19684/17886/54725/19353/17967/216963/22034/16401/18858/13823/109905/93737/16416/56378/19268/83964/19649/68089/52118/26396/73710/109676/12524/18213/16822/58998/259302/58220/21873/12481/74192/14784/13384/17698/69524/50791/11465/18706/26416/18752/22154/16409/20779/14270/140721/18710/68507/98932/18708/12487/18844/22146/11848/11461/22153/260299/242894/111173/18761/109711/107449/380928/16402/73178/11651/14360/20400/75345/12506/30925/13052/12387/117600/26414/20273/12488/16494/18751/26413/16414/22143/18479/22253/29875/16456/74769/66713/216856/57257/12927/71740/20742/22325/239857/63955/17973/11867/18707/107589/15170/56455/11652/99167/94332/107448/20411/22324/18750/18759/20564/12988/244654/243547/13448/71960/233977/13449/19094/16331/56458/12540/76709/215449/93742/16728/26415/225825/238564/58235/22152/18106/19247/270152/243743/19283/16542/26417/225875/26420/26419/67268/17475/17756/22142/192786/223435/12523/12361/16408/71566/22151/17974/67938/18607/77579/640524/67374/26904/211401/19876/11735",228
"Cellular Processes","Cell growth and death","mmu04218","Cellular senescence","149/5880","181/11190",0.823204419889503,1.56660841132033,8.08696211066031,2.80756521957778e-17,2.00540372826984e-16,1.78542515715746e-16,"15040/15574/231506/12448/58800/63873/12443/15258/15042/72568/15007/22333/22084/15259/21812/11740/19046/14235/18709/21813/22059/21808/26395/23882/12566/12289/103213/12571/12193/23797/17126/29857/18019/12578/12442/16438/56484/22334/19355/19047/18018/14964/14972/18787/17246/26396/16193/19058/21809/19360/110157/73181/26397/13197/19056/12445/19055/19646/12192/14463/18706/26416/217708/18710/22335/231724/17865/12447/18708/14991/13557/15461/17164/12534/16009/11651/12579/268697/19651/56717/26413/12314/26399/245000/74769/15015/19650/18707/66922/16439/18021/27354/11652/64930/12315/215999/11920/75600/18033/242705/17535/75660/12530/19094/56458/19744/16175/26415/93759/19211/12567/54354/13685/19057/15018/21803/17869/17127/12444/19697/12334/26417/20130/15257/12428/13559/17532/103583/12575/15039/12649/104394/19045/18176/12333/17873/50883/19645/13555/67738/19367/11739/16440/18412/110557/12313/12234/23871/16653",149
"Human Diseases","Infectious disease: parasitic","mmu05145","Toxoplasmosis","98/5880","109/11190",0.899082568807339,1.71100917431193,7.84939194853415,3.6603773181915e-17,2.56226412273405e-16,2.28120191436874e-16,"11798/21898/54396/14961/12367/14969/15481/20848/16154/16412/21808/16155/21937/12043/24088/18126/15482/193740/23797/12371/29857/54721/14679/320207/21939/66513/16779/16773/16777/226519/22034/12370/18036/15002/21809/26397/16179/105675/11796/12774/14677/26416/23928/16451/11689/16774/104709/16835/26409/21926/68652/14678/12675/17874/11797/11651/18035/16776/30955/12048/15511/26414/16452/26413/26399/14998/16153/12265/11652/15944/16780/14681/16159/18033/19094/26415/13063/16150/16403/12015/21803/16145/19697/20846/16151/14960/26417/26420/26419/14999/17087/12703/16782/16775/266632/18607/15979/15980",98
"Human Diseases","Drug resistance: antineoplastic","mmu01521","EGFR tyrosine kinase inhibitor resistance","76/5880","80/11190",0.95,1.80790816326531,7.63109745382591,3.99743941987231e-17,2.74334077834374e-16,2.44241574465238e-16,"13866/13867/16194/20848/18709/234779/26395/56637/100042150/16000/18803/12043/22339/11836/23797/20104/18591/71785/56484/14173/211323/14183/26396/16193/54635/109880/110157/14456/14784/18706/18590/18752/20779/18710/16451/58988/13649/18708/15461/12125/12028/11651/18596/21802/12048/56717/16452/18751/26413/15234/74769/14184/18707/20662/11652/14388/13645/18750/26362/20663/13684/18015/19211/13685/12015/72508/216148/16542/26417/17295/18176/18595/20416/16001/26987/16653",76
"Cellular Processes","Cell motility","mmu04810","Regulation of actin cytoskeleton","184/5880","234/11190",0.786324786324786,1.49642421070993,8.07554627892177,5.958370111696e-17,4.01044142133385e-16,3.57052443057606e-16,"56443/16801/22330/22350/69632/12632/19303/14165/17931/12928/19046/224105/16411/14172/18709/70584/12929/18717/16412/243764/232906/16419/14182/117150/74117/26395/14178/30938/108100/60595/11836/14083/23797/17907/67771/213435/18711/17880/21844/18591/71785/14268/19684/227753/17898/14163/19047/17886/245857/329165/19353/14173/216963/16398/16401/16416/56378/19241/20430/14164/14183/68089/18645/26396/16885/14062/109828/14701/54635/109880/110157/12767/14745/74192/213119/17698/11465/18706/18590/16409/20779/80903/18710/104099/330662/17906/108083/13649/98932/18708/109700/12631/11848/11461/15461/404710/241226/14674/242894/237860/109711/16399/16402/73178/11651/18596/16400/319480/170758/20315/26413/13367/16414/105855/18479/29875/74769/66713/57257/53978/16410/12927/14184/22325/14673/329251/11867/18707/13800/66922/219140/20662/107589/11652/20259/66214/13645/11789/22324/56419/19878/20663/71960/242687/16404/12540/76709/14180/54004/16886/12671/19877/18720/16421/238564/101314/16403/73341/18719/20544/78134/26417/67268/20130/232807/231637/18718/17532/12062/320910/18643/19045/18176/16408/192897/19354/50884/18595/54126/67938/77579/544963/76884/16653",184
"Organismal Systems","Endocrine system","mmu04910","Insulin signaling pathway","120/5880","140/11190",0.857142857142857,1.63119533527697,7.90831025299606,6.70213937899383e-17,4.42594109933555e-16,3.94044673970384e-16,"19085/74551/22084/14936/12928/19079/19046/20528/18709/12929/16890/106628/26395/14104/56637/14121/68401/105787/67296/11836/54646/23797/107476/17346/20104/110094/19246/13712/19047/14251/20787/19268/26396/19084/109880/110157/53412/212111/74370/17347/12402/104215/14784/18762/18706/18710/58988/68961/19087/16367/18708/244416/15461/15275/108097/12702/16337/105651/18749/108079/11651/110095/208650/56717/26414/19088/228966/26413/12314/216233/74769/102093/14252/23921/140491/18707/18747/19309/18576/20662/11652/64930/12315/16332/20411/110078/18759/75600/20663/14120/19017/13684/56458/19744/18682/212032/108099/16150/13685/12015/72508/18679/216148/26417/26420/26419/12703/53413/15277/107746/19082/19045/18176/384783/18607/20416/100705/12313/26987/16653",120
"Cellular Processes","Transport and catabolism","mmu04148","Efferocytosis","136/5880","163/11190",0.834355828220859,1.58783022411419,7.95525429113992,7.26754762605665e-17,4.71044753540709e-16,4.19374483682745e-16,"19345/70417/78070/240672/171285/12367/80743/12928/12325/15251/76295/12912/22259/12929/16971/55991/16419/22260/26395/100038947/66694/20393/12215/14083/29857/19261/18019/18263/17304/21825/16423/18018/56696/20501/13051/276891/20698/19353/12323/12322/16416/19225/26396/71732/209018/18613/140580/73181/19128/192187/233571/11596/14456/12369/12608/26416/668101/19015/330662/13857/11689/243958/19349/11491/11980/19344/70676/18442/17164/192654/12642/56632/219149/12317/16452/12259/26413/380713/22174/20525/105722/235584/16410/12927/13537/218035/20312/269338/12260/18218/18021/68365/15170/53313/108058/12491/16153/19219/271457/11487/11938/13609/226421/26362/11303/19094/12262/26415/93759/70686/19016/12362/73122/21803/19247/17289/26417/381560/18514/20181/50770/53357/11847/12484/19217/11863/11846/319520/11502/70839/77573/228545/320940/12894/13435/16889",136
"Organismal Systems","Development and regeneration","mmu04360","Axon guidance","148/5880","181/11190",0.81767955801105,1.55609426090878,7.93689809059781,1.18067393735557e-16,7.51337960135362e-16,6.68921512732194e-16,"268902/218397/56513/69632/22417/12632/20563/50780/22418/224105/12325/13836/16202/108151/18709/70584/22063/244058/16412/319757/223881/234779/18845/13636/56637/18803/18186/11854/18208/13845/14083/20187/14679/18019/13848/214968/13643/11350/140570/20348/245857/57764/19353/13841/12323/12322/93737/20352/19649/16885/20360/18209/19058/110157/259302/12767/73181/58220/13640/20350/20347/19056/19055/20356/18762/20353/14677/20359/18706/20358/20779/14270/18710/117606/14365/98932/18708/22419/18844/12631/11848/15461/231148/20346/12168/237860/18007/107449/14678/14360/319713/170758/117600/20315/26413/20349/18479/22253/269473/74769/13642/17973/18707/13800/226251/54712/18021/108058/13641/20361/107448/18750/19878/20564/235611/12540/12934/16886/93742/19877/16728/270190/14159/19057/20351/13637/19247/243743/26417/67268/20130/13838/17295/231637/13846/12568/22065/18176/218877/19354/13639/17974/20354/67938/19206/18607/19876/16653",148
"Organismal Systems","Immune system","mmu04666","Fc gamma R-mediated phagosome formation","86/5880","94/11190",0.914893617021277,1.74109856708641,7.59265585975497,2.32037967698495e-16,1.45023729811559e-15,1.29115654838118e-15,"56443/17096/19012/12632/12928/17357/18709/12929/18717/234779/74117/26395/30948/18803/18753/11845/13196/23797/17118/16797/246256/67771/227753/20698/19353/18754/56378/68089/16885/22323/110157/74192/17969/15162/18706/18752/18710/58988/330662/18708/19264/12631/242894/14129/56632/11651/18806/18751/230837/26413/18479/74769/66713/57257/22325/11867/18707/18783/18805/11652/20259/16332/14389/22324/18750/14130/242687/16331/14131/12540/76709/22376/16886/18720/20963/67916/72508/18719/17909/50784/26417/245880/53357/19354/13430/211914",86
"Organismal Systems","Immune system","mmu04611","Platelet activation","109/5880","126/11190",0.865079365079365,1.64629899578879,7.67714440335166,4.34380933700177e-16,2.66725134728179e-15,2.37467278472031e-15,"16801/17096/69632/22320/17931/54368/224129/109305/19046/18709/16412/232906/21390/234779/19224/23797/29857/19092/14679/213435/16438/320207/21894/22371/19047/16398/109905/16416/14062/18436/16822/22323/54519/104111/18762/14677/11465/18706/26416/20779/11515/18710/60596/14724/19091/104709/14682/18708/11848/11461/14674/104110/12825/12229/16399/14678/18749/11651/14360/243816/14683/11512/30955/18797/26413/19222/108101/74769/432530/18707/18747/18783/16439/107589/14127/14729/12843/11652/18795/70549/210044/21391/12842/19419/19878/18759/19094/14131/215449/19877/26415/20963/238564/11513/54195/234889/18127/26417/67268/18798/20866/19045/20619/70839/67938/19395/18441/16440/14065",109
"Human Diseases","Infectious disease: viral","mmu05163","Human cytomegalovirus infection","195/5880","254/11190",0.767716535433071,1.46101156998232,7.82053514292321,6.94590730225149e-16,4.19149578584142e-15,3.73171841493344e-15,"15040/16801/14706/20296/20302/12443/15042/69632/15007/22084/12367/16194/19303/224129/12122/12928/20848/16176/12912/18709/19766/12929/16154/22059/16177/12018/14827/22030/16155/26395/56637/14082/20683/21937/12571/14672/22339/14083/23797/12371/29857/14679/18019/66066/14688/12578/20303/14702/16438/20304/13712/18018/75547/14964/14972/19353/72512/16416/12370/14707/19225/17246/26396/16193/20293/14701/19058/110157/12767/73181/19056/12915/19055/12774/12768/14784/104111/14710/14677/18706/26416/18752/20779/11515/18710/16451/56480/58988/12765/14700/213498/13649/14682/18708/14991/11848/13557/15461/214763/12913/14674/104110/19216/21926/12028/21354/14678/12675/18749/11651/21355/18035/12317/14683/11512/21356/12387/170758/56717/20315/18797/18751/26413/12314/26399/74769/15015/12010/16410/12927/14696/14673/432530/19229/18707/18747/11909/20312/26427/16439/20662/18021/19219/11652/64930/12315/18795/14681/210044/14697/18750/19878/75600/14102/18033/20663/242705/19094/19744/71609/19877/22033/26415/13063/54131/16150/12567/13685/19057/11513/72508/15018/17869/19697/16151/26417/213233/12575/15039/18798/18176/231991/19354/14704/18595/19217/208647/19645/14693/13555/11911/16440/110557/12313/16653",195
"Human Diseases","Cancer: overview","mmu05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","81/5880","88/11190",0.920454545454545,1.75168135435993,7.44923270977035,7.07200204327368e-16,4.19525544939964e-15,3.73506567005453e-15,"22637/16818/225471/53314/21898/20848/15251/18709/26406/26395/13000/78798/12504/18803/24088/23797/12503/16797/29857/18019/12995/106759/60533/18018/22034/13001/26396/18036/19058/110157/26397/19056/19055/18706/26416/18710/16451/58988/13649/18708/12487/15461/18761/12675/17874/11651/18035/117149/56717/14281/16452/26413/26399/74769/381319/18707/18037/18021/15170/16476/11652/13645/19419/18033/12500/19094/26415/74481/16150/19211/19057/72508/19247/19697/20846/16151/26417/18176/15979/15980/16653",81
"Environmental Information Processing","Signal transduction","mmu04070","Phosphatidylinositol signaling system","86/5880","96/11190",0.895833333333333,1.70482568027211,7.29810814165104,5.51939543532383e-15,3.21964733727223e-14,2.86647485097693e-14,"84095/18704/18709/77116/18717/55980/327655/234779/117150/271424/18803/18711/16438/170749/74302/107650/380921/269180/53332/212111/72469/234515/227399/227333/224020/110197/18706/18752/18710/18802/108083/18708/240752/54384/320634/64436/13139/110524/74596/18799/52858/18797/18751/16330/12314/101490/27399/72519/74769/67073/75678/69718/225326/18707/97287/16329/16439/219024/20975/74055/104015/83493/12315/18795/17772/104418/16332/217480/320404/18750/75600/16331/18720/19211/217837/114663/18719/56077/18718/110911/18798/76500/233011/219135/16440/12313",86
"Human Diseases","Infectious disease: viral","mmu05169","Epstein-Barr virus infection","175/5880","227/11190",0.770925110132159,1.46711768407804,7.4818943273488,1.08997917522212e-14,6.2539788742253e-14,5.56796173108075e-14,"15040/12448/17096/12443/15042/15007/14961/12367/57296/14969/17060/12122/20848/18709/19766/16391/22059/12018/14827/234779/22030/23882/14082/12566/12043/24088/12571/15894/23797/12503/20602/12371/66413/29857/50724/54721/12576/17463/56489/433759/21939/66513/100038882/19182/14964/14972/19353/246727/22034/12370/17246/22031/16193/18036/15002/26397/20466/13197/16179/12399/12445/23996/22352/60406/107986/18706/26416/18710/18034/16451/56480/16453/19698/66997/12447/18708/14991/13557/19184/27015/15975/21762/252870/26398/12478/21929/15182/12125/53859/17999/26409/21926/12229/12028/68652/15945/21354/12675/17874/67089/11651/21355/18035/12317/21356/19181/12495/15976/26414/228607/26399/54123/26400/66354/74769/19185/15015/12010/19179/246728/18707/19106/18037/14998/66935/16476/11652/27401/14102/18033/246730/242705/12500/19094/71609/22033/26415/13063/54131/16150/20847/20963/12567/15018/15205/17869/12444/19697/23997/20846/16151/23960/14960/70247/26420/26419/14999/213233/12428/20422/12575/22123/11783/15039/56436/19664/16408/266632/17873/19645/13555/12505/59029/110557/69077",175
"Environmental Information Processing","Signal transduction","mmu04014","Ras signaling pathway","180/5880","237/11190",0.759493670886076,1.44536295530871,7.29220314677446,5.59652543244189e-14,3.15932887315268e-13,2.81277289472642e-13,"22637/14706/19345/218397/14165/224105/13836/72399/14172/18709/70584/19732/18654/14182/54153/234779/13636/26395/14178/17356/16000/18803/21687/12978/22339/11845/23797/15566/85031/16797/19765/66066/58231/14688/16590/21844/18591/14702/71785/11350/13712/19353/14173/109905/14707/14164/14183/26396/226525/18784/14701/217944/54635/110157/13640/233046/320484/14784/14710/66350/54601/14257/18706/18590/12064/22340/18752/64143/80903/18710/14256/56480/16002/14700/13649/18708/225845/225870/16706/11848/19344/114713/15461/19731/16337/19414/12675/18749/11651/18596/21802/22341/12048/170758/18806/23872/26414/18053/18751/26413/12314/18479/19418/18211/15234/74769/14184/14696/18707/18747/18783/66922/20662/240168/74055/56784/18805/11652/271457/12315/56289/14388/14389/14697/13645/19419/56044/18750/75600/18049/18033/20663/12540/66482/14180/215449/18015/12977/16150/19730/54354/12015/216148/13637/19247/14205/19697/16151/16542/26417/26420/11352/26419/20130/11600/17295/17532/56392/14254/228850/17311/19696/18176/18212/53357/19354/18205/14704/13639/18595/26970/14693/19395/20416/11601/241694/16001/12313/23871/16653",180
"Environmental Information Processing","Signal transduction","mmu04012","ErbB signaling pathway","76/5880","84/11190",0.904761904761905,1.72181729834791,6.98755329931977,6.08930020782671e-14,3.38294455990373e-13,3.01185952602775e-13,"13866/13867/12928/224105/12325/18709/70584/12929/234779/26395/56637/100042150/18803/11836/14083/23797/13874/12576/15200/11350/13712/12323/12322/211323/26396/20850/109880/110157/12402/14784/11839/18706/18752/20779/18710/58988/13649/18708/15461/26398/12223/11651/21802/208650/56717/26414/18751/26413/18479/26400/74769/17973/18707/20662/16476/108058/11652/14388/13645/18750/20663/13685/12015/72508/216148/17869/26417/26420/11352/26419/12575/20851/18176/17974/20416/16653",76
