"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044782","cilium organization","91/2434","470/25615",0.193617021276596,2.03759244042728,7.35669606598862,3.56018449250056e-11,2.28706251798236e-07,2.28706251798236e-07,"Ift140/Prickle1/Sdccag8/Ndufaf2/Cep97/Ift22/Tbc1d7/Dnah7b/Wdr19/Ccdc42/Rab29/Rpgrip1l/Syne2/Cfap74/Ttll1/Fuz/Tbc1d32/Fbf1/Tmem138/Lca5l/Cep290/Cep131/Tchp/Cc2d2a/Crocc/Ehd2/Ift81/Wdr90/2700049A03Rik/Cdk10/Gas8/Fam161a/Cep70/Bbs9/Klc3/Tmem107/Cdkl5/Armc2/Rilp/B9d1/Fbxo24/Ppp1r35/Dnal1/Trim32/Ccdc28b/Tmem67/Dnah8/Kif3a/Vangl2/Bbs2/Ccdc39/Fam161b/Ttc21b/Mns1/Nme5/Ift172/Ift88/Dusp23/Catip/Wrap73/Cep41/Lca5/Ttc8/Stk36/Ttll8/Txndc15/Mkks/Tbc1d31/Rabl2/Bbs12/Lrrc45/Nek1/Syne1/Bbs7/Kifap3/Ttc12/Tpgs2/Cep78/Wdr35/Arl3/Wdpcp/Cntrob/Nme7/Tmem231/Cby1/Rsph9/Cfap20/Ssna1/Cep164/Dync2li1/Ift27",91
"GO:0060271","cilium assembly","83/2434","431/25615",0.192575406032483,2.02663065962286,6.96503680722388,3.39283909828562e-10,1.08977991836934e-06,1.08977991836934e-06,"Ift140/Prickle1/Sdccag8/Ndufaf2/Cep97/Ift22/Tbc1d7/Dnah7b/Wdr19/Ccdc42/Rab29/Rpgrip1l/Syne2/Cfap74/Ttll1/Fuz/Tbc1d32/Fbf1/Tmem138/Cep290/Cep131/Tchp/Cc2d2a/Crocc/Ehd2/Ift81/Wdr90/2700049A03Rik/Cdk10/Gas8/Fam161a/Cep70/Bbs9/Klc3/Tmem107/Cdkl5/Armc2/Rilp/B9d1/Fbxo24/Ppp1r35/Dnal1/Trim32/Ccdc28b/Tmem67/Dnah8/Kif3a/Vangl2/Bbs2/Ccdc39/Ttc21b/Mns1/Nme5/Ift172/Ift88/Dusp23/Wrap73/Cep41/Ttc8/Stk36/Ttll8/Txndc15/Mkks/Tbc1d31/Rabl2/Lrrc45/Nek1/Syne1/Bbs7/Ttc12/Cep78/Wdr35/Arl3/Wdpcp/Cntrob/Nme7/Tmem231/Cby1/Rsph9/Cfap20/Cep164/Dync2li1/Ift27",83
"GO:0061572","actin filament bundle organization","47/2434","189/25615",0.248677248677249,2.61703686313382,7.23010671300724,5.50634217043964e-10,1.17909140343014e-06,1.17909140343014e-06,"Cald1/Rflnb/Ilk/Phldb2/Rhod/Arhgef10/Coro1b/Add1/Rhpn2/Arpin/Prkn/Map3k1/Rapgef3/Ppm1e/Kank3/Arrb1/Vil1/Fhod1/Phactr1/Pdxp/Aif1l/Arhgef15/Pik3r2/Mtss1/Stmn1/Eln/Tmeff2/Sorbs1/S100a10/Dmtn/Kank2/Aif1/Nrp1/Shroom1/Ttc8/Mkks/Arhgef10l/Itgb5/Ppm1f/Nox4/Arhgef18/Arhgap6/Rab40b/Kiss1r/Shtn1/Limch1/Ppp1r9a",47
"GO:0007224","smoothened signaling pathway","45/2434","181/25615",0.248618784530387,2.61642159644448,7.07162958849167,1.28173418899183e-09,2.05846510752088e-06,2.05846510752088e-06,"Prrx1/Ift140/Wdr19/Rpgrip1l/Fuz/Tbc1d32/Gli2/Prrx2/Cc2d2a/Disp1/Prkaca/Ift81/2700049A03Rik/Gas8/Efcab7/B9d1/Kif3a/Fgf9/Ptch2/Btrc/Ttc21b/Ptch1/Ift172/Ift88/Wnt9a/Stk36/Txndc15/Cdon/Gas1/Shox2/Kctd21/Bbs7/Cnpy4/Tubd1/Evc/Arl3/Wdpcp/Ttc23/Gpr37l1/Tmem231/Tedc2/Scube3/Glis2/Iqce/Ift27",45
"GO:0007015","actin filament organization","88/2434","482/25615",0.182572614107884,1.92136298700635,6.61705921889375,1.63153754147839e-09,2.09619943329144e-06,2.09619943329144e-06,"Cald1/Rflnb/Capn1/Fat1/F2rl1/Ilk/Phldb2/Rhod/Arhgef10/Plekhh2/Coro1b/Slit2/Tmod2/Add1/Rhpn2/Arpin/Prkn/Nck2/Map3k1/Rapgef3/Ppm1e/Cnn2/Kank3/Tle6/Arrb1/Vil1/Fhod1/Phactr1/Crhr2/Pdxp/Aif1l/Arhgef15/Pik3r2/Mtss1/Sh3kbp1/Stmn1/Rhobtb1/Eln/Rac3/Myo1c/Add3/Myo1f/Washc1/Tmeff2/Ang/Inppl1/Gba2/Twf2/Sorbs1/S100a10/Dmtn/Catip/Arhgap18/Kank2/Aif1/Nrp1/Shroom1/Ttc8/Mkks/Arhgef10l/Itgb5/Ppm1f/Nox4/Inf2/Ccl21a/Arhgef18/Myo6/Msrb2/Arhgap6/Mlst8/Rab40b/Sptbn2/Kiss1r/Wipf3/Sh3bp1/Spta1/Kptn/Daam2/Shtn1/Limch1/Sh3d21/Mical1/Ppp1r9a/Cdc42ep5/Ccl24/Washc3/Coro6/Gas2",88
"GO:0032970","regulation of actin filament-based process","79/2434","419/25615",0.18854415274463,1.98420643901138,6.58203700637387,2.47203531589291e-09,2.64672581154934e-06,2.64672581154934e-06,"Adrb1/Capn1/Arhgef19/F2rl1/Ilk/Phldb2/Rhod/Cav1/Arhgef10/Plekhh2/Coro1b/Slit2/Tmod2/Add1/Rhpn2/Casq2/Arpin/Prkn/Nck2/Akap6/Map3k1/Rapgef3/Ppm1e/Cnn2/Kank3/Atp1a2/Cdk10/Vil1/Fhod1/Pdxp/Arhgef15/Pik3r2/Jup/Mtss1/Stmn1/Csf1r/Rhobtb1/Eln/Rac3/Myo1c/Vangl2/Add3/Myo1f/Washc1/Tmeff2/Inppl1/Gba2/Twf2/S100a10/Dmtn/Arhgap18/Kank2/Nrp1/Ttc8/Prkd1/Gja5/Mkks/Arhgef10l/Ppm1f/Ctnna3/Nox4/Ccl21a/Arhgef18/Arhgap6/Mlst8/Rab40b/Sptbn2/Dixdc1/Kiss1r/Tgfb2/Sh3bp1/Spta1/Trpm4/Daam2/Limch1/Ppp1r9a/Cdc42ep5/Ccl24/Washc3",79
"GO:0051017","actin filament bundle assembly","45/2434","186/25615",0.241935483870968,2.54608768256156,6.85739012180617,3.23283448862811e-09,2.96681839356385e-06,2.96681839356385e-06,"Cald1/Ilk/Phldb2/Rhod/Arhgef10/Coro1b/Add1/Rhpn2/Arpin/Prkn/Map3k1/Rapgef3/Ppm1e/Kank3/Arrb1/Vil1/Fhod1/Phactr1/Pdxp/Aif1l/Arhgef15/Pik3r2/Mtss1/Stmn1/Eln/Tmeff2/Sorbs1/S100a10/Dmtn/Kank2/Aif1/Nrp1/Shroom1/Ttc8/Mkks/Arhgef10l/Itgb5/Ppm1f/Nox4/Arhgef18/Arhgap6/Rab40b/Kiss1r/Limch1/Ppp1r9a",45
"GO:0099111","microtubule-based transport","55/2434","254/25615",0.216535433070866,2.27878188911678,6.63686607687681,4.74125451106087e-09,3.80722737238188e-06,3.80722737238188e-06,"Ift140/Ift22/Camsap3/Wdr19/Bloc1s5/Spg11/Syne2/Ttll1/Map1a/Fuz/Bicd2/Sybu/Lca5l/Ap3m2/Fyco1/Tmem108/Cep131/Armcx6/Armcx1/Ift81/Gas8/Vangl1/Copg2/Klc3/Kifc2/Rsph3b/Kif3a/Armcx3/Dlg2/Ccdc39/Kif5c/Map6/Clip3/Ttc21b/Nme5/Ift172/Klc1/Ift88/Lca5/Stk36/Fez1/Bbs12/Prkcz/Kifap3/Wdr35/Invs/Arl3/Wdpcp/Nme7/Rsph9/Mapt/Ssna1/Dync2li1/Map2/Ift27",55
"GO:0030705","cytoskeleton-dependent intracellular transport","50/2434","222/25615",0.225225225225225,2.37023177655881,6.64425698768086,5.95117697076894e-09,4.24781787335774e-06,4.24781787335774e-06,"Ift140/Prickle1/Myo10/Ift22/Camsap3/Wdr19/Bloc1s5/Spg11/Syne2/Map1a/Fuz/Bicd2/Ppfia2/Sybu/Lca5l/Ap3m2/Fyco1/Tmem108/Cep131/Armcx6/Armcx1/Ift81/Copg2/Klc3/Kifc2/Myo1c/Kif3a/Armcx3/Dlg2/Kif5c/Map6/Clip3/Ttc21b/Ift172/Klc1/Ift88/Lca5/Fez1/Bbs12/Prkcz/Kifap3/Wdr35/Arl3/Wdpcp/Nme7/Mapt/Ssna1/Dync2li1/Map2/Ift27",50
"GO:0010970","transport along microtubule","46/2434","201/25615",0.228855721393035,2.40843849773319,6.49579498170355,1.40800961762238e-08,9.04505378360618e-06,9.04505378360618e-06,"Ift140/Ift22/Camsap3/Wdr19/Bloc1s5/Spg11/Syne2/Map1a/Fuz/Bicd2/Sybu/Lca5l/Ap3m2/Fyco1/Tmem108/Cep131/Armcx6/Armcx1/Ift81/Copg2/Klc3/Kifc2/Kif3a/Armcx3/Dlg2/Kif5c/Map6/Clip3/Ttc21b/Ift172/Klc1/Ift88/Lca5/Fez1/Bbs12/Prkcz/Kifap3/Wdr35/Arl3/Wdpcp/Nme7/Mapt/Ssna1/Dync2li1/Map2/Ift27",46
