"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"mmu04923","Regulation of lipolysis in adipocytes",47,-0.437771116796329,-1.57537498151745,0.00800067909307165,0.0619546051092432,0.0470693246215499,3763,"tags=45%, list=26%, signal=33%","11770/18710/104110/74769/16890/225845/16369/23945/104111/11554/11512/16367/11513/14683/23797/14677/18747/11515/18160/18709/11832",0.380730400722792
"mmu04140","Autophagy - animal",157,0.325221806159505,1.56183706689981,0.000639668945470916,0.00932850545478419,0.00708722863636858,3837,"tags=43%, list=26%, signal=32%","15251/52440/70231/72508/27103/66840/22034/19052/56717/13665/13039/54170/18412/19053/56208/21353/19349/78294/74781/19744/384783/56480/56418/74747/26409/67474/66922/22187/22241/245860/22190/329015/110157/235040/68441/20869/71648/19324/26413/77040/54673/51897/16653/67841/73205/12421/75909/237782/67443/19338/74302/68118/58988/66734/66615/68728/77573/228361/53331/93739/76559/641340/16784/228545/74370/12633/78943/13030",0.477270815362862
"mmu01240","Biosynthesis of cofactors",114,-0.368543708555284,-1.56065110193456,0.00345209542593416,0.0389752709379664,0.0296110301527577,3377,"tags=39%, list=23%, signal=30%","71147/27973/29858/56316/11671/57028/15288/55936/110006/216558/623661/108037/29807/110119/106564/69719/319945/19044/56248/56520/12036/20751/66454/66812/227683/56749/11636/223646/171567/20148/68646/71743/78914/77697/75735/13361/230027/19286/54369/22275/22276/79059/17025/22169",0.431707695803346
"mmu04630","JAK-STAT signaling pathway",115,0.332004000100998,1.55659492755416,0.00512414900723254,0.0484716797981456,0.0368258215405904,2651,"tags=29%, list=18%, signal=24%","20848/16190/12575/12702/17869/16164/18414/12984/57914/16451/19255/20662/17210/56717/16168/12983/216233/19247/12804/16193/192157/110157/12914/12700/16452/56708/54607/18712/12985/328572/16169/213208/18413",0.407017918923954
"mmu05169","Epstein-Barr virus infection",182,0.315763643507038,1.55392852957466,0.000748103185002794,0.0100706197981145,0.00765104178425213,2601,"tags=29%, list=18%, signal=24%","12495/26397/20848/12575/17869/66413/22123/14102/17246/69077/26398/252870/16451/22034/12675/59029/66997/15205/19353/18036/23996/70247/18035/13197/19185/12447/19179/68652/67089/24088/17874/21762/12505/20422/56480/13063/17463/26409/57296/21929/16193/56436/19697/20466/12028/19182/19181/19698/12399/20963/66354/56489/16150",0.477270815362862
"mmu05032","Morphine addiction",67,-0.400508649441639,-1.54650005419399,0.0133460169922189,0.0819492271452035,0.062260017123525,3544,"tags=33%, list=24%, signal=25%","216869/14773/104110/218461/14403/12286/14772/104111/207728/11512/11513/14683/14709/14677/14697/18747/11515/14681/18577/66066/109689/14696",0.380730400722792
"mmu04726","Serotonergic synapse",73,-0.393068534281991,-1.54558736533309,0.0147058867974718,0.0887424203295712,0.0674210703599727,1768,"tags=22%, list=12%, signal=19%","18795/17161/14683/14709/14677/223864/14697/13110/18747/14681/11684/26417/18797/66066/74519/14696",0.380730400722792
"mmu00590","Arachidonic acid metabolism",36,-0.452318273660179,-1.54402941895902,0.0367660868422348,0.169317505194502,0.128637098114954,3442,"tags=44%, list=24%, signal=34%","109857/67103/23887/625249/12409/225845/13850/21391/66469/13110/77219/16993/17001/11684/74519/12408",0.321775918075361
"mmu03060","Protein export",31,0.435543879186335,1.54192634747974,0.0264020486814436,0.141620222084004,0.107594394226128,3937,"tags=55%, list=27%, signal=40%","53421/100101806/14828/66384/20335/69019/67604/27058/57743/665155/56529/140740/224727/217337/66661/20818/24067",0.352487857583619
"mmu05204","Chemical carcinogenesis - DNA adducts",32,-0.471033006491964,-1.53667855584636,0.0292481732237144,0.150407324216798,0.114270297688702,3633,"tags=41%, list=25%, signal=31%","13849/14869/14862/68312/20887/14871/14865/66447/14863/76263/103140/14872/12408",0.352487857583619
"mmu04066","HIF-1 signaling pathway",99,0.347528532755471,1.53516322074249,0.00561632462856293,0.0491428404999256,0.0373357284456478,2452,"tags=29%, list=17%, signal=25%","21857/20848/112406/12575/15251/14254/72508/17000/11863/56717/20525/16337/13684/68263/20104/26987/18655/170768/22339/15277/16193/19697/12914/67923/18127/26413/56421/14433/328572",0.407017918923954
"mmu03410","Base excision repair",43,-0.429548011258448,-1.52974467982062,0.0123881311160043,0.0779770648419515,0.0592422108350081,2591,"tags=40%, list=18%, signal=33%","56626/18972/19687/16881/22594/268395/70603/59047/71726/11545/235587/18294/19718/104884/18971/18974/18207",0.380730400722792
"mmu05132","Salmonella infection",231,0.301998464918279,1.52557093004206,0.000414198612646518,0.00658952338301278,0.00500631736203332,2726,"tags=30%, list=19%, signal=25%","26397/17869/80837/16646/69582/11308/21933/26398/19345/11796/22034/12675/19157/170625/19353/56378/105504/21937/271457/18035/11840/19159/22146/68652/15519/19349/24088/17874/235661/12475/66724/16649/11841/13063/16573/15516/12363/56444/16842/26409/11867/53598/110750/16193/216799/110157/19697/67166/19158/11797/67951/66482/170760/67771/27050/11852/26413/21416/12028/11465/14433/16648/67117/21414/16150/11845/22145/12540/117149/22166",0.49849310876659
"mmu05221","Acute myeloid leukemia",65,0.368242135534189,1.51915223526371,0.0119619716711903,0.0775312978688259,0.0589035443173761,3362,"tags=43%, list=23%, signal=33%","20848/67603/17869/72508/12675/19015/20662/56717/18627/12475/16842/110157/19697/26413/21416/18712/16590/16653/109880/18715/20375/21414/16150/12394/58988/16409/12606/20663",0.380730400722792
"mmu00604","Glycosphingolipid biosynthesis - ganglio series",12,-0.594106270358348,-1.51555366041165,0.0487804878048781,0.205700852189245,0.156278942776773,3876,"tags=67%, list=27%, signal=49%","20448/15211/12091/15212/54218/20444/20447/50935",0.271288554688953
"mmu00062","Fatty acid elongation",26,-0.466720533703337,-1.48215016092238,0.0461538461538462,0.199430199430199,0.151514883837424,2981,"tags=38%, list=20%, signal=31%","171210/75778/26897/54397/106529/70025/72852/52538/66775/15107",0.276500599254472
"mmu04668","TNF signaling pathway",114,0.321756976818707,1.48169344283834,0.00660177605596177,0.0537353865020144,0.0408248643739707,4172,"tags=46%, list=29%, signal=33%","12608/26397/12051/12702/26410/17392/14102/26398/11796/12675/16168/21937/18035/11911/68652/17387/72542/66724/26409/21929/20339/16193/19697/11797/20310/26413/14825/11909/19225/16182/16150/26427/15945/26415/56532/217344/22329/20311/21938/20296/22031/20304/257632/15894/12633/22030/22029/16878/12370/16396/18033/16176",0.407017918923954
"mmu04520","Adherens junction",87,0.332692969396098,1.47785314388002,0.0158541204731532,0.094049867213621,0.0714533443104962,2692,"tags=33%, list=18%, signal=27%","21813/109711/19353/56426/19246/16337/215449/79264/19263/93742/14182/13000/17128/16842/26409/12914/19274/69903/26413/21416/11465/20613/21812/12562/328572/17295/21414/12540/20779",0.352487857583619
