"x","y","dg_kj"
0.0005099,88.676,7.09769772476416
0.00215776271186441,88.676,7.19759525504927
0.00380562542372881,88.676,7.4972878459046
0.00545348813559322,88.676,7.99677549733016
0.00710135084745763,88.676,8.69605820932593
0.00874921355932204,88.676,9.59513598189193
0.0103970762711864,88.676,10.6940088150281
0.0120449389830508,88.676,11.9926767087346
0.0136928016949153,88.676,13.4911396630112
0.0153406644067797,88.676,15.1893976778581
0.0169885271186441,88.676,17.087450753275
0.0186363898305085,88.676,19.1852988892579
0.0202842525423729,88.676,21.4829420857279
0.0219321152542373,88.676,23.9803803411189
0.0235799779661017,88.676,26.6776136243474
0.0252278406779661,88.676,29.5746413178317
0.0268757033898305,88.676,32.6714511331087
0.0285235661016949,88.676,35.967798035391
0.0301714288135593,88.676,39.4587859415709
0.0318192915254237,88.676,43.0484094142621
0.0334671542372881,88.676,45.4151301259358
0.0351150169491525,88.676,43.6790021682571
0.0367628796610169,88.676,40.5391330789072
0.0384107423728814,88.676,37.4375972171462
0.0400586050847458,88.676,34.4693832797116
0.0417064677966102,88.676,31.6242561012327
0.0433543305084746,88.676,28.8883957975692
0.045002193220339,88.676,26.2525469913848
0.0466500559322034,88.676,23.7148009520358
0.0482979186440678,88.676,21.2811741486723
0.0499457813559322,88.676,18.9638702956035
0.0515936440677966,88.676,16.7782084712605
0.053241506779661,88.676,14.7396541744645
0.0548893694915254,88.676,12.8618626428533
0.0565372322033898,88.676,11.1558558818873
0.0581850949152542,88.676,9.63000039971691
0.0598329576271186,88.676,8.29038517119517
0.061480820338983,88.676,7.14131619054788
0.0631286830508475,88.676,6.18577983823258
0.0647765457627119,88.676,5.42582024640559
0.0664244084745763,88.676,4.86282428288508
0.0680722711864407,88.676,4.49772732671416
0.0697201338983051,88.676,4.33115775042135
0.0713679966101695,88.676,4.36353656508217
0.0730158593220339,88.676,4.59514534704121
0.0746637220338983,88.676,5.02617219019307
0.0763115847457627,88.676,5.65674263592288
0.0779594474576271,88.676,6.48694042157477
0.0796073101694915,88.676,7.51682136699414
0.0812551728813559,88.676,8.74642265309461
0.0829030355932203,88.676,10.1757690128983
0.0845508983050847,88.676,11.8048768560307
0.0861987610169491,88.676,13.6337570096391
0.0878466237288135,88.676,15.6624165300525
0.089494486440678,88.676,17.8908598820554
0.0911423491525424,88.676,20.3190896628097
0.0927902118644068,88.676,22.9471069141171
0.0944380745762712,88.676,25.7749107779593
0.0960859372881356,88.676,28.8024963028797
0.0977338,88.676,32.029845717143
0.0005099,88.7823050847458,6.26470829130391
0.00215776271186441,88.7823050847458,6.36460582158903
0.00380562542372881,88.7823050847458,6.66429841244436
0.00545348813559322,88.7823050847458,7.16378606386991
0.00710135084745763,88.7823050847458,7.86306877586569
0.00874921355932204,88.7823050847458,8.76214654843168
0.0103970762711864,88.7823050847458,9.8610193815679
0.0120449389830508,88.7823050847458,11.1596872752743
0.0136928016949153,88.7823050847458,12.658150229551
0.0153406644067797,88.7823050847458,14.3564082443979
0.0169885271186441,88.7823050847458,16.2544613198146
0.0186363898305085,88.7823050847458,18.3523094557952
0.0202842525423729,88.7823050847458,20.6499526522182
0.0219321152542373,88.7823050847458,23.1473909066796
0.0235799779661017,88.7823050847458,25.8446241715124
0.0252278406779661,88.7823050847458,28.7416515011924
0.0268757033898305,88.7823050847458,31.8384541276854
0.0285235661016949,88.7823050847458,35.1346591766102
0.0301714288135593,88.7823050847458,38.6228608583938
0.0318192915254237,88.7823050847458,42.1607343258136
0.0334671542372881,88.7823050847458,44.0559631139667
0.0351150169491525,88.7823050847458,41.935749847767
0.0367628796610169,88.7823050847458,38.8143892673682
0.0384107423728814,88.7823050847458,35.7892762957449
0.0400586050847458,88.7823050847458,32.925996275603
0.0417064677966102,88.7823050847458,30.2157898350441
0.0433543305084746,88.7823050847458,27.6439875227119
0.045002193220339,88.7823050847458,25.1949003677684
0.0466500559322034,88.7823050847458,22.8545851583991
0.0482979186440678,88.7823050847458,20.6140419055712
0.0499457813559322,88.7823050847458,18.4716994008524
0.0515936440677966,88.7823050847458,16.4338826874377
0.053241506779661,88.7823050847458,14.5129918835453
0.0548893694915254,88.7823050847458,12.7244067341632
0.0565372322033898,88.7823050847458,11.0835476654607
0.0581850949152542,88.7823050847458,9.60396894798376
0.0598329576271186,88.7823050847458,8.29657757157701
0.061480820338983,88.7823050847458,7.16963532617753
0.0631286830508475,88.7823050847458,6.22914632298545
0.0647765457627119,88.7823050847458,5.47935238527815
0.0664244084745763,88.7823050847458,4.92319343676555
0.0680722711864407,88.7823050847458,4.56268090658082
0.0697201338983051,88.7823050847458,4.39917905585504
0.0713679966101695,88.7823050847458,4.43360781677085
0.0730158593220339,88.7823050847458,4.66658508019072
0.0746637220338983,88.7823050847458,5.09852476614356
0.0763115847457627,88.7823050847458,5.72970364735772
0.0779594474576271,88.7823050847458,6.56030653816315
0.0796073101694915,88.7823050847458,7.59045669758284
0.0812551728813559,88.7823050847458,8.82023621080958
0.0829030355932203,88.7823050847458,10.2496996128954
0.0845508983050847,88.7823050847458,11.8788829676193
0.0861987610169491,88.7823050847458,13.7078098894724
0.0878466237288135,88.7823050847458,15.7364954972329
0.089494486440678,88.7823050847458,17.9649489298774
0.0911423491525424,88.7823050847458,20.3931747425579
0.0927902118644068,88.7823050847458,23.02117302198
0.0944380745762712,88.7823050847458,25.8489367303142
0.0960859372881356,88.7823050847458,28.8764400767846
0.0977338,88.7823050847458,32.1035940885908
0.0005099,88.8886101694915,5.5800834209907
0.00215776271186441,88.8886101694915,5.67998095127581
0.00380562542372881,88.8886101694915,5.97967354213114
0.00545348813559322,88.8886101694915,6.4791611935567
0.00710135084745763,88.8886101694915,7.17844390555247
0.00874921355932204,88.8886101694915,8.07752167811847
0.0103970762711864,88.8886101694915,9.17639451125468
0.0120449389830508,88.8886101694915,10.4750624049611
0.0136928016949153,88.8886101694915,11.9735253592378
0.0153406644067797,88.8886101694915,13.6717833740846
0.0169885271186441,88.8886101694915,15.5698364495012
0.0186363898305085,88.8886101694915,17.6676845854781
0.0202842525423729,88.8886101694915,19.9653277818288
0.0219321152542373,88.8886101694915,22.4627660348581
0.0235799779661017,88.8886101694915,25.1599992713373
0.0252278406779661,88.8886101694915,28.0570260397706
0.0268757033898305,88.8886101694915,31.1538175609202
0.0285235661016949,88.8886101694915,34.4498030385582
0.0301714288135593,88.8886101694915,37.9336850529038
0.0318192915254237,88.8886101694915,41.3931371199541
0.0334671542372881,88.8886101694915,42.7193393290261
0.0351150169491525,88.8886101694915,40.2640005184444
0.0367628796610169,88.8886101694915,37.1428478751441
0.0384107423728814,88.8886101694915,34.1566517781531
0.0400586050847458,88.8886101694915,31.3505213644359
0.0417064677966102,88.8886101694915,28.7195864275131
0.0433543305084746,88.8886101694915,26.2540097335971
0.045002193220339,88.8886101694915,23.941119456014
0.0466500559322034,88.8886101694915,21.7659867757446
0.0482979186440678,88.8886101694915,19.71292787263
0.0499457813559322,88.8886101694915,17.7681421150528
0.0515936440677966,88.8886101694915,15.9229015899225
0.053241506779661,88.8886101694915,14.1759740230201
0.0548893694915254,88.8886101694915,12.5339896771813
0.0565372322033898,88.8886101694915,11.0095393919927
0.0581850949152542,88.8886101694915,9.61805826957893
0.0598329576271186,88.8886101694915,8.37491829461409
0.061480820338983,88.8886101694915,7.29357144242273
0.0631286830508475,88.8886101694915,6.38480973556323
0.0647765457627119,88.8886101694915,5.65679094446136
0.0664244084745763,88.8886101694915,5.11543517438975
0.0680722711864407,88.8886101694915,4.76492084621475
0.0697201338983051,88.8886101694915,4.60814201538004
0.0713679966101695,88.8886101694915,4.64707780289199
0.0730158593220339,88.8886101694915,4.88307007815991
0.0746637220338983,88.8886101694915,5.31702337647886
0.0763115847457627,88.8886101694915,5.94954499621834
0.0779594474576271,88.8886101694915,6.78104148230593
0.0796073101694915,88.8886101694915,7.81178431323607
0.0812551728813559,88.8886101694915,9.04195426700029
0.0829030355932203,88.8886101694915,10.4716712030459
0.0845508983050847,88.8886101694915,12.1010139333731
0.0861987610169491,88.8886101694915,13.9300333631899
0.0878466237288135,88.8886101694915,15.9587610085224
0.089494486440678,88.8886101694915,18.1872141605019
0.0911423491525424,88.8886101694915,20.6153980334416
0.0927902118644068,88.8886101694915,23.2433032501738
0.0944380745762712,88.8886101694915,26.0708905790348
0.0960859372881356,88.8886101694915,29.0980311929146
0.0977338,88.8886101694915,32.324281694472
0.0005099,88.9949152542373,5.0438231138247
0.00215776271186441,88.9949152542373,5.14372064410981
0.00380562542372881,88.9949152542373,5.44341323496514
0.00545348813559322,88.9949152542373,5.94290088639069
0.00710135084745763,88.9949152542373,6.64218359838647
0.00874921355932204,88.9949152542373,7.54126137095246
0.0103970762711864,88.9949152542373,8.64013420408868
0.0120449389830508,88.9949152542373,9.93880209779512
0.0136928016949153,88.9949152542373,11.4372650520718
0.0153406644067797,88.9949152542373,13.1355230669186
0.0169885271186441,88.9949152542373,15.0335761423349
0.0186363898305085,88.9949152542373,17.1314242783062
0.0202842525423729,88.9949152542373,19.4290674745456
0.0219321152542373,88.9949152542373,21.9265057253705
0.0235799779661017,88.9949152542373,24.6237389181908
0.0252278406779661,88.9949152542373,27.5207648220668
0.0268757033898305,88.9949152542373,30.6175392259043
0.0285235661016949,88.9949152542373,33.9131859933303
0.0301714288135593,88.9949152542373,37.3904106594162
0.0318192915254237,88.9949152542373,40.7336438137473
0.0334671542372881,88.9949152542373,41.421291195279
0.0351150169491525,88.9949152542373,38.6999918192645
0.0367628796610169,88.9949152542373,35.5729335304108
0.0384107423728814,88.9949152542373,32.6051570482911
0.0400586050847458,88.9949152542373,29.8273117036334
0.0417064677966102,88.9949152542373,27.2372836990897
0.0433543305084746,88.9949152542373,24.8297418425918
0.045002193220339,88.9949152542373,22.5971648660007
0.0466500559322034,88.9949152542373,20.5294749639082
0.0482979186440678,88.9949152542373,18.6138843044847
0.0499457813559322,88.9949152542373,16.8353937132012
0.0515936440677966,88.9949152542373,15.1783382690868
0.053241506779661,88.9949152542373,13.6290661627553
0.0548893694915254,88.9949152542373,12.1791260410701
0.0565372322033898,88.9949152542373,10.8276252277509
0.0581850949152542,88.9949152542373,9.5814956570233
0.0598329576271186,88.9949152542373,8.4535131427746
0.061480820338983,88.9949152542373,7.45916285681434
0.0631286830508475,88.9949152542373,6.61376500998717
0.0647765457627119,88.9949152542373,5.93066794854233
0.0664244084745763,88.9949152542373,5.42054870363292
0.0680722711864407,88.9949152542373,5.09146157796607
0.0697201338983051,88.9949152542373,4.9492432981831
0.0713679966101695,88.9949152542373,4.99800931698606
0.0730158593220339,88.9949152542373,5.24060793554868
0.0746637220338983,88.9949152542373,5.67898569059845
0.0763115847457627,88.9949152542373,6.31446132466197
0.0779594474576271,88.9949152542373,7.14792267858364
0.0796073101694915,88.9949152542373,8.17996443367547
0.0812551728813559,88.9949152542373,9.41098275467736
0.0829030355932203,88.9949152542373,10.8412394599704
0.0845508983050847,88.9949152542373,12.4709049957782
0.0861987610169491,88.9949152542373,14.3000867185954
0.0878466237288135,88.9949152542373,16.3288467700114
0.089494486440678,88.9949152542373,18.5572117434161
0.0911423491525424,88.9949152542373,20.9851730727558
0.0927902118644068,88.9949152542373,23.6126680198539
0.0944380745762712,88.9949152542373,26.4394992510752
0.0960859372881356,88.9949152542373,29.4650321030482
0.0977338,88.9949152542373,32.6870617688178
0.0005099,89.1012203389831,4.65592736980576
0.00215776271186441,89.1012203389831,4.75582490009088
0.00380562542372881,89.1012203389831,5.05551749094621
0.00545348813559322,89.1012203389831,5.55500514237176
0.00710135084745763,89.1012203389831,6.25428785436753
0.00874921355932204,89.1012203389831,7.15336562693353
0.0103970762711864,89.1012203389831,8.25223846006975
0.0120449389830508,89.1012203389831,9.55090635377619
0.0136928016949153,89.1012203389831,11.0493693080528
0.0153406644067797,89.1012203389831,12.7476273228997
0.0169885271186441,89.1012203389831,14.6456803983155
0.0186363898305085,89.1012203389831,16.7435285342781
0.0202842525423729,89.1012203389831,19.0411717303463
0.0219321152542373,89.1012203389831,21.5386099777787
0.0235799779661017,89.1012203389831,24.2358431034034
0.0252278406779661,89.1012203389831,27.1328676763879
0.0268757033898305,89.1012203389831,30.2296157229541
0.0285235661016949,89.1012203389831,33.5247408217786
0.0301714288135593,89.1012203389831,36.9917421214325
0.0318192915254237,89.1012203389831,40.1668197836429
0.0334671542372881,89.1012203389831,40.1824092123744
0.0351150169491525,89.1012203389831,37.2630858561628
0.0367628796610169,89.1012203389831,34.1293445743625
0.0384107423728814,89.1012203389831,31.1699369721375
0.0400586050847458,89.1012203389831,28.4054236272419
0.0417064677966102,89.1012203389831,25.8350905726745
0.0433543305084746,89.1012203389831,23.4563289784887
0.045002193220339,89.1012203389831,21.2652823089758
0.0466500559322034,89.1012203389831,19.2564564193041
0.0482979186440678,89.1012203389831,17.4222266342634
0.0499457813559322,89.1012203389831,15.7524012603704
0.0515936440677966,89.1012203389831,14.2340835431429
0.053241506779661,89.1012203389831,12.8522069268657
0.0548893694915254,89.1012203389831,11.5911301568808
0.0565372322033898,89.1012203389831,10.4373559910072
0.0581850949152542,89.1012203389831,9.38271388705539
0.0598329576271186,89.1012203389831,8.42665111559609
0.061480820338983,89.1012203389831,7.57639742353698
0.0631286830508475,89.1012203389831,6.84490760056048
0.0647765457627119,89.1012203389831,6.24771135880959
0.0664244084745763,89.1012203389831,5.8000734624178
0.0680722711864407,89.1012203389831,5.51523674938591
0.0697201338983051,89.1012203389831,5.40376239202711
0.0713679966101695,89.1012203389831,5.47360053080127
0.0730158593220339,89.1012203389831,5.73050334455096
0.0746637220338983,89.1012203389831,6.17852118892035
0.0763115847457627,89.1012203389831,6.82045307965367
0.0779594474576271,89.1012203389831,7.65820751238082
0.0796073101694915,89.1012203389831,8.69307200270767
0.0812551728813559,89.1012203389831,9.9259059214461
0.0829030355932203,89.1012203389831,11.3572743749629
0.0845508983050847,89.1012203389831,12.9875387659711
0.0861987610169491,89.1012203389831,14.8169159375986
0.0878466237288135,89.1012203389831,16.8455135916322
0.089494486440678,89.1012203389831,19.0733438896295
0.0911423491525424,89.1012203389831,21.5003038706172
0.0927902118644068,89.1012203389831,24.1260679090922
0.0944380745762712,89.1012203389831,26.949678813364
0.0960859372881356,89.1012203389831,29.9680328164692
0.0977338,89.1012203389831,33.1702814030257
0.0005099,89.2075254237288,4.416396188934
0.00215776271186441,89.2075254237288,4.51629371921911
0.00380562542372881,89.2075254237288,4.81598631007445
0.00545348813559322,89.2075254237288,5.3154739615
0.00710135084745763,89.2075254237288,6.01475667349577
0.00874921355932204,89.2075254237288,6.91383444606177
0.0103970762711864,89.2075254237288,8.01270727919799
0.0120449389830508,89.2075254237288,9.31137517290442
0.0136928016949153,89.2075254237288,10.8098381271811
0.0153406644067797,89.2075254237288,12.5080961420279
0.0169885271186441,89.2075254237288,14.406149217443
0.0186363898305085,89.2075254237288,16.5039973533924
0.0202842525423729,89.2075254237288,18.801640549197
0.0219321152542373,89.2075254237288,21.2990787914093
0.0235799779661017,89.2075254237288,23.9963118136335
0.0252278406779661,89.2075254237288,26.8933343384753
0.0268757033898305,89.2075254237288,29.9900418186829
0.0285235661016949,89.2075254237288,33.2843640933445
0.0301714288135593,89.2075254237288,36.7357132624899
0.0318192915254237,89.2075254237288,39.6745584972639
