"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006935","chemotaxis","47/445","476/25615",0.0987394957983193,5.68362288735719,13.7147690052361,5.39735243156056e-22,2.06746371139792e-18,2.06746371139792e-18,"Nckap1l/Plekhg5/Itgam/Slit3/Sema3g/Sema7a/Ccl24/Lsp1/C3/Cxcr4/Ccl19/Vcam1/Ccr5/Lox/Dock2/Ccl8/Cx3cr1/Pf4/Lbp/Cxcl14/Gpr183/Lgmn/Trem2/S100a8/Alox5/C3ar1/Cysltr1/Sema4a/Ptpro/Rac3/Il16/Bst1/Ptafr/Fpr2/Ecscr/Camk1d/Cxcl10/Ccl6/Csf1r/Cxcl9/Hspb1/Saa3/Pgf/Csf1/Aif1/Fpr1/Cd74",47
"GO:0042330","taxis","47/445","478/25615",0.098326359832636,5.65984203845611,13.6743131431203,6.4366865236548e-22,2.06746371139792e-18,2.06746371139792e-18,"Nckap1l/Plekhg5/Itgam/Slit3/Sema3g/Sema7a/Ccl24/Lsp1/C3/Cxcr4/Ccl19/Vcam1/Ccr5/Lox/Dock2/Ccl8/Cx3cr1/Pf4/Lbp/Cxcl14/Gpr183/Lgmn/Trem2/S100a8/Alox5/C3ar1/Cysltr1/Sema4a/Ptpro/Rac3/Il16/Bst1/Ptafr/Fpr2/Ecscr/Camk1d/Cxcl10/Ccl6/Csf1r/Cxcl9/Hspb1/Saa3/Pgf/Csf1/Aif1/Fpr1/Cd74",47
"GO:0050727","regulation of inflammatory response","43/445","434/25615",0.0990783410138249,5.70312742712163,13.139299867231,2.95652120777312e-20,6.3308974129115e-17,6.3308974129115e-17,"Osm/Sirpa/Ctla2a/Abhd12/Sema7a/Ccl24/Apoe/Il1r1/C3/Ctsc/Ctss/Ccr5/Daglb/Tlr7/Lacc1/Igf1/Cx3cr1/Pf4/Lbp/Pparg/Zbp1/Trem2/Acp5/S100a8/Clec12a/Alox5/Cd33/Tnfaip8l2/Nr1d1/Il16/Bst1/Fpr2/Gbp5/Igtp/Usp18/Csf1r/Irgm2/Nr1h3/Nr1d2/Gbp2/Lpl/Il10ra/Lilra5",43
"GO:0050900","leukocyte migration","40/445","412/25615",0.0970873786407767,5.58852405367077,12.4845416137178,1.34536433097573e-18,2.16065511554702e-15,2.16065511554702e-15,"Nckap1l/Selplg/Sirpa/Itgam/Ccl24/Apod/Mmp14/Il1r1/C3/Ccl19/Vcam1/Ccl8/Cx3cr1/Pf4/Lbp/Cxcl14/Gpr183/Lgmn/Trem2/S100a8/Lyve1/Alox5/C3ar1/Ptpro/Rac3/Il16/Bst1/Cd300a/Ptafr/Fpr2/Itga4/Camk1d/Cxcl10/Dock8/Csf1r/Cxcl9/Pgf/Csf1/Aif1/Cd74",40
"GO:0060326","cell chemotaxis","36/445","330/25615",0.109090909090909,6.27946884576098,12.8349098527408,1.73701446295592e-18,2.23171618200576e-15,2.23171618200576e-15,"Nckap1l/Plekhg5/Itgam/Ccl24/C3/Cxcr4/Ccl19/Vcam1/Ccr5/Lox/Ccl8/Cx3cr1/Pf4/Lbp/Cxcl14/Gpr183/Lgmn/S100a8/Alox5/C3ar1/Ptpro/Rac3/Il16/Bst1/Fpr2/Camk1d/Cxcl10/Ccl6/Csf1r/Cxcl9/Hspb1/Saa3/Pgf/Csf1/Aif1/Cd74",36
"GO:0007159","leukocyte cell-cell adhesion","38/445","438/25615",0.0867579908675799,4.99394592375968,11.2102254296095,4.27745638037226e-16,4.57972996458523e-13,4.57972996458523e-13,"Nckap1l/Selplg/Cd86/Sirpa/Cd83/Itgam/Cd274/Ccl19/Cd59a/Vcam1/Igf1/Gpr65/Cx3cr1/Pf4/Laptm5/Rhoh/S100a8/Alox5/Ptprc/Tnfaip8l2/Cd300a/H2-DMb1/Nfkbid/Ptafr/Efnb1/Hsph1/Zbtb16/H2-Ab1/Lrg1/Itga4/Hfe/Dock8/H2-DMa/Hspb1/H2-Eb1/Aif1/H2-Aa/Cd74",38
"GO:0097529","myeloid leukocyte migration","28/445","243/25615",0.11522633744856,6.63263513201091,11.7304454804975,2.96790629650942e-15,2.72369000696807e-12,2.72369000696807e-12,"Nckap1l/Sirpa/Itgam/Ccl24/Mmp14/Il1r1/Ccl19/Ccl8/Cx3cr1/Pf4/Lbp/Lgmn/Trem2/S100a8/C3ar1/Ptpro/Rac3/Bst1/Cd300a/Fpr2/Camk1d/Cxcl10/Csf1r/Cxcl9/Pgf/Csf1/Aif1/Cd74",28
"GO:0050867","positive regulation of cell activation","35/445","401/25615",0.0872817955112219,5.02409706071899,10.7993311778173,5.41427477115632e-15,4.34766264123853e-12,4.34766264123853e-12,"Nckap1l/Cd86/Sirpa/Cd83/Cd274/Mmp14/Cdkn1a/Ctsc/Ccl19/Cd59a/Vcam1/Pdpn/Igf1/Gpr65/Lbp/Gpr183/Rhoh/Trem2/Mef2c/Ptprc/H2-DMb1/Nfkbid/Efnb1/Ighm/Hsph1/Zbtb16/H2-Ab1/Dock8/Csf1r/H2-DMa/H2-Eb1/Aif1/H2-Aa/Lilra5/Cd74",35
"GO:0030595","leukocyte chemotaxis","27/445","233/25615",0.11587982832618,6.67025124174181,11.5609745009347,8.14794386224395e-15,5.81582126345057e-12,5.81582126345057e-12,"Nckap1l/Itgam/Ccl24/C3/Ccl19/Ccl8/Cx3cr1/Pf4/Lbp/Cxcl14/Gpr183/Lgmn/S100a8/Alox5/C3ar1/Ptpro/Il16/Bst1/Fpr2/Camk1d/Cxcl10/Csf1r/Cxcl9/Pgf/Csf1/Aif1/Cd74",27
"GO:0002237","response to molecule of bacterial origin","37/445","459/25615",0.0806100217864924,4.6400577709236,10.4633541834274,1.08158186058556e-14,6.94808187240162e-12,6.94808187240162e-12,"Cd86/Sirpa/Cd274/Sod2/Ccr5/Irf5/Cx3cr1/Pf4/Cd36/Noct/Lbp/Gbp6/Trem2/Acp5/S100a8/Epsti1/Mef2c/Nr1d1/Irak3/Wfdc21/Ptafr/Gbp5/Igtp/Cxcl10/Bin1/Cxcl9/Lcn2/Adipor2/Irgm2/Nr1h3/Fcgr4/Gbp2/P2rx7/Mrc1/Hmgcs2/Ly86/Hpgd",37
