"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0140888","interferon-mediated signaling pathway",58,0.81199868636009,1.89312410043182,3.56466776661521e-06,0.0075761072266462,0.00607935640087612,752,"tags=36%, list=12%, signal=32%","Irf7/Ifitm3/Zbp1/Ifitm2/Ikbke/Usp18/Igtp/Oasl2/Isg15/Irgm2/Ifitm1/Parp9/Parp14/Oas1a/Stat1/Pparg/Adar/Zswim8/Stat2/Trim56/Oas2",0.627256739718528
"GO:0060337","type I interferon-mediated signaling pathway",46,0.822696198569937,1.87180977376217,2.26454712261157e-05,0.0138539880567858,0.0111169665965731,752,"tags=35%, list=12%, signal=31%","Irf7/Ifitm3/Zbp1/Ifitm2/Ikbke/Usp18/Oasl2/Isg15/Ifitm1/Oas1a/Stat1/Adar/Zswim8/Stat2/Trim56/Oas2",0.575610261071129
"GO:0071357","cellular response to type I interferon",46,0.822696198569937,1.87180977376217,2.26454712261157e-05,0.0138539880567858,0.0111169665965731,752,"tags=35%, list=12%, signal=31%","Irf7/Ifitm3/Zbp1/Ifitm2/Ikbke/Usp18/Oasl2/Isg15/Ifitm1/Oas1a/Stat1/Adar/Zswim8/Stat2/Trim56/Oas2",0.575610261071129
"GO:0034340","response to type I interferon",49,0.815640549864041,1.86891567551397,2.39011713652202e-05,0.0138539880567858,0.0111169665965731,752,"tags=33%, list=12%, signal=29%","Irf7/Ifitm3/Zbp1/Ifitm2/Ikbke/Usp18/Oasl2/Isg15/Ifitm1/Oas1a/Stat1/Adar/Zswim8/Stat2/Trim56/Oas2",0.575610261071129
"GO:0042026","protein refolding",22,0.916881220578844,1.80216646843759,1.23016505799373e-05,0.01307255401628,0.0104899142207431,98,"tags=23%, list=2%, signal=22%","Hspa1b/Hspa1a/Hspa8/Hspb1/Hsp90aa1",0.593325476396405
"GO:0034605","cellular response to heat",40,0.803893384686579,1.75426223888332,0.000179088455672652,0.063396528023212,0.0508717837408235,380,"tags=22%, list=6%, signal=21%","Hspa1b/Hspa1a/Hspa8/Hsp90ab1/Hsp90aa1/Bag3/Hmox1/Scara5/Vcp",0.518848077743792
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",18,-0.943215323590297,-1.75230789110612,7.40065723217777e-06,0.0117966476280914,0.00946607843860529,142,"tags=56%, list=2%, signal=54%","Lgmn/Ctss/Trem2/Unc93b1/Cd74/H2-Eb1/H2-Ab1/H2-Aa/H2-DMa/H2-DMb1",0.610526878385931
"GO:0048002","antigen processing and presentation of peptide antigen",43,-0.826803214688783,-1.75138070976325,7.14447247729113e-05,0.0332077041491655,0.0266471240094893,521,"tags=47%, list=8%, signal=43%","Clec4a3/Ifi30/H2-M3/Pdia3/H2-K1/Fcer1g/Hfe/Fcgr3/Lgmn/Mpeg1/H2-D1/Ctss/Trem2/Unc93b1/Cd74/H2-Eb1/H2-Ab1/H2-Aa/H2-DMa/H2-DMb1",0.538434096309916
"GO:0019884","antigen processing and presentation of exogenous antigen",28,-0.896456826980551,-1.74985183439058,1.17500200210422e-05,0.01307255401628,0.0104899142207431,521,"tags=57%, list=8%, signal=53%","Clec4a3/Ifi30/H2-M3/H2-K1/Fcer1g/Fcgr3/Lgmn/Mpeg1/Ctss/Unc93b1/Cd74/H2-Eb1/H2-Ab1/H2-Aa/H2-DMa/H2-DMb1",0.593325476396405
"GO:0031113","regulation of microtubule polymerization",33,0.826512833665356,1.7458335394506,0.00053189874661889,0.102769285104304,0.0824659805519792,92,"tags=12%, list=1%, signal=12%","Hspa1b/Hspa1a/Gda/Sgk1",0.477270815362862
