"umap_1","umap_2","celltype","group","score"
1.91853930965146,0.631956217374784,"ILC3","G2_liver_met",0
4.50684120670041,8.84694337615011,"CD4 T","G1_primary_CRC",2.2260754108429
11.3693228007861,5.4076580978298,"NK cell","G0_normal",2.75961208343506
8.40310194507321,-5.04829168549539,"CD4 T","G2_liver_met",0
5.984713578374,-13.2127432846165,"Bcell","G1_primary_CRC",0
-6.70581862911502,5.39156818160055,"Bcell","G0_normal",0
3.37940886035642,-4.18008589974405,"NK cell","G0_normal",2.450514793396
5.06147768512448,5.30390834578512,"CD8 T","G2_liver_met",0
-11.0993366001538,10.6077942825222,"CD4 T","G1_primary_CRC",0
-13.2725019215039,-0.896813424739856,"Bcell","G0_normal",0
2.38640024676999,0.574848172750455,"CD4 T","G2_liver_met",0
-0.3902796266965,2.93305706748007,"CD8 T","G0_normal",0
-1.31034443363467,15.6597752548122,"Bcell","G0_normal",0
-2.60920474514285,6.5391392684841,"Bcell","G1_primary_CRC",1.92952764034271
-1.2883304117612,15.6777176834011,"Bcell","G2_liver_met",0
-2.78412005886355,13.6538510299587,"Bcell","G0_normal",0
-1.61425677522937,-11.2957243942356,"CD4 T","G2_liver_met",0
11.2842006923266,-2.10974300137522,"CD4 T","G2_liver_met",0
-1.46581230148593,1.33936571845053,"CD8 T","G0_normal",0
5.77399351611814,6.05415200957296,"CD4 T","G1_primary_CRC",0
2.64844944492063,10.9984726882839,"Bcell","G1_primary_CRC",0
2.29119541660031,-4.60811805954935,"NK cell","G0_normal",2.38420057296753
-9.80225560650149,2.10812520750998,"Bcell","G2_liver_met",0
-2.34126732334414,-4.93960619202616,"CD4 T","G2_liver_met",0
-4.52379987224856,0.688248751249295,"CD8 T","G2_liver_met",0
-2.15252099022189,6.00771093138693,"Macrophage","G2_liver_met",1.66744256019592
-13.7481088398389,-5.82681083909037,"Bcell","G0_normal",0
13.0558958293506,4.36445808180807,"Bcell","G1_primary_CRC",0
1.83114864841184,-0.432123979057986,"Bcell","G1_primary_CRC",0
-8.79475972637454,3.62101745375631,"Bcell","G0_normal",0
1.35808231845578,-3.76579284897806,"CD4 T","G1_primary_CRC",0
4.7667107822009,5.28086375960348,"CD45-","G1_primary_CRC",0
-2.31054053291598,-2.1626920723057,"Bcell","G1_primary_CRC",0
0.932703280598727,10.8994355178737,"Bcell","G1_primary_CRC",0
2.83308079257688,-5.46310329667093,"NK cell","G0_normal",2.35717248916626
1.68044974818906,-12.7345852874851,"CD4 T","G0_normal",0
8.74147894397458,-1.85912204018595,"Bcell","G1_primary_CRC",0
5.45546486392697,5.78049516448019,"CD8 T","G2_liver_met",0
2.36666657939633,-4.4853296302891,"NK cell","G0_normal",1.63863861560822
-0.0899195431164833,-8.75439977875711,"Bcell","G1_primary_CRC",0
-7.69593808635989,-5.4251489662266,"Bcell","G0_normal",0
-10.1187896488599,-6.26073026886942,"CD4 T","G1_primary_CRC",0
-11.4463166950635,11.0480675674343,"CD4 T","G2_liver_met",0
4.53801157489499,8.88509320982931,"NK cell","G0_normal",2.42769575119019
13.5257053615161,4.90916442641256,"CD8 T","G0_normal",0
0.853931570202914,-4.83976030579569,"gdT","G0_normal",0
2.71948268428525,0.0825091577434359,"CD4 T","G2_liver_met",0
-4.04666588291446,7.07633161314962,"Macrophage","G2_liver_met",1.5775181055069
13.1264467479297,4.46232843169211,"Bcell","G1_primary_CRC",0
-2.40792903885165,-4.45015430680277,"Bcell","G1_primary_CRC",0
4.62294294849118,11.6257882095241,"NK cell","G0_normal",0
-2.58112249359408,-14.2609324478245,"CD4 T","G2_liver_met",0
-1.13196215614596,15.6923279739284,"CD8 T","G1_primary_CRC",0
-5.63848350033084,-0.0606027864551725,"NK cell","G1_primary_CRC",0
2.75190522685727,12.2675785995388,"CD8 T","G0_normal",0
0.927112484128085,10.876435754385,"CD4 T","G2_liver_met",0
-0.605633774995002,0.981261847105008,"CD8 T","G2_liver_met",0
-3.50257012829104,4.36059903868673,"Macrophage","G0_normal",0
0.533614421040621,-4.31783747902872,"CD4 T","G1_primary_CRC",0
1.65518906131467,-4.38704252472879,"NK cell","G0_normal",0
1.05915715709409,-5.25363826981546,"NK cell","G2_liver_met",1.93369936943054
2.85026862636289,-3.56071353188517,"NK cell","G0_normal",0
-3.13801262363711,5.99835681685446,"CD4 T","G1_primary_CRC",1.96481835842133
1.16443088069638,-3.52864480248453,"CD4 T","G2_liver_met",0
-5.20754191860476,8.29886770018576,"DC","G2_liver_met",0
-2.50251970276156,-7.13674450150492,"CD8 T","G0_normal",0
-2.79454562649051,13.6537642455959,"Bcell","G0_normal",0
-2.8466138599805,13.5952982879543,"Bcell","G0_normal",0
-1.99760673031131,-2.15487539998056,"Bcell","G1_primary_CRC",2.72515058517456
-11.1700553654126,10.348169801321,"CD4 T","G2_liver_met",0
-2.37675282940188,-8.87234640351297,"CD8 T","G2_liver_met",0
12.7071924449511,5.02754735716818,"CD8 T","G2_liver_met",0
-0.559029622226152,-1.8987771295643,"CD8 T","G0_normal",0
-0.727589411883745,6.28640508421896,"Macrophage","G0_normal",0
-11.3103971241407,0.551255641069394,"Bcell","G0_normal",0
-3.09322879299441,6.72168588408468,"Bcell","G0_normal",1.28676915168762
-0.994244640915784,0.696480748739224,"CD4 T","G1_primary_CRC",0
-4.89968392833987,-1.39654547205927,"CD8 T","G2_liver_met",0
3.09638979449948,11.8467202163601,"CD8 T","G1_primary_CRC",0
1.4040353538104,-2.90240025750162,"CD8 T","G2_liver_met",0
1.33000924602231,-5.81802654496195,"NK cell","G0_normal",1.76907086372375
1.18170299545011,-2.16215872994425,"CD8 T","G0_normal",2.12722659111023
-4.99366471752444,7.77409410246847,"Bcell","G1_primary_CRC",1.53903269767761
4.50807955280026,8.93168210753439,"NK cell","G2_liver_met",2.63955402374268
-0.967357462494764,2.66214775809286,"CD8 T","G0_normal",0
1.62756159320554,-5.97971344223978,"NK cell","G2_liver_met",0
9.889742875249,-2.72491097680094,"CD4 T","G1_primary_CRC",0
5.89959385410031,-12.2150464080906,"Bcell","G1_primary_CRC",2.04645252227783
-2.71760318264285,5.72357320555685,"CD4 T","G1_primary_CRC",2.28102326393127
-6.15808579906741,-1.67775881520273,"CD8 T","G1_primary_CRC",0
-0.140442943423185,-10.4831252121067,"Bcell","G1_primary_CRC",0
9.80895998492917,-2.65991330376627,"CD4 T","G1_primary_CRC",0
4.96868278995236,-12.7759585403538,"CD4 T","G2_liver_met",0
5.54196693912229,4.61593341597555,"NK cell","G2_liver_met",1.8371661901474
4.22865583911618,9.11272287138937,"CD4 T","G1_primary_CRC",1.88794934749603
6.19645597949704,5.46748637923239,"CD8 T","G2_liver_met",0
-2.429379796832,-5.22579479447367,"Bcell","G0_normal",0
-0.428540026991758,1.06146001585959,"CD8 T","G1_primary_CRC",0
11.1268949748584,5.48738622435568,"NK cell","G2_liver_met",1.52286326885223
-2.24601087555209,1.34852516421316,"CD8 T","G0_normal",0
-5.02607438549319,5.03810930022238,"Macrophage","G0_normal",2.85287642478943
-11.2922658680371,10.724297044363,"CD4 T","G2_liver_met",0
-5.73997066005984,8.57900666960714,"DC","G0_normal",0.758328914642333
-2.42901871189395,-13.6218352340794,"Bcell","G1_primary_CRC",0
6.08649923816403,-12.1392226242161,"NK cell","G0_normal",0
6.15869619861325,4.0308737731838,"Bcell","G1_primary_CRC",0
9.65272238269528,-5.92394066086771,"CD4 T","G2_liver_met",0
-4.35830018505374,3.97144889601706,"DC","G1_primary_CRC",0
-6.16595742687503,-2.57499265900614,"CD8 T","G0_normal",0
-5.54676959499637,-5.1196651481724,"CD4 T","G1_primary_CRC",0
2.41626098170957,-2.58583355179788,"CD4 T","G2_liver_met",0
-2.04715917095462,-15.8544678711033,"CD4 T","G2_liver_met",0
8.47776987567624,-3.02033210030558,"Bcell","G1_primary_CRC",0
-1.68031046375552,-5.29144954911234,"CD8 T","G0_normal",0
-3.54607293590823,4.89188813933371,"CD4 T","G1_primary_CRC",1.92685198783875
2.56220772281369,-3.3479936145878,"CD4 T","G2_liver_met",1.55743312835693
-4.55601046070376,5.32376336821554,"CD4 T","G1_primary_CRC",0
-5.60642192348758,-1.03360921374323,"CD8 T","G0_normal",0
-5.64419982418338,8.59350251921652,"DC","G0_normal",0
4.91632606998166,-7.75187015763285,"DC","G1_primary_CRC",0
8.78568842426023,-4.62599468461038,"CD4 T","G1_primary_CRC",0
-5.81811616405765,8.01655530699728,"DC","G2_liver_met",1.45607328414917
12.0747566463061,5.69530915984152,"NK cell","G0_normal",2.24617576599121
4.50291540637692,10.3972849822902,"CD4 T","G1_primary_CRC",2.43413758277893
-1.27589896902362,5.78112888106344,"CD4 T","G1_primary_CRC",0
-12.7058858631543,0.511576173391324,"Bcell","G0_normal",0
-0.0867544172696205,-3.74100709191324,"CD8 T","G0_normal",0
2.97149279132566,4.33355378874777,"CD8 T","G1_primary_CRC",0
0.753349447400179,-3.7266192459202,"CD8 T","G2_liver_met",0
-5.85839507564822,5.04855727919577,"MAST","G2_liver_met",0
-11.6120376346997,2.06668877371786,"Bcell","G0_normal",0
-4.36782000049869,5.83994245299337,"CD8 T","G1_primary_CRC",2.27382731437683
-11.6095418690137,10.8927092529201,"CD4 T","G2_liver_met",0
2.29788448825559,-2.64256096116068,"CD8 T","G2_liver_met",0
-0.965807503312025,-2.70517683259012,"gdT","G0_normal",0
-2.49448654636661,-8.91592455140116,"CD4 T","G2_liver_met",0
-3.21278974994937,6.55566167601584,"CD4 T","G1_primary_CRC",1.99658346176147
-1.94154272064486,-2.83568811646463,"CD8 T","G2_liver_met",0
-4.98922011837283,7.96417379149435,"CD4 T","G1_primary_CRC",1.18896281719208
-2.54271564468661,6.46836757430075,"MAST","G1_primary_CRC",2.09472489356995
-4.56512758716861,5.38988017806051,"CD4 T","G1_primary_CRC",0
-0.241499757616911,-10.499221327219,"Bcell","G1_primary_CRC",0
-4.0033087490491,7.01148938902853,"CD8 T","G1_primary_CRC",2.0360152721405
1.76395466342649,-5.7943248771763,"NK cell","G0_normal",0
-6.13342568859378,8.73825406798361,"CD8 T","G1_primary_CRC",0
-4.12193891987124,4.37806081542013,"CD4 T","G1_primary_CRC",0
-2.76008985027591,6.62636327513693,"Macrophage","G2_liver_met",1.98893964290619
-1.10190541133204,15.7106575942898,"Bcell","G2_liver_met",0
-4.3911900280408,-6.03481865159037,"CD8 T","G1_primary_CRC",0
-3.69292900547305,-1.03206795683863,"CD8 T","G0_normal",0
0.809943580777254,0.280507323827725,"CD4 T","G2_liver_met",0
-3.97689149364749,-0.631154539499301,"CD8 T","G0_normal",0
-1.67674550995151,1.44621050127981,"CD8 T","G0_normal",0
11.2033558131762,-2.24082982769968,"CD4 T","G0_normal",0
5.54455521121701,-13.0391812347508,"Bcell","G0_normal",0
-3.47959086880008,5.66078662642477,"Macrophage","G2_liver_met",1.03675222396851
-8.807109808772,2.17708015212057,"CD8 T","G1_primary_CRC",0
-4.01148269161502,7.01020097502707,"CD8 T","G1_primary_CRC",0
-4.48198077663699,-6.77896499863626,"CD8 T","G2_liver_met",0
4.23718311801633,-2.04153073063852,"CD8 T","G0_normal",0
5.12002947345456,5.13132905730246,"CD8 T","G0_normal",0
-10.5599517582349,-0.768803300771731,"Bcell","G0_normal",0
5.22789862170896,-12.0843710922337,"CD8 T","G0_normal",0
-5.25092742428103,7.66525697478293,"DC","G0_normal",0
0.651038193852511,-4.08575368157389,"CD4 T","G1_primary_CRC",0
1.2049511910983,-5.11929941407205,"MAST","G1_primary_CRC",0
-4.82535788997928,5.70994424590109,"CD4 T","G1_primary_CRC",0
3.3404252769061,11.3777604080105,"CD4 T","G1_primary_CRC",0
-1.04264486417094,3.06351876029013,"CD8 T","G2_liver_met",0
0.329783880860415,-2.36495256653788,"CD8 T","G2_liver_met",0
0.493819976002779,-4.37589860192301,"CD4 T","G0_normal",0
-10.2614640949658,-0.522638077352065,"Bcell","G2_liver_met",0
-5.54916856273929,-5.18185663453104,"CD4 T","G2_liver_met",0
2.06472303882321,-4.26619005433084,"NKT","G0_normal",2.56230521202087
-2.21740720257083,-14.3818879150486,"CD4 T","G2_liver_met",0
-11.2055616138867,10.3303093887234,"Bcell","G1_primary_CRC",0
0.533897781521883,-10.8180270217991,"CD4 T","G2_liver_met",0
-1.10101861342708,6.7766299224758,"Macrophage","G2_liver_met",1.70978307723999
-6.79411456569949,5.43573331603048,"Bcell","G0_normal",0
-7.7109970806531,-5.43685722580912,"Bcell","G0_normal",0
-1.34147057518283,5.54926824339865,"Macrophage","G0_normal",0
12.1973676921435,6.86643934020041,"Bcell","G1_primary_CRC",1.8778463602066
-13.5994910953931,-5.86757564774515,"Bcell","G0_normal",0
0.517045641095248,-10.7694792770481,"Macrophage","G2_liver_met",0
7.80791285052976,-1.97503590813639,"CD4 T","G2_liver_met",0
-4.95678708538333,7.93620252379416,"MAST","G1_primary_CRC",1.12088465690613
-1.87161228641788,-4.25862956276895,"Bcell","G0_normal",0
12.9116869212695,5.10681342848776,"CD8 T","G1_primary_CRC",0
10.9929619075366,-2.43304157486917,"CD4 T","G2_liver_met",0
-2.28727910503665,-8.69819307557108,"CD8 T","G1_primary_CRC",0
-2.38026771530429,8.51309442290304,"Macrophage","G2_liver_met",0
-7.78209254726687,-6.32970714798929,"Bcell","G1_primary_CRC",0
6.58195021167478,-15.7926125549412,"DC","G0_normal",0
-11.1575355289868,11.0592617965603,"CD8 T","G1_primary_CRC",0
-4.09711477741519,-4.04596853486063,"CD8 T","G1_primary_CRC",0
1.06536426559171,10.3631672836208,"CD4 T","G0_normal",0
-2.38751671299258,-13.2088742279148,"CD4 T","G2_liver_met",0
-0.614882068931255,3.1916735149288,"CD8 T","G0_normal",0
-11.5967817066602,2.08887076148031,"Bcell","G0_normal",0
11.422701859624,-3.03403711548807,"CD4 T","G2_liver_met",0
1.47957232013425,-3.76828313103678,"CD4 T","G0_normal",0
2.78721120372495,-5.47770977250101,"NK cell","G0_normal",1.93058359622955
-11.2701186893872,11.1805739379787,"CD4 T","G1_primary_CRC",0
-0.966918414681348,-6.13760566941263,"gdT","G0_normal",0
-5.62575004085818,-8.56247472992899,"CD8 T","G1_primary_CRC",0
-2.44901523575107,-1.49131095639231,"CD8 T","G0_normal",0
2.36095812335691,0.716489074316007,"CD4 T","G0_normal",0
-0.154541706889066,6.96354293593405,"Macrophage","G2_liver_met",2.39097595214844
-0.965021079628858,-16.7637686752415,"CD4 T","G0_normal",0
-3.21944520458499,5.03214072951315,"CD4 T","G1_primary_CRC",0
11.5032158137866,5.28488349684713,"CD8 T","G0_normal",0
-0.843808701484594,2.96551394232748,"CD8 T","G1_primary_CRC",0
3.90633633151731,3.04535507925985,"Bcell","G0_normal",0
3.550631547124,9.66008329161642,"CD4 T","G0_normal",0
11.4539194346972,5.39023208388327,"CD8 T","G1_primary_CRC",2.64868021011353
11.1533861400195,-2.23601365319254,"NK cell","G2_liver_met",0
1.35922458186826,-13.5641331695652,"CD4 T","G0_normal",0
3.91369631305417,3.10773396262167,"Bcell","G2_liver_met",0
-6.25526902660647,8.46019887694357,"CD8 T","G1_primary_CRC",0
-0.929400777666959,-2.10676539174082,"CD8 T","G0_normal",1.80390858650208
12.9036741496631,4.73197602995871,"CD4 T","G1_primary_CRC",0
1.06658055797299,-17.1841959976292,"CD4 T","G1_primary_CRC",0
-0.641155492737088,3.08504318961142,"CD8 T","G0_normal",0
-11.1358718632154,10.4426217056179,"NK cell","G2_liver_met",0
-3.55525610431949,-1.51825845471384,"NK cell","G0_normal",0
-4.57080481037417,7.74772214659689,"Bcell","G1_primary_CRC",0
-2.2362280844144,-13.8516182922459,"CD4 T","G1_primary_CRC",0
11.4421139003344,4.43507480391501,"NK cell","G0_normal",0
-3.97727153286258,5.2830448127651,"Monocyte","G0_normal",2.37736415863037
-4.32721064075747,4.04302453764914,"Macrophage","G2_liver_met",0
0.817089104802218,0.196837244119626,"CD4 T","G0_normal",0
-12.725663161128,0.474377510633451,"Bcell","G2_liver_met",0
-2.52972600445071,-14.2097611450291,"CD4 T","G1_primary_CRC",0
4.91470959201535,-7.71931362381937,"CD4 T","G1_primary_CRC",0
-4.18933770641604,4.33642959364889,"Macrophage","G2_liver_met",1.15237069129944
3.71085264697751,3.02608632811545,"Bcell","G0_normal",0
-3.68268868908206,-0.0873425327873411,"CD8 T","G0_normal",0
11.3297996760913,-2.46572137108805,"CD8 T","G1_primary_CRC",0
4.83934357181272,5.86996507414816,"NKT","G2_liver_met",0.942978739738464
-9.08131310924808,9.50468587645529,"CD4 T","G1_primary_CRC",0
1.19615235343656,10.8094248748684,"CD8 T","G0_normal",0
-4.73776147350589,-7.75519132843973,"NK cell","G2_liver_met",0
-1.96022043213168,7.64505147704123,"DC","G2_liver_met",0
2.17885854259213,-11.6904006027317,"CD4 T","G0_normal",0
8.70789244189939,-1.71240902176859,"CD4 T","G2_liver_met",0
0.559481167943087,-8.84571027985575,"CD8 T","G1_primary_CRC",0
4.20764544025144,4.0206632591152,"CD4 T","G2_liver_met",0
2.34658553615293,-5.4332351707554,"CD8 T","G1_primary_CRC",2.14531636238098
5.37624647632321,11.3498272872829,"NK cell","G0_normal",0
0.11481925264081,-2.202718498621,"CD8 T","G1_primary_CRC",1.92511534690857
2.11723496928891,-11.7326741241551,"CD4 T","G2_liver_met",0
0.947850608975497,-3.42042088738443,"CD4 T","G1_primary_CRC",0
-6.00510499462405,8.17221021422384,"CD4 T","G1_primary_CRC",1.69677639007568
-1.21370974764148,3.07373595007895,"Bcell","G1_primary_CRC",0
-1.93268487438479,-16.0533776306248,"CD4 T","G2_liver_met",0
-3.31363294109622,5.02090263136862,"CD4 T","G0_normal",0
-12.6704902409009,-0.50655244520666,"Bcell","G0_normal",0
2.42162802234372,11.8699965454006,"CD8 T","G2_liver_met",0
-9.17558572277347,9.44930124053,"NK cell","G1_primary_CRC",0
2.32671453967771,-4.9933052085972,"NK cell","G0_normal",2.09386301040649
0.487691664845553,-4.58543730011942,"Macrophage","G1_primary_CRC",0
1.81825807109555,-3.45745182267191,"Bcell","G1_primary_CRC",0
-5.68539807781497,-3.48762631646158,"CD8 T","G2_liver_met",0
11.2283916713305,-2.93690276375772,"Bcell","G1_primary_CRC",0
6.22509291187009,5.01424693831442,"CD8 T","G0_normal",0
-3.66420075878421,1.65692662962912,"CD4 T","G1_primary_CRC",0
5.8182883502551,4.4819030738735,"CD8 T","G0_normal",0
-11.3706712482862,0.520140824403745,"Bcell","G2_liver_met",0
-1.34035996183673,-16.4344496749973,"CD4 T","G2_liver_met",0
-2.28470418438235,1.32700776823996,"CD4 T","G1_primary_CRC",0
-4.61996505245486,5.69963025816916,"CD4 T","G1_primary_CRC",1.85217893123627
-4.55513689502994,-1.5382168315983,"Bcell","G1_primary_CRC",0
11.8432274104663,6.84778022536276,"NK cell","G0_normal",2.28271126747131
-4.81256577953616,-6.4136137985325,"CD4 T","G1_primary_CRC",0
2.31974461093625,0.0361903286838351,"CD4 T","G2_liver_met",0
-11.8571157215528,11.8286080337429,"NK cell","G0_normal",0
2.4334542991229,0.580894348707181,"CD8 T","G1_primary_CRC",0
-9.02778146251956,9.65064668425558,"Bcell","G0_normal",0
5.09819223895749,-12.2423481964207,"Bcell","G1_primary_CRC",0
-11.0563554523877,11.2635159469509,"CD4 T","G2_liver_met",0
-2.05472228512088,7.73215436705587,"CD8 T","G1_primary_CRC",0
3.543729329259,-0.324810112330932,"CD45-","G2_liver_met",0
-1.42177966818133,15.4721636749172,"Bcell","G0_normal",0
-12.2835044620923,-6.07457494965555,"Bcell","G0_normal",0
-4.72217128261844,-2.2487881206608,"CD8 T","G2_liver_met",0
4.57331707492551,10.455534455862,"NK cell","G0_normal",0
12.5031547786303,6.83218621977804,"CD45-","G1_primary_CRC",0
-3.21614811405459,5.25632381209372,"CD8 T","G2_liver_met",0
-0.465703373997602,-1.51129627457621,"CD8 T","G0_normal",0
-2.18376598343173,1.47194516428946,"CD8 T","G0_normal",0
2.87296059146604,3.90309381255148,"Bcell","G0_normal",0
-4.39657781109134,1.2144128061199,"CD8 T","G0_normal",0
-1.31595746263782,-16.5038485550022,"CD4 T","G0_normal",0
-2.33225903496066,8.52134084471701,"Monocyte","G0_normal",0
0.851600790173617,-2.77287507287027,"NKT","G0_normal",2.30123329162598
-0.131901538222227,6.96096372374533,"Bcell","G1_primary_CRC",2.22823452949524
-5.24497363552371,7.48832082518576,"CD4 T","G1_primary_CRC",0
-1.96377930626193,-2.59437012902262,"CD8 T","G1_primary_CRC",0
-3.92804548725406,-1.06760752430918,"CD8 T","G0_normal",0
1.85249378696164,0.504670021619779,"CD4 T","G2_liver_met",0
3.7510333301135,2.73127460249899,"Bcell","G0_normal",0
-0.998565172999296,2.63287377127646,"Bcell","G1_primary_CRC",0
-4.52715990528384,-2.33902693024637,"CD8 T","G0_normal",0
-2.80397222027102,-3.51504898301126,"CD8 T","G0_normal",0
11.8360262157031,6.81451368102072,"NK cell","G2_liver_met",1.61513686180115
-3.23912141308108,6.22043084868429,"CD8 T","G0_normal",1.05475723743438
-5.0591153858594,-5.30124902955057,"CD4 T","G2_liver_met",0
-2.1100346802167,-4.86947822800638,"gdT","G0_normal",0
1.46451594844541,-3.9181361221409,"CD8 T","G1_primary_CRC",0
-0.636289604230914,-2.93670511475565,"CD8 T","G1_primary_CRC",0
-12.5075864551953,2.03627824553488,"Bcell","G2_liver_met",2.28414797782898
-0.574939130096826,-10.6413025879002,"CD8 T","G1_primary_CRC",0
-2.78815195545474,6.79721116789816,"Macrophage","G2_liver_met",2.07603359222412
-2.63587746605197,-13.9051623367405,"CD4 T","G2_liver_met",0
-3.76627919658938,7.62123059996603,"CD8 T","G1_primary_CRC",0.652166962623595
8.88096239581784,-4.22999215355875,"CD8 T","G2_liver_met",0
-5.31877944454471,5.13131284483908,"CD4 T","G1_primary_CRC",0
2.17494704738339,-4.56414795151712,"NKT","G0_normal",2.30827689170837
-1.5892976282529,-1.63471985093119,"MAST","G1_primary_CRC",0
12.0650615932055,5.21979665526388,"CD8 T","G0_normal",0
-4.41464540943423,-3.86038136712076,"CD4 T","G2_liver_met",0
-3.98645780071536,5.74441766509054,"Macrophage","G0_normal",1.55412065982819
3.57898333087644,11.267943856802,"CD8 T","G0_normal",0
2.44508984103879,4.77446603545187,"Bcell","G1_primary_CRC",0
-1.51554278120318,-2.00149846306803,"NK cell","G1_primary_CRC",0
11.5216322185107,5.36933135756491,"CD8 T","G1_primary_CRC",2.58839869499207
1.76702859416684,-0.478198400203008,"CD8 T","G2_liver_met",0
-2.25255486950198,1.3581602550411,"CD8 T","G0_normal",0
4.06120874896726,9.24863290556906,"NK cell","G2_liver_met",2.43156695365906
2.57429196849546,4.68823098906515,"Bcell","G0_normal",0
6.0046086551257,-13.3398203872776,"CD8 T","G0_normal",0
-3.94885823711673,-4.17673230401041,"MAST","G1_primary_CRC",0
-5.53930184826175,-0.424900377139318,"CD8 T","G2_liver_met",0
-4.51731512531558,5.99204683073996,"Bcell","G1_primary_CRC",0
6.15260221973142,7.07341718443869,"Bcell","G1_primary_CRC",0
-11.3958101032666,-6.16883230439188,"Bcell","G0_normal",0
-12.7169265507154,0.502012488927823,"Bcell","G0_normal",0
-12.6501216648511,10.9281783080959,"CD8 T","G2_liver_met",0
-3.21538684353152,6.365898606863,"Macrophage","G2_liver_met",0.770129501819611
0.707004571110812,-2.74353885880472,"CD8 T","G1_primary_CRC",1.41653490066528
1.26520123496732,-3.77407527199747,"NKT","G1_primary_CRC",0
2.83753016010007,-5.39477586976053,"NK cell","G2_liver_met",2.09644222259521
3.82674076572141,3.06228375205038,"Bcell","G2_liver_met",0
-4.41511485561648,-6.03258991471292,"CD8 T","G1_primary_CRC",0
13.1019954921313,6.69117307433127,"Bcell","G1_primary_CRC",0
-1.22144321188251,-8.71860170594217,"NK cell","G2_liver_met",0
13.6192207576342,4.88919019469259,"CD8 T","G2_liver_met",0
-2.24332032188693,-14.7845301651097,"CD4 T","G2_liver_met",0
9.85405066028317,-2.67805886498453,"CD4 T","G0_normal",0
0.332924747616854,-4.84261417618753,"Bcell","G1_primary_CRC",1.73685729503632
6.08686497226438,-12.1785950683689,"CD8 T","G0_normal",0
-1.84713325485507,-2.5543255828953,"CD8 T","G0_normal",0
1.67287948146543,-12.2613263153172,"CD4 T","G2_liver_met",0
-9.72971627697268,1.22296261557577,"Bcell","G0_normal",0
6.28607180133542,4.73647689589499,"CD8 T","G0_normal",0
-3.79721686825076,-1.27656322947504,"Bcell","G1_primary_CRC",0
-1.32288978084842,-16.681708815012,"Bcell","G2_liver_met",0
-0.780235504954252,7.12456178435324,"NK cell","G1_primary_CRC",1.9831817150116
6.19663622394284,5.14292049178122,"CD8 T","G2_liver_met",0
3.80583050265988,2.66055297621725,"CD4 T","G2_liver_met",0
0.702049040944186,-3.54586649170877,"CD8 T","G1_primary_CRC",0
4.97899630084714,-7.82691526642801,"CD8 T","G2_liver_met",0
-3.39657661899844,3.47603630789755,"CD8 T","G0_normal",0
8.47790434375485,-3.00842309227945,"CD8 T","G2_liver_met",0
1.58059837833127,1.45726179846762,"Bcell","G0_normal",0
0.921392464787569,10.4290471053982,"CD4 T","G2_liver_met",0
-4.5920538662366,1.01148891219137,"CD8 T","G0_normal",0
3.07831051364621,4.3560223556423,"Bcell","G2_liver_met",0
-4.39125511631289,-6.03829241028788,"CD8 T","G1_primary_CRC",0
12.5912828685351,6.79635667571066,"Bcell","G1_primary_CRC",0
-5.60665175899783,-8.54356146088602,"Bcell","G1_primary_CRC",0
3.59109070316037,11.0691704727077,"CD8 T","G1_primary_CRC",0
5.48335745349607,5.59017801054953,"CD8 T","G0_normal",0
4.97765877261838,5.66410207518576,"CD4 T","G1_primary_CRC",0
6.04387190356931,7.1238036132717,"CD8 T","G0_normal",0
-2.44016656860629,-1.50443685284616,"CD8 T","G0_normal",0
11.0055361033984,-3.43329167595865,"CD4 T","G0_normal",0
-6.22740457042972,-1.66611528626444,"CD4 T","G1_primary_CRC",0
-4.96011254772464,-4.46630907288553,"CD4 T","G2_liver_met",0
-2.26649293884555,0.596511838521939,"NK cell","G1_primary_CRC",0
9.83503630176267,-3.80227375260355,"CD4 T","G2_liver_met",0
-12.2040405033521,11.4540791488552,"CD4 T","G1_primary_CRC",0
3.2176168204852,-3.87329292527201,"NKT","G2_liver_met",2.34103441238403
-0.938018745034132,2.60887384184836,"CD4 T","G1_primary_CRC",0
0.419976020009127,-4.26258397332193,"CD8 T","G1_primary_CRC",0
-5.35405538067142,-2.65311718216898,"CD8 T","G0_normal",0
-5.15770766720096,-8.24907779923441,"CD4 T","G1_primary_CRC",0
13.1856718303271,5.26000594862936,"CD8 T","G0_normal",0
12.5571737529345,4.20567989119528,"CD4 T","G2_liver_met",0
0.386758470685091,-8.80623865357401,"Bcell","G1_primary_CRC",0
8.40647127643308,-6.06781625977518,"CD4 T","G2_liver_met",0
3.48779823795041,3.29795074233053,"CD8 T","G1_primary_CRC",0
-10.7869815586499,2.28207707175253,"Bcell","G0_normal",0
-3.83498833164493,5.51492929228781,"Macrophage","G0_normal",2.15938472747803
11.2747726680346,-3.17362499466898,"CD4 T","G0_normal",0
-4.02126667484561,6.55946063765524,"CD4 T","G1_primary_CRC",0
-2.87091205105105,-5.45477581254007,"CD4 T","G1_primary_CRC",0
-1.31953785404483,-1.51419675580027,"CD8 T","G2_liver_met",0
4.63609364047727,11.503669259634,"NK cell","G0_normal",0
8.81907656207761,-3.79761815300943,"CD4 T","G1_primary_CRC",0
-2.79041788563052,-5.17308998337747,"Bcell","G1_primary_CRC",0
-1.3477341888837,15.6592850662136,"CD8 T","G1_primary_CRC",0
2.75858047023496,-4.54497003785135,"NK cell","G0_normal",2.60499215126038
