"skill","stage","n_rows","n_cols","n_samples","group_source","toy","data_provenance","accession","sourced_skill_scripts","notes","checked_at"
"NascentRNA","post",40,3,NA,"toy GRO/PRO-seq proxy",TRUE,"TOY",NA,"已 source 本技能 脚本_scripts/: 运行骨架_runSkeleton.R","pause index","2026-07-18 21:27:25"
