"gene","sample","expr","group"
"Angpt1","fpkm_WT_LPS_3",2.98732086592925,"LPS"
"Angpt1","fpkm_WT_LPS_4",3.08746284125034,"LPS"
"Angpt1","fpkm_WT_LPS_5",3.28243980500639,"LPS"
"Angpt1","fpkm_WT_PBS_1",3.37989816352469,"PBS"
"Angpt1","fpkm_WT_PBS_2",2.84599177066457,"PBS"
"Angpt1","fpkm_WT_PBS_3",3.81044310384517,"PBS"
"Angpt1","fpkm_WT_PBS_4",3.29719141656586,"PBS"
"Angpt1","fpkm_WT_PBS_5",4.18269229751619,"PBS"
"Il10","fpkm_WT_LPS_1",0.748461233004036,"LPS"
"Il10","fpkm_WT_LPS_2",0.871843648509318,"LPS"
"Il10","fpkm_WT_LPS_3",0.831877241191673,"LPS"
"Il10","fpkm_WT_LPS_4",0.678071905112638,"LPS"
"Il10","fpkm_WT_LPS_5",0.389566811762726,"LPS"
"Il10","fpkm_WT_PBS_1",0,"PBS"
"Il10","fpkm_WT_PBS_2",0.111031312388744,"PBS"
"Il10","fpkm_WT_PBS_3",0.422233000683048,"PBS"
"Il10","fpkm_WT_PBS_4",0,"PBS"
"Il10","fpkm_WT_PBS_5",0,"PBS"
"Ifng","fpkm_WT_LPS_1",0,"LPS"
"Ifng","fpkm_WT_LPS_2",0.389566811762726,"LPS"
"Ifng","fpkm_WT_LPS_3",0,"LPS"
"Ifng","fpkm_WT_LPS_4",0,"LPS"
"Ifng","fpkm_WT_LPS_5",0.22650852980868,"LPS"
"Ifng","fpkm_WT_PBS_1",0,"PBS"
"Ifng","fpkm_WT_PBS_2",0,"PBS"
"Ifng","fpkm_WT_PBS_3",0,"PBS"
"Ifng","fpkm_WT_PBS_4",0,"PBS"
"Ifng","fpkm_WT_PBS_5",0,"PBS"
"Cxcl12","fpkm_WT_LPS_1",4.44691786486603,"LPS"
"Cxcl12","fpkm_WT_LPS_2",4.34766565630097,"LPS"
"Cxcl12","fpkm_WT_LPS_3",5.32589006103978,"LPS"
"Cxcl12","fpkm_WT_LPS_4",5.22380865860602,"LPS"
"Cxcl12","fpkm_WT_LPS_5",4.95745033634712,"LPS"
"Cxcl12","fpkm_WT_PBS_1",6.71589337054761,"PBS"
"Cxcl12","fpkm_WT_PBS_2",7.01379721202899,"PBS"
"Cxcl12","fpkm_WT_PBS_3",6.42877889133759,"PBS"
"Cxcl12","fpkm_WT_PBS_4",6.89493899309171,"PBS"
"Cxcl12","fpkm_WT_PBS_5",6.5642257202064,"PBS"
"Ccl7","fpkm_WT_LPS_1",5.88093036107688,"LPS"
"Ccl7","fpkm_WT_LPS_2",7.4432751117658,"LPS"
"Ccl7","fpkm_WT_LPS_3",6.50366675457602,"LPS"
"Ccl7","fpkm_WT_LPS_4",5.90520646879571,"LPS"
"Ccl7","fpkm_WT_LPS_5",6.09655704225857,"LPS"
"Ccl7","fpkm_WT_PBS_1",2.4594316186373,"PBS"
"Ccl7","fpkm_WT_PBS_2",1.31034012061215,"PBS"
"Ccl7","fpkm_WT_PBS_3",6.6411124618293,"PBS"
"Ccl7","fpkm_WT_PBS_4",3.97269265400426,"PBS"
"Ccl7","fpkm_WT_PBS_5",3.37016428054021,"PBS"
"Il18","fpkm_WT_LPS_1",1.23266075679027,"LPS"
"Il18","fpkm_WT_LPS_2",1.31614574229336,"LPS"
"Il18","fpkm_WT_LPS_3",0.903038270112912,"LPS"
"Il18","fpkm_WT_LPS_4",0.903038270112912,"LPS"
"Il18","fpkm_WT_LPS_5",0.925999418556223,"LPS"
"Il18","fpkm_WT_PBS_1",0.879705766282288,"PBS"
"Il18","fpkm_WT_PBS_2",0.7311832415722,"PBS"
"Il18","fpkm_WT_PBS_3",1.09085343045111,"PBS"
"Il18","fpkm_WT_PBS_4",1.85598969730848,"PBS"
"Il18","fpkm_WT_PBS_5",1.56071495447448,"PBS"
"Nampt","fpkm_WT_LPS_1",7.87061131304455,"LPS"
"Nampt","fpkm_WT_LPS_2",8.11415876872055,"LPS"
"Nampt","fpkm_WT_LPS_3",7.97475873047608,"LPS"
"Nampt","fpkm_WT_LPS_4",7.84818474524292,"LPS"
"Nampt","fpkm_WT_LPS_5",7.91402628254554,"LPS"
"Nampt","fpkm_WT_PBS_1",5.88679398997529,"PBS"
"Nampt","fpkm_WT_PBS_2",6.06436554026363,"PBS"
"Nampt","fpkm_WT_PBS_3",7.03957710306068,"PBS"
"Nampt","fpkm_WT_PBS_4",6.26809748584725,"PBS"
"Nampt","fpkm_WT_PBS_5",6.17592374206376,"PBS"
"Tnfrsf1a","fpkm_WT_LPS_1",7.2635039567056,"LPS"
"Tnfrsf1a","fpkm_WT_LPS_2",6.86641348112345,"LPS"
"Tnfrsf1a","fpkm_WT_LPS_3",7.25804774830002,"LPS"
"Tnfrsf1a","fpkm_WT_LPS_4",7.14516793901838,"LPS"
"Tnfrsf1a","fpkm_WT_LPS_5",7.18755002806372,"LPS"
"Tnfrsf1a","fpkm_WT_PBS_1",5.02812708231714,"PBS"
"Tnfrsf1a","fpkm_WT_PBS_2",5.15704371014558,"PBS"
"Tnfrsf1a","fpkm_WT_PBS_3",6.17372709890289,"PBS"
"Tnfrsf1a","fpkm_WT_PBS_4",5.14282184411593,"PBS"
"Tnfrsf1a","fpkm_WT_PBS_5",4.88459792099006,"PBS"
"Tnfrsf1b","fpkm_WT_LPS_1",3.38128337250378,"LPS"
"Tnfrsf1b","fpkm_WT_LPS_2",3.26453643099903,"LPS"
"Tnfrsf1b","fpkm_WT_LPS_3",3.73768676140986,"LPS"
"Tnfrsf1b","fpkm_WT_LPS_4",3.3305584000308,"LPS"
"Tnfrsf1b","fpkm_WT_LPS_5",3.43962313755712,"LPS"
"Tnfrsf1b","fpkm_WT_PBS_1",2.45154083301783,"PBS"
"Tnfrsf1b","fpkm_WT_PBS_2",2.52606881166759,"PBS"
"Tnfrsf1b","fpkm_WT_PBS_3",3.43562859405209,"PBS"
"Tnfrsf1b","fpkm_WT_PBS_4",2.55581615506164,"PBS"
"Tnfrsf1b","fpkm_WT_PBS_5",2.37573453858316,"PBS"
"Il1r1","fpkm_WT_LPS_1",4.51412226017071,"LPS"
"Il1r1","fpkm_WT_LPS_2",4.47248777146274,"LPS"
"Il1r1","fpkm_WT_LPS_3",4.41074812818595,"LPS"
"Il1r1","fpkm_WT_LPS_4",4.39437694495706,"LPS"
"Il1r1","fpkm_WT_LPS_5",4.5033487351675,"LPS"
"Il1r1","fpkm_WT_PBS_1",2.79285535236249,"PBS"
"Il1r1","fpkm_WT_PBS_2",2.81557542886257,"PBS"
"Il1r1","fpkm_WT_PBS_3",3.48284828306847,"PBS"
"Il1r1","fpkm_WT_PBS_4",2.70043971814109,"PBS"
"Il1r1","fpkm_WT_PBS_5",2.4931349223055,"PBS"
"Il1rap","fpkm_WT_LPS_1",1.4594316186373,"LPS"
"Il1rap","fpkm_WT_LPS_2",1.28688114778816,"LPS"
"Il1rap","fpkm_WT_LPS_3",1.36176835941915,"LPS"
"Il1rap","fpkm_WT_LPS_4",1.09085343045111,"LPS"
"Il1rap","fpkm_WT_LPS_5",1.44890095114513,"LPS"
"Il1rap","fpkm_WT_PBS_1",1.1243281350022,"PBS"
"Il1rap","fpkm_WT_PBS_2",1.50589092972996,"PBS"
"Il1rap","fpkm_WT_PBS_3",1.68706068833989,"PBS"
"Il1rap","fpkm_WT_PBS_4",1.64616265715789,"PBS"
"Il1rap","fpkm_WT_PBS_5",1.48542682717024,"PBS"
"Il6ra","fpkm_WT_LPS_1",2.84197311892718,"LPS"
"Il6ra","fpkm_WT_LPS_2",2.43028527297778,"LPS"
"Il6ra","fpkm_WT_LPS_3",2.65535182861255,"LPS"
"Il6ra","fpkm_WT_LPS_4",2.57773093149008,"LPS"
"Il6ra","fpkm_WT_LPS_5",2.71149490665009,"LPS"
"Il6ra","fpkm_WT_PBS_1",1.35049724708413,"PBS"
"Il6ra","fpkm_WT_PBS_2",1.55581615506164,"PBS"
"Il6ra","fpkm_WT_PBS_3",1.97452931248388,"PBS"
"Il6ra","fpkm_WT_PBS_4",1.40053792958373,"PBS"
"Il6ra","fpkm_WT_PBS_5",1.790772037862,"PBS"
"Il6st","fpkm_WT_LPS_1",5.87011808396593,"LPS"
"Il6st","fpkm_WT_LPS_2",5.38956681176273,"LPS"
"Il6st","fpkm_WT_LPS_3",5.75728999237877,"LPS"
"Il6st","fpkm_WT_LPS_4",5.75408578219791,"LPS"
"Il6st","fpkm_WT_LPS_5",5.78555055173926,"LPS"
"Il6st","fpkm_WT_PBS_1",5.27202318906105,"PBS"
"Il6st","fpkm_WT_PBS_2",5.50937914891469,"PBS"
"Il6st","fpkm_WT_PBS_3",5.91121220155861,"PBS"
"Il6st","fpkm_WT_PBS_4",5.32840565895857,"PBS"
"Il6st","fpkm_WT_PBS_5",5.25512301484779,"PBS"
"Ccr2","fpkm_WT_LPS_1",0.799087306074004,"LPS"
"Ccr2","fpkm_WT_LPS_2",0.75702324650746,"LPS"
"Ccr2","fpkm_WT_LPS_3",0.613531652917927,"LPS"
"Ccr2","fpkm_WT_LPS_4",0.641546029087524,"LPS"
"Ccr2","fpkm_WT_LPS_5",0.505890929729957,"LPS"
"Ccr2","fpkm_WT_PBS_1",1.63691458035588,"PBS"
"Ccr2","fpkm_WT_PBS_2",1.84799690655495,"PBS"
"Ccr2","fpkm_WT_PBS_3",1.33342373372519,"PBS"
"Ccr2","fpkm_WT_PBS_4",2.03562390973072,"PBS"
"Ccr2","fpkm_WT_PBS_5",2.13093086982645,"PBS"
"Ccr1","fpkm_WT_LPS_1",2.01077983875324,"LPS"
"Ccr1","fpkm_WT_LPS_2",2.28392177230762,"LPS"
"Ccr1","fpkm_WT_LPS_3",1.799087306074,"LPS"
"Ccr1","fpkm_WT_LPS_4",1.51096191927738,"LPS"
"Ccr1","fpkm_WT_LPS_5",1.91456452349394,"LPS"
"Ccr1","fpkm_WT_PBS_1",0.839959587489532,"PBS"
"Ccr1","fpkm_WT_PBS_2",0.903038270112912,"PBS"
"Ccr1","fpkm_WT_PBS_3",1.60880924267552,"PBS"
"Ccr1","fpkm_WT_PBS_4",1.68257329734758,"PBS"
"Ccr1","fpkm_WT_PBS_5",1.32768736417605,"PBS"
"Ccr5","fpkm_WT_LPS_1",1.81966818349646,"LPS"
"Ccr5","fpkm_WT_LPS_2",2.31324585178756,"LPS"
"Ccr5","fpkm_WT_LPS_3",1.89917563048051,"LPS"
"Ccr5","fpkm_WT_LPS_4",1.64616265715789,"LPS"
"Ccr5","fpkm_WT_LPS_5",1.94485844580754,"LPS"
"Ccr5","fpkm_WT_PBS_1",2.17951105027151,"PBS"
"Ccr5","fpkm_WT_PBS_2",2.25096157353322,"PBS"
"Ccr5","fpkm_WT_PBS_3",2.91838623444635,"PBS"
"Ccr5","fpkm_WT_PBS_4",3.05484847699562,"PBS"
"Ccr5","fpkm_WT_PBS_5",2.31614574229336,"PBS"
"Cxcr2","fpkm_WT_LPS_1",0.622930350920177,"LPS"
"Cxcr2","fpkm_WT_LPS_2",0.575312330687437,"LPS"
"Cxcr2","fpkm_WT_LPS_3",0.879705766282288,"LPS"
"Cxcr2","fpkm_WT_LPS_4",0.575312330687437,"LPS"
"Cxcr2","fpkm_WT_LPS_5",0.925999418556223,"LPS"
"Cxcr2","fpkm_WT_PBS_1",0.150559676575381,"PBS"
"Cxcr2","fpkm_WT_PBS_2",0.263034405833794,"PBS"
"Cxcr2","fpkm_WT_PBS_3",1.26903314645524,"PBS"
"Cxcr2","fpkm_WT_PBS_4",0.31034012061215,"PBS"
"Cxcr2","fpkm_WT_PBS_5",0.956056652412403,"PBS"
"Cxcr3","fpkm_WT_LPS_1",0,"LPS"
"Cxcr3","fpkm_WT_LPS_2",0,"LPS"
"Cxcr3","fpkm_WT_LPS_3",0.070389327891398,"LPS"
"Cxcr3","fpkm_WT_LPS_4",0.16349873228288,"LPS"
"Cxcr3","fpkm_WT_LPS_5",0.0840642647884745,"LPS"
"Cxcr3","fpkm_WT_PBS_1",0.16349873228288,"PBS"
"Cxcr3","fpkm_WT_PBS_2",0.16349873228288,"PBS"
"Cxcr3","fpkm_WT_PBS_3",0.27500704749987,"PBS"
"Cxcr3","fpkm_WT_PBS_4",0.516015147003665,"PBS"
"Cxcr3","fpkm_WT_PBS_5",0.16349873228288,"PBS"
"Csf1r","fpkm_WT_LPS_1",2.70929063572336,"LPS"
"Csf1r","fpkm_WT_LPS_2",2.67355642399014,"LPS"
"Csf1r","fpkm_WT_LPS_3",2.81147103052984,"LPS"
"Csf1r","fpkm_WT_LPS_4",2.89917563048051,"LPS"
"Csf1r","fpkm_WT_LPS_5",3.16992500144231,"LPS"
"Csf1r","fpkm_WT_PBS_1",4.59693514238723,"PBS"
"Csf1r","fpkm_WT_PBS_2",4.53106949272595,"PBS"
"Csf1r","fpkm_WT_PBS_3",4.22342254993494,"PBS"
"Csf1r","fpkm_WT_PBS_4",4.75435307169213,"PBS"
"Csf1r","fpkm_WT_PBS_5",4.43295940727611,"PBS"
"Csf2ra","fpkm_WT_LPS_1",2.93545974780529,"LPS"
"Csf2ra","fpkm_WT_LPS_2",2.82578562746479,"LPS"
"Csf2ra","fpkm_WT_LPS_3",2.86393845042397,"LPS"
"Csf2ra","fpkm_WT_LPS_4",3.09085343045111,"LPS"
"Csf2ra","fpkm_WT_LPS_5",2.75488750216347,"LPS"
"Csf2ra","fpkm_WT_PBS_1",2.56559717585422,"PBS"
"Csf2ra","fpkm_WT_PBS_2",2.67581593117227,"PBS"
"Csf2ra","fpkm_WT_PBS_3",2.97269265400426,"PBS"
"Csf2ra","fpkm_WT_PBS_4",2.70043971814109,"PBS"
"Csf2ra","fpkm_WT_PBS_5",2.38404980679516,"PBS"
"Csf3r","fpkm_WT_LPS_1",2.66220549965362,"LPS"
"Csf3r","fpkm_WT_LPS_2",1.85996954822103,"LPS"
"Csf3r","fpkm_WT_LPS_3",2.54843662469604,"LPS"
"Csf3r","fpkm_WT_LPS_4",2.37573453858316,"LPS"
"Csf3r","fpkm_WT_LPS_5",2.46205231879643,"LPS"
"Csf3r","fpkm_WT_PBS_1",1,"PBS"
"Csf3r","fpkm_WT_PBS_2",1.48026512205446,"PBS"
"Csf3r","fpkm_WT_PBS_3",2.68706068833989,"PBS"
"Csf3r","fpkm_WT_PBS_4",0.918386234446348,"PBS"
"Csf3r","fpkm_WT_PBS_5",2.04614178164472,"PBS"
"Tgfbr1","fpkm_WT_LPS_1",2.75060650483559,"LPS"
"Tgfbr1","fpkm_WT_LPS_2",3.06522762277562,"LPS"
