"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Environmental Information Processing","Signal transduction","mmu04010","MAPK signaling pathway","237/5768","299/11190",0.792642140468227,1.53773674615802,9.7207536310891,8.1208679414497e-24,2.5839125268249e-22,2.24650735768498e-22,"13866/18747/218397/20112/13867/18188/13163/12367/21812/15481/12928/16180/224105/13836/26420/14172/26405/12929/21813/18654/26410/22059/16177/21808/14182/26406/26940/193740/26403/20662/67603/12292/320139/14013/21926/16476/22339/23797/110651/15370/19279/17260/15507/58231/17346/16590/18591/71785/12288/66513/76089/102626/225028/13712/22030/18021/19353/26411/14173/22034/109905/18783/73086/109880/329502/20663/29857/68652/240168/19058/54635/21809/14164/110157/13640/13869/17165/12978/20111/21687/233046/17347/16179/14701/26401/23938/14784/19043/18590/26396/26398/26416/22340/18752/19042/16765/20807/16002/26921/23939/19056/58226/56692/19698/14256/16176/26397/17164/53608/18034/19055/26412/381921/12293/16337/13649/80903/12675/17874/18749/26408/13197/22341/11651/13198/18218/170758/15482/21802/12291/14281/15511/26414/18751/12475/26413/26399/18479/19418/26400/19099/14178/235584/13637/53859/14184/13537/14673/11909/18596/66922/114713/15461/11652/18099/26404/12295/12531/13645/12297/56613/211429/18750/18049/216965/14102/16653/18033/30957/18018/19094/269881/12540/14180/215449/18015/12977/26415/72349/26409/16151/16150/70686/216869/19057/21803/13714/17187/17869/14205/19252/26407/19697/16542/26417/26419/20130/11600/17295/17532/19060/14254/65964/11836/17311/18176/266632/54378/240672/19354/18205/81904/63953/17873/319520/11911/12296/330177/19395/18595/71609/11601/16478/21937/109689/56274/17762/16001/12286/14257/192176/19713/16000/12064/23882/26395/13636",237
"Human Diseases","Neurodegenerative disease","mmu05014","Amyotrophic lateral sclerosis","285/5768","374/11190",0.762032085561497,1.47835281508897,9.7046371506624,1.87093461795095e-23,5.45689263569028e-22,4.74433609067986e-22,"53319/12460/50873/19069/56444/16593/13163/22433/230075/22333/12367/66052/57296/17274/26445/12122/16573/11727/26446/233908/54152/56085/22241/72900/18226/329015/22059/21353/12866/68197/19324/19181/66694/445007/66152/19167/53333/21926/74764/12867/66091/18126/382562/59288/26441/59015/54405/17991/67951/103468/12371/66413/66445/67184/69912/17463/22145/12364/70699/68943/16594/13191/19182/641376/237782/22030/12421/19353/170762/227613/12043/227720/12028/19173/19172/595136/11750/66679/15114/29857/67273/100042150/623286/66916/218210/68349/22428/19058/269523/15382/269254/66046/66416/13869/22153/19175/54130/12359/53379/225887/103199/67305/68375/228361/69654/78330/54609/73205/226977/56488/19166/69482/26416/66997/17995/226641/56491/56480/67665/12861/19056/102631912/234865/67530/545486/26397/107939/225027/11950/19184/11461/22154/21762/75669/74018/103172/54563/74781/100504663/19055/76559/66594/23996/11465/53598/73710/66576/100042503/66142/68194/83961/110323/84682/51897/67819/67130/67089/26408/110379/12865/66414/13198/20383/12869/12868/56717/66495/22143/22273/26399/71805/218460/26443/19185/13665/19179/641340/269966/14828/29869/18645/230908/225326/56208/229279/67003/13666/69590/69736/66734/17184/66925/70316/271457/12859/215999/18643/19386/66377/67151/12048/433702/71648/12858/100041273/233871/14814/68202/105000/94232/19170/68118/237082/19094/78943/12864/56009/22272/26415/18391/13063/227197/66218/102633050/22152/67680/19057/12362/16572/21938/226646/12015/67264/26444/108989/26442/20463/73677/23997/70247/75406/20422/11744/18141/214585/22123/11783/20239/227699/104130/56436/407785/17993/72124/68342/22151/22146/68942/22142/20655/269113/52639/19177/333182/69875/72787/11911/66108/53857/21937/59029/14775/16440/18412/68198/12857/69077/66945/74412/26440/14778/12862/67443/15185/21681",285
"Cellular Processes","Cell growth and death","mmu04210","Apoptosis","123/5768","136/11190",0.904411764705882,1.7545713673819,9.13142490382324,1.06221191339247e-22,2.65552978348118e-21,2.30877289196497e-21,"11798/11799/13163/12367/12122/26420/18709/19766/13040/235587/12047/20740/22029/22059/12018/16439/19249/21926/328417/66593/16476/18708/23797/22035/57913/12371/13032/13038/22145/12364/13804/22030/12984/17210/12043/12370/12028/18710/78688/18706/110157/12369/64138/26396/26926/11796/12334/11546/56464/16907/11461/13030/11465/12675/12633/26408/13197/16188/11797/11651/13198/18035/11545/12368/12366/14281/26414/26413/22143/74769/16905/13665/53859/13036/12125/18707/13666/15461/11652/13368/16438/12983/18952/11920/12048/229445/13347/64704/18049/14102/16653/18033/13039/78943/16906/13063/16151/16150/12045/12015/170770/19697/12044/26417/26419/69601/11783/18176/22146/22142/12333/17873/13033/18607/11911/21933/53857/71609/21937/16440/14082/23882/26395",123
"Human Diseases","Infectious disease: bacterial","mmu05135","Yersinia infection","123/5768","136/11190",0.904411764705882,1.7545713673819,9.13142490382324,1.06221191339247e-22,2.65552978348118e-21,2.30877289196497e-21,"56443/16801/20296/16818/20112/69632/19303/12928/26420/18709/12929/16412/320795/74117/18019/67771/21926/16476/18708/11845/14083/23797/110651/109333/16797/106759/66513/14268/22030/18021/19353/22034/16401/140579/18710/20293/29857/16822/16885/68652/18706/68524/20111/14682/74192/12504/16179/26396/26398/26416/20779/68089/56480/330662/18803/16176/26397/11461/11848/242894/11465/12675/16402/17874/73178/11651/18035/170758/215280/14281/26414/26413/26399/26400/74769/66713/57257/12927/16173/330319/11867/18707/19229/21898/11652/56378/56212/22324/19878/18033/242687/18018/19094/14131/12540/76709/22376/19877/26415/26409/54131/16151/18720/16150/66824/12362/18719/19697/140580/54353/26417/26419/22325/108100/18717/266632/19354/110596/54126/56637/26431/216799/26395",123
"Human Diseases","Neurodegenerative disease","mmu05012","Parkinson disease","218/5768","274/11190",0.795620437956204,1.54351468459257,9.39470843591495,2.20062266514046e-22,5.13478621866108e-21,4.46429006423684e-21,"18747/328133/50873/16593/13163/106957/22433/230075/22333/12367/66052/57296/224129/26445/16573/11740/12325/26446/26420/213053/72900/67414/56791/22059/12866/68197/16439/19181/66694/66152/19167/74764/12867/66091/26441/18174/18024/54405/22334/17991/67951/12371/66413/66445/14679/67184/17463/22145/140499/68943/16594/19182/22187/227613/12322/12028/19173/19172/595136/22213/67273/623286/69806/66916/22166/68349/66725/56551/66046/66416/68015/22153/17161/19175/225887/105675/68375/78330/19166/66997/170731/56228/17995/50868/226641/12861/102631912/14678/18803/67530/545486/11950/19184/22154/21762/22195/66594/67547/23996/14677/73710/109731/66576/67128/100042503/66142/68194/110323/84682/67130/67089/18749/26408/227059/22186/12865/66414/13198/14683/12869/12868/66495/26414/78294/214084/12314/22143/22273/26443/19185/13665/19179/22201/14828/67003/13666/108058/66925/70316/12859/12315/215999/22335/22190/16438/22223/13489/66377/67151/11540/12048/12858/100041273/57320/64704/11739/75600/20617/68202/19170/78943/12864/22272/30791/13063/227197/66218/102633050/22152/67680/16572/226646/67264/18951/26444/68427/26442/19252/20463/73677/23997/70247/75406/26419/20422/22123/11783/14977/104130/56436/407785/17993/68342/22151/22146/106947/22142/20655/12323/19177/333182/69875/11911/74153/66108/53857/214922/59029/17762/16440/12313/68198/12857/69077/66945/26440/67847/12862",218
"Cellular Processes","Transport and catabolism","mmu04137","Mitophagy - animal","96/5768","101/11190",0.95049504950495,1.84397357905,8.78763181212549,3.71958120102447e-22,8.13658387724103e-21,7.07411545742376e-21,"245860/19345/56486/50873/75788/72542/15251/57436/26420/21425/22241/67414/12034/22059/52440/53333/66687/16476/69104/13001/66169/66313/68943/214952/12995/14232/641376/22030/22187/66437/56715/269523/233204/19344/20683/228361/170731/20779/67952/56480/23802/19349/270096/231874/59026/22186/53375/17342/100756/26414/78294/68350/17966/12177/13665/56208/13666/66922/15461/14479/66734/56484/23806/28185/59040/271457/72825/22190/94044/12048/71648/84092/226421/72018/93739/16653/382793/74143/270151/17827/68653/209446/19697/26419/20130/17532/18176/13000/12176/17684/13555/11911/18412/20438/67443/20437",96
"Human Diseases","Endocrine and metabolic disease","mmu04932","Non-alcoholic fatty liver disease","141/5768","162/11190",0.87037037037037,1.68853059022962,9.10460009146032,5.35715130088128e-22,1.10294291488732e-20,9.58921537659617e-21,"22433/230075/12367/16194/66052/68465/12122/19013/19079/26420/22259/18709/72900/12866/68197/105787/26403/66694/66152/21926/12867/66091/16476/18708/54405/23797/17991/66445/12606/58805/67184/22030/19353/20787/12370/12028/18710/606496/595136/29857/67273/623286/66916/18706/68349/66046/66416/16847/241113/108099/225887/12369/68375/78330/26416/17995/108097/12861/102631912/16367/67530/16176/66594/66576/16337/100042503/66142/68194/110323/84682/67130/26408/108079/12865/11651/66414/13198/12869/12868/14281/66495/26414/22273/74769/13665/12125/18707/67003/13666/16396/66925/11652/70316/72674/12859/66377/12858/100041273/14102/18033/68202/19094/78943/12540/12864/22272/26415/13063/227197/66218/16150/102633050/67680/19016/226646/67264/21803/19697/20463/21428/75406/26419/208104/20181/104130/407785/17993/19082/68342/12702/384783/333182/69875/11911/66108/21937/56637/68198/12857/66945/12862",141
"Cellular Processes","Cell growth and death","mmu04110","Cell cycle","137/5768","157/11190",0.872611464968153,1.69287834483246,9.01754901088046,1.21893718235339e-21,2.37015563235381e-20,2.06066266240217e-20,"17128/22589/12448/56438/12443/52206/70315/20842/69957/22390/20843/19053/67177/22059/21808/211586/56317/217232/12581/328572/24061/66156/71175/22627/12572/27214/226849/71890/68999/22628/56452/13006/22630/17126/26932/22631/22629/12576/59008/26428/50793/69010/12442/11350/433759/218914/66591/18817/12545/15182/229776/73699/17246/19357/67052/52717/218294/12534/21809/12571/19650/67141/54401/268930/12237/26931/105837/12447/19651/13557/56371/66440/17216/30939/13197/268697/100710/52563/12577/66671/22642/100039786/18393/17217/17219/21402/55948/12566/26965/11920/12531/27401/17215/20877/242705/17218/12530/21781/12580/26429/17222/56150/12567/74549/21803/17869/17127/12444/19052/18538/77805/19090/51792/12914/107995/17120/12428/13559/71521/12575/104394/99152/12445/12236/17873/50883/320209/19645/13555/75430/245000/21770/12544/56637/225849/23882/17220",137
"Genetic Information Processing","Folding, sorting and degradation","mmu04120","Ubiquitin mediated proteolysis","136/5768","156/11190",0.871794871794872,1.69129414275045,8.9678264029445,2.08658835107357e-21,3.84371538355658e-20,3.34180619520327e-20,"11798/56438/50873/75788/63958/52206/105193/69957/66515/71745/56791/22215/56317/26374/67030/217232/109161/66156/22214/67345/73998/66894/68999/106052/231380/59008/66313/67921/69010/140499/22209/12402/56469/22187/17344/28000/72584/22034/99375/50754/68612/17246/229615/22213/52717/22196/66053/231672/76375/69807/26401/70790/22194/100763/107986/56228/50868/66105/11796/216080/19823/245350/235439/22195/26554/56371/67128/66440/67455/69288/59026/22186/11797/268470/117146/208650/52563/68729/74126/78294/56459/218793/17999/67615/22201/140629/93765/13194/83814/21402/15204/16396/22200/217342/22210/22190/26965/77891/18854/27401/71991/67673/22192/103583/14897/246710/56550/216150/17222/76980/68098/50995/66799/75717/70093/56424/107995/67923/12703/17318/22346/53323/12211/99152/12702/140630/107568/74153/75430/22193/12234/59004/20438/242521/17237/20437",136
"Human Diseases","Endocrine and metabolic disease","mmu04933","AGE-RAGE signaling pathway in diabetic complications","95/5768","101/11190",0.940594059405941,1.82476552093489,8.58763343927187,5.75162409763904e-21,1.00653421708683e-19,8.75101808196962e-20,"17128/20296/12443/12367/21812/20848/17390/26420/18709/21813/50490/21808/234779/11606/18753/21926/12828/16476/22339/18708/15894/23797/17126/12576/12829/14268/19353/18754/18787/12043/12028/18710/20850/20293/13614/29857/18706/21809/16452/72469/18762/26416/22340/21824/18803/16176/13058/22341/11651/12825/18799/12830/18797/26414/18751/26413/13367/74769/13653/11607/18712/18707/12826/15461/18796/12843/18798/11652/12827/18795/18750/16653/18033/18018/19094/12540/26415/12567/21803/18127/17127/14205/19697/20846/26417/56458/26419/22329/12842/20851/14066/18176/20339/11596/74055",95
