"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0042773","ATP synthesis coupled electron transport",80,-0.734139260239441,-3.09664307122295,1e-10,1.95966666666667e-08,1.14853135830903e-08,2532,"tags=71%, list=18%, signal=59%","NDUFA6/NDUFS5/NDUFB7/NDUFB4/NDUFAF1/CHCHD2/UQCRQ/NDUFV1/UQCR10/NDUFA12/NDUFB1/COXFA4/UQCRC2/NDUFA5/PINK1/NDUFS7/NDUFB8/MIR210/NDUFA1/NDUFC2-KCTD14/NDUFA2/COX7B/UQCRFS1/UQCR11/NDUFS6/NDUFS4/COX8A/COX6C/NDUFS1/SDHB/SDHA/COX5B/COX7A2/NDUFV2/COX4I1/NDUFC1/COX7C/NDUFS2/NDUFB2/GHITM/NDUFS8/UQCRH/COX5A/UQCRB/NDUFB6/NDUFS3/CYCS/NDUFA8/NDUFB9/UQCRHL/SDHD/COX6B1/CYC1/NDUFA9/NDUFAB1/NDUFB5/NDUFB3",NA
"GO:0042775","mitochondrial ATP synthesis coupled electron transport",80,-0.734139260239441,-3.09664307122295,1e-10,1.95966666666667e-08,1.14853135830903e-08,2532,"tags=71%, list=18%, signal=59%","NDUFA6/NDUFS5/NDUFB7/NDUFB4/NDUFAF1/CHCHD2/UQCRQ/NDUFV1/UQCR10/NDUFA12/NDUFB1/COXFA4/UQCRC2/NDUFA5/PINK1/NDUFS7/NDUFB8/MIR210/NDUFA1/NDUFC2-KCTD14/NDUFA2/COX7B/UQCRFS1/UQCR11/NDUFS6/NDUFS4/COX8A/COX6C/NDUFS1/SDHB/SDHA/COX5B/COX7A2/NDUFV2/COX4I1/NDUFC1/COX7C/NDUFS2/NDUFB2/GHITM/NDUFS8/UQCRH/COX5A/UQCRB/NDUFB6/NDUFS3/CYCS/NDUFA8/NDUFB9/UQCRHL/SDHD/COX6B1/CYC1/NDUFA9/NDUFAB1/NDUFB5/NDUFB3",NA
"GO:0019646","aerobic electron transport chain",75,-0.737852276886801,-3.01166197373641,1e-10,1.95966666666667e-08,1.14853135830903e-08,1860,"tags=65%, list=13%, signal=57%","UQCRQ/NDUFV1/UQCR10/NDUFB1/COXFA4/UQCRC2/NDUFA5/PINK1/NDUFS7/NDUFB8/MIR210/NDUFA1/NDUFC2-KCTD14/NDUFA2/COX7B/UQCRFS1/UQCR11/NDUFS6/NDUFS4/COX8A/COX6C/NDUFS1/SDHB/SDHA/COX5B/COX7A2/NDUFV2/COX4I1/NDUFC1/COX7C/NDUFS2/NDUFB2/NDUFS8/UQCRH/COX5A/UQCRB/NDUFB6/NDUFS3/CYCS/NDUFA8/NDUFB9/UQCRHL/SDHD/COX6B1/CYC1/NDUFA9/NDUFAB1/NDUFB5/NDUFB3",NA
"GO:0006119","oxidative phosphorylation",116,-0.679095109608425,-2.99291217811834,1e-10,1.95966666666667e-08,1.14853135830903e-08,3282,"tags=72%, list=23%, signal=55%","COX4I2/STOML2/UQCRC1/AK4/ATP5PB/SDHAF2/ATP5IF1/NDUFB10/VCP/ATP5F1E/COX7A2L/NDUFA6/NDUFS5/NDUFB7/ATP5F1D/NDUFB4/ATP5ME/SIRT3/NDUFAF1/CHCHD2/ATP5PD/UQCRQ/NDUFV1/UQCR10/NDUFA12/NDUFB1/COXFA4/UQCRC2/ATP5F1C/NDUFA5/PINK1/NDUFS7/NDUFB8/MIR210/ATPSCKMT/PPIF/NDUFA1/NDUFC2-KCTD14/NDUFA2/COX7B/UQCRFS1/UQCR11/NDUFS6/NDUFS4/COX8A/COX6C/ATP5PO/TEFM/NDUFS1/SDHB/SDHA/COX5B/ATP5MG/SLC25A33/COX7A2/NDUFV2/COX4I1/NDUFC1/COX7C/NDUFS2/ATP5F1A/ATP5F1B/ATP5MF/NDUFB2/GHITM/NDUFS8/UQCRH/COX5A/UQCRB/ATP5PF/NDUFB6/NDUFS3/CYCS/NDUFA8/NDUFB9/UQCRHL/SDHD/COX6B1/CYC1/NDUFA9/NDUFAB1/NDUFB5/NDUFB3",NA
"GO:0022904","respiratory electron transport chain",98,-0.699003739301329,-2.9461636252667,1e-10,1.95966666666667e-08,1.14853135830903e-08,2532,"tags=65%, list=18%, signal=54%","NDUFA6/NDUFS5/ETFB/NDUFB7/NDUFB4/NDUFAF1/CHCHD2/UQCC4/UQCRQ/NDUFV1/UQCR10/NDUFA12/NDUFB1/COXFA4/UQCRC2/NDUFA5/PINK1/NDUFS7/NDUFB8/HCCS/MIR210/NDUFA1/NDUFC2-KCTD14/NDUFA2/COX7B/UQCRFS1/HIGD1A/UQCR11/NDUFS6/NDUFS4/COX8A/COX6C/NDUFS1/SDHB/SDHA/COX5B/ETFA/COX7A2/NDUFV2/COX4I1/NDUFC1/COX7C/NDUFS2/NDUFB2/GHITM/NDUFS8/UQCRH/COX5A/UQCRB/NDUFB6/NDUFS3/CYCS/NDUFA8/NDUFB9/UQCRHL/SDHD/COX6B1/CYC1/HIGD2A/NDUFA9/ETFDH/NDUFAB1/NDUFB5/NDUFB3",NA
"GO:0033108","mitochondrial respiratory chain complex assembly",82,-0.715725801731955,-2.91669261218169,1e-10,1.95966666666667e-08,1.14853135830903e-08,2664,"tags=67%, list=19%, signal=55%","COX7A2L/RAB5IF/NDUFA6/NDUFS5/TMEM223/ATP5F1D/NDUFAF1/UQCC4/LYRM2/ECSIT/FXN/COX18/COA3/DMAC2/ACAD9/NDUFAF5/OXA1L/COX20/TMEM186/SDHAF3/UQCC5/SDHAF4/COX11/SMIM20/COA7/NDUFS7/NUBPL/COX14/UQCRFS1/HIGD1A/TMEM242/NDUFS4/NDUFS1/COA6/COA1/PET117/UQCC1/SLC25A33/DMAC1/COX17/ATPAF2/NDUFS2/BCS1L/NDUFS8/CHCHD7/NDUFS3/NDUFAF4/AIFM1/HIGD2A/TMEM126A/TIMM21/HIGD1B/LYRM7/CMC1/TIMMDC1",NA
"GO:0140053","mitochondrial gene expression",164,-0.614894574245077,-2.88262747269282,1e-10,1.95966666666667e-08,1.14853135830903e-08,3268,"tags=62%, list=23%, signal=48%","DAP3/MRPS18A/MRPL50/MRPL1/METTL4/ALKBH1/TARS2/IARS2/TRMT10C/MTRES1/MTERF1/MTO1/MRPL52/MRPL19/TUFM/MRPL12/ANGEL2/DARS2/TFB1M/MRPL20/MRPS15/HSD17B10/MRPL38/MRPL24/CHCHD1/MRPS34/MRPL46/PTCD3/SUPV3L1/MRPS11/MRPL21/NGRN/MRPS9/GFM2/MTPAP/MRPS12/MTG2/MRPL53/TRMU/YARS2/MRPL36/COA3/MRPL54/MRPL13/GFM1/MRPS35/MRPS27/OXA1L/MRPL37/MRPL47/MRPL22/MRPL51/MRPL2/HARS2/MRPL45/MRPS23/MTIF3/RMND1/TSFM/MRPL30/TRUB2/MRPL15/MRPS22/QRSL1/MRPL58/SARS2/TEFM/MRPS16/SLIRP/TRMT61B/LRPPRC/SLC25A33/GATB/MRPL41/MRPS17/MRPS18B/MRPL11/TFAM/MTRF1/MALSU1/MTERF2/TACO1/MRPS7/MRPL33/OSGEPL1/MTIF2/MRPS25/MRPL44/MRPL27/MRPS28/MRPL34/MRPS14/MRPS10/MRPS30/MRPL39/MRPL48/MRPS31/MRPL35/MRPL16/MRPS33/FASTKD1",NA
"GO:0022900","electron transport chain",104,-0.66314457784129,-2.85108156174651,1e-10,1.95966666666667e-08,1.14853135830903e-08,2532,"tags=62%, list=18%, signal=52%","NDUFA6/NDUFS5/ETFB/NDUFB7/NDUFB4/NDUFAF1/CHCHD2/UQCC4/UQCRQ/NDUFV1/UQCR10/NDUFA12/NDUFB1/COXFA4/UQCRC2/NDUFA5/PINK1/NDUFS7/NDUFB8/HCCS/MIR210/NDUFA1/NDUFC2-KCTD14/NDUFA2/COX7B/UQCRFS1/HIGD1A/UQCR11/NDUFS6/NDUFS4/COX8A/COX6C/NDUFS1/SDHB/SDHA/COX5B/ETFA/COX7A2/NDUFV2/FDX1/COX4I1/NDUFC1/COX7C/NDUFS2/NDUFB2/GHITM/NDUFS8/UQCRH/COX5A/UQCRB/NDUFB6/NDUFS3/CYCS/NDUFA8/NDUFB9/UQCRHL/SDHD/COX6B1/CYC1/HIGD2A/NDUFA9/ETFDH/NDUFAB1/NDUFB5/NDUFB3",NA
"GO:0015986","proton motive force-driven ATP synthesis",65,-0.719723587849923,-2.8334972140272,1e-10,1.95966666666667e-08,1.14853135830903e-08,2532,"tags=71%, list=18%, signal=58%","NDUFA6/NDUFS5/NDUFB7/ATP5F1D/NDUFB4/ATP5ME/ATP5PD/NDUFV1/NDUFA12/NDUFB1/ATP5F1C/NDUFA5/NDUFS7/NDUFB8/ATPSCKMT/NDUFA1/NDUFA2/NDUFS6/NDUFS4/ATP5PO/ATP5MK/NDUFS1/SDHB/SDHA/ATP5MJ/ATP5MG/NDUFV2/NDUFC1/NDUFS2/ATP5F1A/ATP5F1B/ATP5MF/NDUFB2/NDUFS8/ATP5PF/NDUFB6/NDUFS3/NDUFA8/NDUFB9/SDHD/NDUFA9/ATP5MC1/ATP5MC3/NDUFAB1/NDUFB5/NDUFB3",NA
"GO:0032543","mitochondrial translation",127,-0.631908614971754,-2.82550621828575,1e-10,1.95966666666667e-08,1.14853135830903e-08,3336,"tags=66%, list=24%, signal=51%","MRPS26/DAP3/MRPS18A/MRPL50/MRPL1/ALKBH1/TARS2/IARS2/MTRES1/MRPL52/MRPL19/TUFM/MRPL12/DARS2/MRPL20/MRPS15/MRPL38/MRPL24/CHCHD1/MRPS34/MRPL46/PTCD3/MRPS11/MRPL21/NGRN/MRPS9/GFM2/MRPS12/MTG2/MRPL53/YARS2/MRPL36/COA3/MRPL54/MRPL13/GFM1/MRPS35/MRPS27/OXA1L/MRPL37/MRPL47/MRPL22/MRPL51/MRPL2/HARS2/MRPL45/MRPS23/MTIF3/RMND1/TSFM/MRPL30/TRUB2/MRPL15/MRPS22/QRSL1/MRPL58/SARS2/MRPS16/LRPPRC/GATB/MRPL41/MRPS17/MRPS18B/MRPL11/MTRF1/MALSU1/TACO1/MRPS7/MRPL33/MTIF2/MRPS25/MRPL44/MRPL27/MRPS28/MRPL34/MRPS14/MRPS10/MRPS30/MRPL39/MRPL48/MRPS31/MRPL35/MRPL16/MRPS33",NA
