gene,log2FC,AveExpr,t,pvalue,padj,B,category
Bnip3,2.280603616988,8.0906356251799,5.49602994601492,0.0002143575733102,0.0033330384179111,0.473270882916115,mito_dynamics
Rras2,-1.02933284727745,6.366369125268,-5.42792861359182,0.0002369271742043,0.0035739962014014,0.409652414026175,anchor_contact
