"gene","log2FC","AveExpr","t","pvalue","padj","B","method","contrast"
"Ppp2r3c",0.524061528548486,4.59589094801801,3.13323862992875,0.0134280963344322,0.0342935269340943,-3.46708500688129,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Med6",0.740802646105239,4.70242165296858,3.13284355831443,0.013436247839113,0.0343030988580318,-3.46932527760592,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"She",-0.985792797127268,2.77233968645493,-3.13276110563918,0.0134379497350766,0.0343030988580318,-3.14783241446912,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Kdelr1",-0.487603019687145,6.4797319963178,-3.13242960326013,0.0134447945085776,0.0343127767188022,-3.68829032709514,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Lzts2",-0.834137618476043,3.19371103812734,-3.13170200626873,0.0134598305048071,0.0343433504501629,-3.24563144073226,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ndufs2",0.42829865737234,6.61109709800475,3.13107368274864,0.0134728291135016,0.0343687129962355,-3.69190383252902,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Gtpbp3",-1.02929155391097,2.28307325813687,-3.12920408918414,0.013511584396541,0.0344597534870476,-3.03672453404964,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ppid",0.501633517406859,4.65635299715757,3.12848409796159,0.0135265403028867,0.0344899519231463,-3.48630442693512,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Tmem143",-1.27587961182323,1.6078180637224,-3.1283386464591,0.0135295637694428,0.0344899519231463,-2.88490539282117,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Gm13889",4.37231839201158,2.9034256939659,3.12764492404818,0.0135439937253236,0.0345189062126246,-2.70539569919223,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Zcchc10",0.686681522687849,3.75259159947624,3.12551603322764,0.0135883766637099,0.0346165633319385,-3.29165100211534,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Hfe",-1.08615414886615,6.37287249600631,-3.12551146387079,0.0135884720883849,0.0346165633319385,-3.69280734761308,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Skap2",0.432844938133247,7.30876849608522,3.12455471082685,0.013608467961965,0.0346548199274035,-3.70797666827016,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Rbl2",-0.895245386281145,4.23264798906065,-3.12449784483029,0.0136096574120879,0.0346548199274035,-3.47672805746798,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Mgl2",-2.22662476396244,6.62900025632874,-3.1237656339516,0.0136249825595483,0.0346859830135125,-3.69474254045656,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Zswim4",1.51632456150553,3.7305090632556,3.12241377874411,0.0136533241835835,0.0347502613478885,-3.20157542630112,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Nkrf",1.71589693207999,1.8948153482802,3.12175202885169,0.0136672201849899,0.0347777520875751,-2.77955093529641,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Srsf9",-0.45586942945195,6.36894459965705,-3.12026251518381,0.0136985523211811,0.0348495885064776,-3.70531684550218,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Tmem19",0.566481328476998,4.68367767540288,3.1197810469012,0.0137086961000301,0.0348675006962512,-3.49957146983009,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Bod1l",-0.426536171131829,6.53543148395522,-3.11902165586149,0.0137247112085891,0.0349003348836649,-3.71079084818112,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Taok1",0.435426939756414,7.01831830277054,3.11880336491589,0.0137293184475975,0.034904151899469,-3.71621928149604,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Dis3l",-0.932163641210959,2.33546785673151,-3.1183473005323,0.0137389493312239,0.0349207359500029,-3.06022736988498,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Wdr20",0.599949122635919,4.71918967261577,3.11786116604077,0.0137492229793404,0.0349388652963833,-3.50631460719516,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Mrpl54",0.56700546683139,5.94976367638844,3.11771561384255,0.0137523005433749,0.0349388652963833,-3.68183183053532,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Mcam",1.0996216466121,3.76954087331377,3.11723892376728,0.0137623847386865,0.0349565816701221,-3.26678914810343,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Atxn10",-0.599542988843908,4.56373660438184,-3.11654531419791,0.0137770715658353,0.0349849398968467,-3.54214794357332,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
