"skill","stage","n_rows","n_cols","n_samples","group_source","toy","data_provenance","accession","sourced_skill_scripts","notes","checked_at"
"ResearchOrchestrator","post",6,2,0,"n/a",TRUE,"TOY",NA,"未找到可 source 的技能脚本","orchestrator plan","2026-07-18 21:26:38"
