"skill","stage","n_rows","n_cols","n_samples","group_source","toy","data_provenance","accession","sourced_skill_scripts","notes","checked_at"
"StructuralVariant","post",3,3,0,"n/a BLOCKED",TRUE,"TOY",NA,"已 source 本技能 脚本_scripts/: 运行骨架_runSkeleton.R","BLOCKED: 需全基因组 BAM 与 manta/delly 等 SV caller","2026-07-18 21:27:53"
