"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Endocrine system","mmu04915","Estrogen signaling pathway","6/50","134/11188",0.0447761194029851,10.0191044776119,7.03710937793838,2.72067764645261e-05,0.00952237176258414,0.00952237176258414,"15200/54393/23797/15519/15511/193740",6
"Genetic Information Processing","Folding, sorting and degradation","mmu04141","Protein processing in endoplasmic reticulum","6/50","180/11188",0.0333333333333333,7.45866666666667,5.8527925046135,0.000140893060397313,0.01781506310718,0.01781506310718,"81489/15519/15511/193740/15502/15505",6
"Organismal Systems","Aging","mmu04213","Longevity regulating pathway - multiple species","4/50","61/11188",0.0655737704918033,14.6727868852459,7.17416122760786,0.000152700540918686,0.01781506310718,0.01781506310718,"23797/15511/193740/93759",4
