"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Immune system","mmu04657","IL-17 signaling pathway","7/94","97/11188",0.0721649484536082,8.58916429041457,6.90989000473995,1.63780011616882e-05,0.00573230040659087,0.00573230040659087,"20293/20306/17386/20201/16819/15519/20202",7
"Organismal Systems","Immune system","mmu04062","Chemokine signaling pathway","9/94","194/11188",0.0463917525773196,5.52160561526651,5.84779774169284,3.51447002945909e-05,0.00615032255155341,0.00615032255155341,"20293/20306/19354/55985/23797/56221/20307/14191/12767",9
"Organismal Systems","Immune system","mmu04612","Antigen processing and presentation","6/94","86/11188",0.0697674418604651,8.30380999505195,6.25856469507481,8.20105398637943e-05,0.00956789631744267,0.00956789631744267,"13039/15511/12265/193740/65972/15519",6
"Organismal Systems","Endocrine system","mmu04915","Estrogen signaling pathway","7/94","134/11188",0.0522388059701493,6.21752937440457,5.59286371770372,0.000130101160524554,0.00998867532007002,0.00998867532007002,"15511/23797/15200/54393/193740/15519/75600",7
"Environmental Information Processing","Signaling molecules and interaction","mmu04061","Viral protein interaction with cytokine and cytokine receptor","6/94","95/11188",0.0631578947368421,7.51713325867861,5.87179064266301,0.000142695361715286,0.00998867532007002,0.00998867532007002,"20293/20306/55985/56221/20307/12767",6
"Human Diseases","Cardiovascular disease","mmu05418","Fluid shear stress and atherosclerosis","7/94","149/11188",0.0469798657718121,5.5916035984578,5.19360983040211,0.000250993179243987,0.0146412687892326,0.0146412687892326,"20293/13039/19354/23797/15519/75600/14870",7
"Genetic Information Processing","Folding, sorting and degradation","mmu04141","Protein processing in endoplasmic reticulum","7/94","180/11188",0.0388888888888889,4.62860520094563,4.51750275295747,0.000782971804928891,0.0352540225032544,0.0352540225032544,"15511/20335/193740/15502/15519/15505/81489",7
"Human Diseases","Infectious disease: bacterial","mmu05150","Staphylococcus aureus infection","6/94","131/11188",0.0458015267175573,5.45135617995777,4.71721862182548,0.000805806228645815,0.0352540225032544,0.0352540225032544,"246256/16408/14289/12268/14293/12266",6
