"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050900","leukocyte migration","14/62","412/25615",0.0339805825242718,14.0389132477294,13.1424848178647,8.98061708455576e-13,3.22069946352357e-09,3.22069946352357e-09,"Ccl12/Itgal/Retnlg/S100a8/Spn/Ccl8/Fpr2/C3/Cxcl13/Stap1/Ccl7/S100a9/Ecm1/Rac2",14
"GO:0060326","cell chemotaxis","13/62","330/25615",0.0393939393939394,16.2754154447703,13.7572655829201,1.00270842575454e-12,3.22069946352357e-09,3.22069946352357e-09,"Ccl12/Retnlg/S100a8/Saa3/Ccl8/Fpr2/C3/Cxcl13/Stap1/Ccl7/S100a9/Gstp1/Rac2",13
"GO:0006935","chemotaxis","14/62","476/25615",0.0294117647058824,12.1513282732448,12.0967770939322,6.23917611781295e-12,1.05968944321753e-08,1.05968944321753e-08,"Ccl12/Retnlg/S100a8/Saa3/Ccl8/Fpr2/C3/Cxcl13/Stap1/Ccl7/S100a9/Fpr1/Gstp1/Rac2",14
"GO:0042330","taxis","14/62","478/25615",0.0292887029288703,12.1004858955325,12.0673751685874,6.59831533759361e-12,1.05968944321753e-08,1.05968944321753e-08,"Ccl12/Retnlg/S100a8/Saa3/Ccl8/Fpr2/C3/Cxcl13/Stap1/Ccl7/S100a9/Fpr1/Gstp1/Rac2",14
"GO:0030595","leukocyte chemotaxis","11/62","233/25615",0.0472103004291846,19.50470718538,13.9768999949012,9.41378955442988e-12,1.20948368195315e-08,1.20948368195315e-08,"Ccl12/Retnlg/S100a8/Ccl8/Fpr2/C3/Cxcl13/Stap1/Ccl7/S100a9/Rac2",11
"GO:0097529","myeloid leukocyte migration","10/62","243/25615",0.0411522633744856,17.0018584893137,12.3455320353341,3.4232970794688e-10,3.66521007308459e-07,3.66521007308459e-07,"Ccl12/Retnlg/S100a8/Ccl8/Fpr2/Cxcl13/Stap1/Ccl7/S100a9/Rac2",10
"GO:0071674","mononuclear cell migration","9/62","229/25615",0.0393013100436681,16.2371460769122,11.4087439774704,4.19072138798442e-09,3.8458848852017e-06,3.8458848852017e-06,"Ccl12/Itgal/Retnlg/Spn/Fpr2/Cxcl13/Stap1/Ccl7/Ecm1",9
"GO:0002526","acute inflammatory response","7/62","123/25615",0.0569105691056911,23.5123262522948,12.3277714634625,1.95766769616311e-08,1.57200716001898e-05,1.57200716001898e-05,"Spn/Saa3/Plscr1/C3/Lcn2/Gstp1/Fcgr4",7
"GO:0071621","granulocyte chemotaxis","7/62","128/25615",0.0546875,22.5938760080645,12.063958332899,2.58099301767818e-08,1.84225546061829e-05,1.84225546061829e-05,"Ccl12/S100a8/Ccl8/Cxcl13/Ccl7/S100a9/Rac2",7
"GO:0050727","regulation of inflammatory response","10/62","434/25615",0.0230414746543779,9.51947376244983,8.81728234430407,8.61267988594003e-08,5.41952189705048e-05,5.41952189705048e-05,"Nr1d1/S100a8/Spn/Fpr2/C3/Stap1/Acp5/Ccl7/S100a9/Gstp1",10
"GO:0070486","leukocyte aggregation","4/62","18/25615",0.222222222222222,91.8100358422939,18.9840629490088,9.2800032483741e-08,5.41952189705048e-05,5.41952189705048e-05,"S100a8/S100a9/Gstp1/Rac2",4
