"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060326","cell chemotaxis","17/150","330/25615",0.0515151515151515,8.79707070707071,10.9413133344163,1.13023371239906e-11,7.26062136845156e-08,7.26062136845156e-08,"Ccl12/Ccl7/Rac2/Cxcl13/Ccl24/Egr3/Ccl8/Hbegf/Fpr2/Retnlg/S100a8/Saa3/Stap1/Cxcr4/C3/Gstp1/S100a9",17
"GO:0006935","chemotaxis","19/150","476/25615",0.0399159663865546,6.81631652661064,9.83082583780949,5.35946874724661e-11,1.23252243035882e-07,1.23252243035882e-07,"Ccl12/Ccl7/Rac2/Cxcl13/Plxna4/Ccl24/Egr3/Ccl8/Hbegf/Fpr2/Retnlg/S100a8/Saa3/Stap1/Fpr1/Cxcr4/C3/Gstp1/S100a9",19
"GO:0042330","taxis","19/150","478/25615",0.0397489539748954,6.78779637377964,9.80354080820319,5.75586440080395e-11,1.23252243035882e-07,1.23252243035882e-07,"Ccl12/Ccl7/Rac2/Cxcl13/Plxna4/Ccl24/Egr3/Ccl8/Hbegf/Fpr2/Retnlg/S100a8/Saa3/Stap1/Fpr1/Cxcr4/C3/Gstp1/S100a9",19
"GO:0050900","leukocyte migration","16/150","412/25615",0.0388349514563107,6.63171521035599,8.8445484447566,2.88854838515582e-09,4.63900870656025e-06,4.63900870656025e-06,"Ccl12/Ccl7/Rac2/Cxcl13/Itgal/Ccl24/Spn/Ccl8/Fpr2/Retnlg/S100a8/Stap1/C3/Ecm1/S100a9/Cadm1",16
"GO:0030595","leukocyte chemotaxis","12/150","233/25615",0.0515021459227468,8.79484978540773,9.17350459439239,1.38030190226098e-08,1.77341188402491e-05,1.77341188402491e-05,"Ccl12/Ccl7/Rac2/Cxcl13/Ccl24/Ccl8/Fpr2/Retnlg/S100a8/Stap1/C3/S100a9",12
"GO:0050727","regulation of inflammatory response","15/150","434/25615",0.0345622119815668,5.90207373271889,7.90497879631579,4.32737259488785e-08,4.63317359159326e-05,4.63317359159326e-05,"Ccl7/Il1rl1/Siglech/Ccl24/Nr1d1/Spn/Fpr2/S100a8/Pla2g2d/Nlrp1b/Stap1/C3/Acp5/Gstp1/S100a9",15
"GO:0097529","myeloid leukocyte migration","11/150","243/25615",0.0452674897119342,7.73017832647462,8.09030415054304,2.08728969021704e-07,0.000191553556713632,0.000191553556713632,"Ccl12/Ccl7/Rac2/Cxcl13/Ccl24/Ccl8/Fpr2/Retnlg/S100a8/Stap1/S100a9",11
"GO:0050792","regulation of viral process","9/150","157/25615",0.0573248407643312,9.78917197452229,8.47809227776294,3.85209447308233e-07,0.000285685949110976,0.000285685949110976,"Isg15/Ifitm2/Plscr1/Trim25/Hexim1/Axl/Top2a/Cxcr4/Ifitm1",9
"GO:0002695","negative regulation of leukocyte activation","10/150","206/25615",0.0485436893203883,8.28964401294498,8.06229408446019,4.00244947384618e-07,0.000285685949110976,0.000285685949110976,"Siglech/Nr1d1/Spn/Pla2g2d/Runx3/Axl/Fgr/Samsn1/Lst1/Smad7",10
"GO:0045765","regulation of angiogenesis","12/150","323/25615",0.0371517027863777,6.34427244582043,7.41840870522215,4.81155943235765e-07,0.000288854820288083,0.000288854820288083,"Akt3/Ccl24/Col4a2/Cela1/Sirt1/Pde3b/Plxnd1/Cxcr4/C3/Sparc/Ecm1/Epn2",12
"GO:0045089","positive regulation of innate immune response","14/150","454/25615",0.0308370044052863,5.26593245227606,7.03866740034129,4.94614418301512e-07,0.000288854820288083,0.000288854820288083,"Cfp/Hspa1b/Plscr1/Nr1d1/Trim25/Hexim1/Fpr2/S100a8/Nlrp1b/Hspa1a/Hsp90aa1/Irak3/S100a9/Cadm1",14
"GO:1901342","regulation of vasculature development","12/150","330/25615",0.0363636363636364,6.20969696969697,7.31055662623691,6.03635040862012e-07,0.000323145958541464,0.000323145958541464,"Akt3/Ccl24/Col4a2/Cela1/Sirt1/Pde3b/Plxnd1/Cxcr4/C3/Sparc/Ecm1/Epn2",12
"GO:0002526","acute inflammatory response","8/150","123/25615",0.0650406504065041,11.1067750677507,8.6233436388311,6.68647115492142e-07,0.000330414543840117,0.000330414543840117,"Fcgr4/Plscr1/Spn/Pla2g2d/Saa3/Lcn2/C3/Gstp1",8
"GO:0007249","canonical NF-kappaB signal transduction","12/150","341/25615",0.0351906158357771,6.00938416422287,7.147218007229,8.52470479835919e-07,0.000363623911429961,0.000363623911429961,"Ccl7/Otud7b/Il1rl1/Hspa1b/Nr1d1/Trim25/Sirt1/Clec4d/Hspa1a/Saa3/Gstp1/Irak3",12
"GO:0050866","negative regulation of cell activation","10/150","225/25615",0.0444444444444444,7.58962962962963,7.61962163443806,8.96804119271671e-07,0.000363623911429961,0.000363623911429961,"Siglech/Nr1d1/Spn/Pla2g2d/Runx3/Axl/Fgr/Samsn1/Lst1/Smad7",10
"GO:0071621","granulocyte chemotaxis","8/150","128/25615",0.0625,10.6729166666667,8.42006731471661,9.05663540298782e-07,0.000363623911429961,0.000363623911429961,"Ccl12/Ccl7/Rac2/Cxcl13/Ccl24/Ccl8/S100a8/S100a9",8
"GO:0071674","mononuclear cell migration","10/150","229/25615",0.0436681222707424,7.4570596797671,7.5329987539605,1.05232588406362e-06,0.000386217876191785,0.000386217876191785,"Ccl12/Ccl7/Cxcl13/Itgal/Spn/Fpr2/Retnlg/Stap1/Ecm1/Cadm1",10
"GO:0002833","positive regulation of response to biotic stimulus","14/150","485/25615",0.0288659793814433,4.9293470790378,6.70513472677873,1.08217960327711e-06,0.000386217876191785,0.000386217876191785,"Cfp/Hspa1b/Plscr1/Nr1d1/Trim25/Hexim1/Fpr2/S100a8/Nlrp1b/Hspa1a/Hsp90aa1/Irak3/S100a9/Cadm1",14
"GO:0051258","protein polymerization","11/150","300/25615",0.0366666666666667,6.26144444444444,7.0354056371515,1.66731489203815e-06,0.000563727940339636,0.000563727940339636,"Hspa1b/Camsap2/Ccl24/Hspa1a/Msrb1/Ube2c/Hsp90aa1/Stmn1/Gda/Ppp1r9a/Tppp",11
"GO:0070486","leukocyte aggregation","4/150","18/25615",0.222222222222222,37.9481481481481,12.0350219447112,3.24294113010026e-06,0.0010416326909882,0.0010416326909882,"Rac2/S100a8/Gstp1/S100a9",4
"GO:0032720","negative regulation of tumor necrosis factor production","6/150","71/25615",0.0845070422535211,14.430985915493,8.69771368220423,3.81752900205505e-06,0.0011643739037432,0.0011643739037432,"Siglech/Sirt1/Axl/Acp5/Gstp1/Irak3",6
"GO:0032271","regulation of protein polymerization","9/150","208/25615",0.0432692307692308,7.38894230769231,7.10062262648655,3.98758186213424e-06,0.0011643739037432,0.0011643739037432,"Hspa1b/Camsap2/Ccl24/Hspa1a/Hsp90aa1/Stmn1/Gda/Ppp1r9a/Tppp",9
