"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0070482","response to oxygen levels",225,-0.382394804448272,-1.14182683241203,0.161001788908766,0.452361949320804,0.284804556924074,877,"tags=17%, list=10%, signal=16%","Notch1/Nf1/Cbfa2t3/Jun/Epha4/Ogt/Atf4/Sox4/Lpar1/Gata6/Vegfc/Smad4/Sod3/Loxl2/Abcg2/Foxo1/Ddr2/Kcna5/Fndc1/Ptgis/Sfrp1/Itpr1/Cygb/Mmp2/Plat/Col1a1/Aqp1/Col6a1/Rgcc/Jund/Fzd4/Rock2/Epas1/Flt1/Kdr/Cav1/Eng/Tek/Ece1",0.14551614609036
"GO:0001666","response to hypoxia",194,-0.387699649506452,-1.14176786188237,0.153988868274583,0.443576767017184,0.279273455209536,877,"tags=18%, list=10%, signal=17%","Notch1/Nf1/Cbfa2t3/Jun/Epha4/Ogt/Atf4/Sox4/Gata6/Vegfc/Smad4/Sod3/Loxl2/Abcg2/Ddr2/Kcna5/Fndc1/Ptgis/Sfrp1/Itpr1/Cygb/Mmp2/Plat/Aqp1/Rgcc/Jund/Fzd4/Rock2/Epas1/Flt1/Kdr/Cav1/Eng/Tek/Ece1",0.152144922367565
"GO:0007519","skeletal muscle tissue development",100,-0.422979409315877,-1.14167813123016,0.189473684210526,0.484834183135982,0.305248893981937,1558,"tags=30%, list=18%, signal=25%","Egr1/Tsc22d3/Lemd3/Rps6kb1/Ccnt2/Ep300/Mef2d/Hspa8/Vps54/Bcl9l/Btg2/Ppp3ca/Smo/Notch1/Nf1/Nr2f2/Ski/Nfix/Dmd/Ybx3/Flnb/Eln/Tcf21/Meox2/Cav2/Ddx5/Ctnnb1/Col6a1/Ddx17/Cav1",0.131457611642763
"GO:0099173","postsynapse organization",163,-0.396143827188424,-1.14127365962308,0.158362989323843,0.448833786948541,0.282583245598713,1176,"tags=29%, list=14%, signal=25%","Arhgef7/Hspa8/Sema4c/Nae1/Lrrk2/Numb/Dvl1/Efna1/Pum2/Hip1r/Actn4/Lats1/Crk/Dock4/Nf1/Fyn/Myo9a/Dlg1/Epha4/App/Agrn/Prnp/Ube3a/Usp9x/Taok2/Nrp2/Dock1/Sorbs1/Dag1/Shank3/Nedd9/Igf1r/Cttn/Itgb1/Palm/Dnm3/Myh10/Nrp1/Abi3bp/Wasl/Map1b/Tanc1/Arhgef15/Lamb1/Rock2/Lamc1/Afdn",0.14641623786055
"GO:0008645","hexose transmembrane transport",56,-0.460517459667338,-1.14076271449072,0.243636363636364,0.544431083019873,0.34277076930979,1645,"tags=30%, list=19%, signal=25%","Slc25a27/Tsc1/Mef2a/Rps6kb1/Ctnnd1/Pea15a/Prkca/Rasa1/Braf/Ace/Slc5a3/Cd2ap/Sorbs1/Fabp5/Yes1/Ptprm/Grb10",0.116234148779716
"GO:0046849","bone remodeling",53,0.462474169867252,1.13993616787908,0.237986270022883,0.538671472374742,0.339144550614109,723,"tags=17%, list=9%, signal=16%","Rac2/Ctss/Fcgr4/Acp5/Gusb/Csf1r/Csk/Cd38/Adrb2",0.134273452883202
"GO:0072175","epithelial tube formation",77,-0.435250466060516,-1.13973653913635,0.216981132075472,0.51311261421621,0.323052836259586,769,"tags=18%, list=9%, signal=17%","Luzp1/Kdm2a/Brd2/Ski/Arhgap35/Shank3/Setd2/Sfrp1/Mmrn2/Ctnnb1/Podxl/Nckap1/Rock2/Dlc1",0.126875729929857
"GO:0045931","positive regulation of mitotic cell cycle",89,-0.424513116376594,-1.13860233744076,0.187272727272727,0.482485801179876,0.303770365817706,1960,"tags=42%, list=23%, signal=32%","Cul4a/Ccnd1/Hsf1/Hspa2/Ttl/Ube2e2/Abl1/Fgfr1/Camk2d/Tal1/Pafah1b1/Rps6kb1/Anapc5/Brd4/Egfr/Rdx/Prkca/Cul3/Ccnd2/Eif4g1/Pdgfb/App/Pbx1/Plcb1/Ddx3x/Crebbp/Pkn2/Tmod3/Ankrd17/Ddr2/Dusp3/Kcna5/Hes1/Smoc2/Rgcc/Kmt2e/Adamts1",0.135002033828631
"GO:0038127","ERBB signaling pathway",81,-0.433649899356339,-1.13788312710739,0.210332103321033,0.504860234482931,0.317857184067719,1709,"tags=31%, list=20%, signal=25%","Abl2/Mapk8/Hip1/Mapk1/Pdpk1/Rhbdf1/Cblb/Hbegf/Egfr/Socs4/Braf/Hip1r/Socs5/Errfi1/Plcg1/Abcg2/Abcb1a/Cdh13/Dusp3/Ptk2/Antxr1/Ctnnb1/Spry1/Dab2ip/Itga1",0.127505315300183
"GO:0042060","wound healing",211,-0.380264975644734,-1.13730512244983,0.154529307282416,0.444278928002636,0.279715531844521,953,"tags=25%, list=11%, signal=22%","Tpm1/Ext1/C1qtnf1/Pdgfb/Arfgef1/Crk/Nf1/Dcbld2/F11r/Tspan9/Gata2/Adgrg1/Ccm2l/Arhgap35/Myh9/Dysf/Papss2/Axl/Cd9/Plcg1/F2r/Dag1/Abcg2/Itgb1/Ddr2/Fbln1/Angptl2/Ptk2/Thbd/Myh10/Serping1/Ahnak/Nrp1/Serpine2/Entpd2/Col5a1/Smoc2/Plat/Pdgfra/Aqp1/Col3a1/Phldb2/Cd36/Gnas/Pecam1/Kdr/Cav1/Eng/Dst/Fermt2/Cd34/Macf1",0.148261500475107
"GO:0043467","regulation of generation of precursor metabolites and energy",82,-0.432627872510188,-1.13682854813923,0.230902777777778,0.532250470809793,0.335101923889073,1024,"tags=16%, list=12%, signal=14%","Pik3ca/Ppp1cb/Cbfa2t3/App/Ogt/Gsk3b/Cxxc5/Ncor1/Sorbs1/Grb10/Cd36/Cavin3/Zbtb20",0.116739204791222
"GO:0006401","RNA catabolic process",251,-0.375986647900089,-1.13594345047649,0.138489208633094,0.42532319391635,0.267781107528504,1530,"tags=20%, list=18%, signal=17%","Ago2/Dhx36/Tent4b/Zc3h12c/Cnot6l/Ints6/Wdr82/Syncrip/Smg7/Zfp36l1/Thrap3/Zcchc7/Fto/Fmr1/Cul3/Nynrin/Cnot6/Gigyf2/Tnrc6a/Pan3/Hnrnpab/Btg2/Rbm33/Tardbp/Pum2/Dicer1/Ints8/Celf1/Rc3h2/Pum1/Epha4/Smg6/Xrn1/Rc3h1/Csde1/Samd4/Tnrc6b/Srsf1/Tut4/Hnrnpa0/Rock1/Tnrc6c/Hnrnpu/Smg1/Bicc1/Ddx5/Fus/Hspa1a/Hspa1b/Rock2",0.158514105424824
"GO:0098771","inorganic ion homeostasis",220,0.374583581054129,1.13586165035112,0.151843817787419,0.441377267441511,0.277888662560542,744,"tags=16%, list=9%, signal=15%","Ftl1/Fth1/Ccl8/Mt1/Lcn2/Ccl2/Atox1/Apoe/Hmox2/Bola2/Trf/Hfe/Ccr1/Hmox1/Mcub/Marcksl1/Slc11a1/Ccl3/Znhit1/Atp6v1g1/Atp6v0d1/Hexb/Smdt1/Tbxas1/Atp13a2/Mt2/Atp1a1/Nubp1/Bax/Grina/Comt/Commd3/Ckb/Tmbim6/Ccr2",0.166933848713193
