"x","y","dg_kj"
0.0005007,0.000538,4.68653534759601
0.00263202542372881,0.000538,4.77265396303844
0.00476335084745763,0.000538,5.03100980936573
0.00689467627118644,0.000538,5.46160288657788
0.00902600169491525,0.000538,6.0644331946749
0.0111573271186441,0.000538,6.83950073365676
0.0132886525423729,0.000538,7.7868055035234
0.0154199779661017,0.000538,8.90634750427388
0.0175513033898305,0.000538,10.1981267358969
0.0196826288135593,0.000538,11.6621431982573
0.0218139542372881,0.000538,13.2983968897315
0.0239452796610169,0.000538,15.1068877908268
0.0260766050847458,0.000538,17.0876156674374
0.0282079305084746,0.000538,19.2405777070646
0.0303392559322034,0.000538,21.5657401081073
0.0324705813559322,0.000538,24.0626964870845
0.034601906779661,0.000538,26.7265649430013
0.0367332322033898,0.000538,29.499599220084
0.0388645576271186,0.000538,31.8059485279104
0.0409958830508475,0.000538,31.5475511895468
0.0431272084745763,0.000538,29.1533092767957
0.0452585338983051,0.000538,26.5102578954345
0.0473898593220339,0.000538,23.9968199898658
0.0495211847457627,0.000538,21.6476792349126
0.0516525101694915,0.000538,19.4648977327065
0.0537838355932203,0.000538,17.4476539096325
0.0559151610169492,0.000538,15.5947120052106
0.058046486440678,0.000538,13.9045997661837
0.0601778118644068,0.000538,12.3755936543175
0.0623091372881356,0.000538,11.0056853623683
0.0644404627118644,0.000538,9.79254391914963
0.0665717881355932,0.000538,8.73347435104027
0.068703113559322,0.000538,7.82537245668524
0.0708344389830509,0.000538,7.06467453817322
0.0729657644067797,0.000538,6.44729979033622
0.0750970898305085,0.000538,5.96858095096802
0.0772284152542373,0.000538,5.62317467733626
0.0793597406779661,0.000538,5.40493440613415
0.0814910661016949,0.000538,5.3067096692698
0.0836223915254237,0.000538,5.31999663491194
0.0857537169491526,0.000538,5.43429047112258
0.0878850423728814,0.000538,5.63587587063389
0.0900163677966102,0.000538,5.90569732694741
0.092147693220339,0.000538,6.21614762624157
0.0942790186440678,0.000538,6.52780019933995
0.0964103440677966,0.000538,6.79006717695901
0.0985416694915254,0.000538,6.95257395119592
0.100672994915254,0.000538,6.98839512881946
0.102804320338983,0.000538,6.91299060919545
0.104935645762712,0.000538,6.77857830930442
0.107066971186441,0.000538,6.64950852731013
0.109198296610169,0.000538,6.58143818203223
0.111329622033898,0.000538,6.61417561905364
0.113460947457627,0.000538,6.77340889891102
