"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"mmu05162","Measles",123,0.546086270590971,2.25652083972089,6.43282399975994e-10,2.25148839991598e-08,1.31230083044964e-08,2361,"tags=38%, list=14%, signal=33%","17874/56480/16193/12048/208650/12122/14130/18035/27218/18036/21929/20848/19106/17698/54123/71586/14102/12028/20847/18708/11783/24088/56489/15481/20846/19697/21898/23960/22059/22034/56417/15976/14694/246727/246730/16391/12370/13665/68098/12018/16186/16175/12675/16176/13000/12447/15482",0.801215574617779
"mmu04622","RIG-I-like receptor signaling pathway",55,0.63914960565165,2.25130105339658,7.68389153606448e-08,1.41545370401188e-06,8.25010278226228e-07,2137,"tags=44%, list=13%, signal=38%","67664/15945/13205/56480/18035/18036/72512/27215/54123/100038882/71586/19766/56489/98999/80861/19697/21353/22034/56417/217069/73174/12370/12675/21926",0.704975715167238
"mmu04064","NF-kappa B signaling pathway",104,0.551451571445252,2.23519898459214,8.78739179708564e-09,1.92224195561248e-07,1.12039649627755e-07,2363,"tags=46%, list=14%, signal=40%","23882/21939/17874/24047/12048/12633/18035/330122/21929/20310/16177/15894/21937/11797/11796/170720/14825/12047/19225/17000/19698/19766/16803/22329/12042/245527/20963/117149/12044/19697/18034/12475/21898/21943/12045/17873/22029/22034/217069/20303/13608/12675/12046/21926/16176/11798/13000/21934",0.747739663149885
"mmu05169","Epstein-Barr virus infection",195,0.502738629610091,2.21684520292342,1e-10,5e-09,2.91429622843852e-09,2204,"tags=35%, list=13%, signal=31%","23882/21939/15945/12575/17874/56480/17869/16193/21354/12505/12122/18035/18036/21929/15894/213233/20848/19106/15015/54123/100038882/21356/19698/12010/14102/69077/12028/20847/18708/15040/19766/13557/110557/14991/14964/11783/21355/19353/24088/110558/56489/20963/14972/20846/19697/18034/15018/15039/17873/15007/23960/22059/22034/15976/246727/246730/23996/16391/26397/12370/12018/22123/12399/17463/18037/12675/21926/56436/19185",NA
"mmu04060","Cytokine-cytokine receptor interaction",246,0.48874413835222,2.20071190609962,1e-10,5e-09,2.91429622843852e-09,2234,"tags=36%, list=13%, signal=32%","12985/16324/100532/21939/16172/17329/16174/15945/20311/16158/11479/16164/24047/16193/329244/27279/16178/16190/18414/16169/16878/246779/330122/12981/20310/16177/16181/57914/21937/23886/77125/20292/20304/21942/20296/14825/12804/232983/56708/12778/16194/213208/17000/14102/12984/12983/12159/107527/12977/245527/21950/57266/12775/16188/21933/21813/21943/50498/12168/20295/20299/20306/15976/16153/18413/16161/20302/15979/12768/21938/20303/20307/18383/16191/320100/22163/100862247/16186/20312/13608/16175/21926/21812/230979/66102/16176/50929/218624",NA
"mmu05134","Legionellosis",59,0.585093180841175,2.17329676135313,3.26988873167687e-06,4.97591763516046e-05,2.90025959943376e-05,2436,"tags=39%, list=14%, signal=34%","17874/16193/18035/330122/20310/14825/11783/24088/15481/19697/18034/12475/21898/11841/16409/12370/13627/16415/12369/21926/16176/15482/12176",0.627256739718528
"mmu05171","Coronavirus disease",261,0.46627835735416,2.14913033213015,1e-10,5e-09,2.91429622843852e-09,3861,"tags=44%, list=23%, signal=35%","12985/15945/20344/17874/56480/16193/142980/18035/15200/18036/12981/72512/21937/20848/20296/19106/17174/50909/100038882/71586/16194/13649/269261/20847/18708/20084/24088/14131/17392/56489/20963/50908/99571/20846/19899/19697/11837/21898/19896/20104/14962/16785/23960/22034/56417/15976/27176/270106/14161/20103/246727/246730/67891/19988/20116/16898/27367/19921/16391/26961/667277/216799/19944/12675/21926/67427/68193/16176/13058/108168770/12263/20091/56040/246728/66480/108168114/100040298/67115/76846/67186/78294/100503670/108168832/66483/110954/619883/19942/102640707/22121/108167705/67025/27370/621697/68652/20055/76808/27050/20005/20115/12266/317677/20042/16150/108169072/16476/54127/19943/19951/16195/19982/20088/66475/18752/18033/12362/11537",NA
"mmu05164","Influenza A",140,0.513095636118892,2.13446837945327,3.36623531794184e-09,8.4155882948546e-08,4.90510344555721e-08,2197,"tags=36%, list=13%, signal=32%","15945/12702/17874/56480/16193/142980/12122/18035/18036/15894/21937/58185/77125/20304/20296/19106/54123/18854/26395/16452/71586/14102/12028/20847/18708/11783/56489/20846/19697/21933/21898/23960/56417/15976/269966/246727/246730/11461/15979/217069/16391/12370/13665/19326/216799/56488/12018/16175/12675/21926/16176",0.774939030136436
"mmu05167","Kaposi sarcoma-associated herpesvirus infection",187,0.47899390674607,2.09938376557815,3.47027477235427e-10,1.34955130035999e-08,7.86598452944685e-09,2122,"tags=32%, list=12%, signal=28%","54720/12575/56480/17869/16193/15251/14701/142980/12122/18035/14173/330122/12981/20310/15894/21937/11601/20848/14825/19106/15015/320207/54123/26395/19225/16452/22695/14102/12028/20847/18708/15040/18176/13557/22187/110557/14991/14964/19353/110558/56489/20963/14972/20846/19697/14704/15018/15039/15007/22059/15976/15979/12768/16391/67443/12370/12018/20779/12675/15162",0.814035837847908
"mmu05417","Lipid and atherosclerosis",191,0.454892832430363,1.98242699807224,1.29146645541441e-08,2.6589015258532e-07,1.54976533771668e-07,2209,"tags=33%, list=13%, signal=29%","21939/20344/17874/56480/16193/12048/11911/12122/18986/18035/215449/330122/20310/15894/21937/20339/20304/20848/108078/20296/14825/54123/16452/14102/12028/18708/18176/15519/16803/22329/11783/19353/22433/16835/24088/17392/56489/15481/117149/108058/19697/21933/12475/21898/21353/18024/22059/22034/20302/18127/26397/19016/12370/13665/216799/20779/12369/12675/21926/19878/16176/13058/17969",0.747739663149885
"mmu04061","Viral protein interaction with cytokine and cytokine receptor",86,0.500299353196998,1.97237696869484,6.39670895561819e-06,8.61095436333218e-05,5.01897436486303e-05,2180,"tags=42%, list=13%, signal=37%","17329/16174/15945/20311/24047/16193/329244/330122/20310/21937/20292/20304/20296/14825/12778/16194/213208/17000/12977/57266/12775/21933/20295/20299/20306/16153/20302/12768/21938/20303/20307/100862247/16186/20312/21926/230979",0.610526878385931
"mmu04210","Apoptosis",135,0.466228303536007,1.95776895300142,1.01493283050427e-06,1.61466586671134e-05,9.41122929109054e-06,2137,"tags=35%, list=13%, signal=31%","23882/12048/12633/11911/12122/18035/21937/22146/11797/11796/13163/14939/26395/12047/14102/12364/12028/18708/12984/18176/19766/12983/11783/328417/16188/12044/58801/19697/21933/22143/12045/17873/22059/22029/18646/17210/235587/11461/13039/19249/12370/13665/12018/12369/12675/12046/21926",0.643551836150722
"mmu04216","Ferroptosis",39,0.579779390304833,1.95061056115099,0.000337442740179619,0.00316314877903723,0.00184367051134762,2205,"tags=44%, list=13%, signal=38%","15368/213053/11687/20229/12870/14630/50790/14629/17254/26570/53945/14319/22059/433256/67443/18174/13058",0.49849310876659
"mmu05320","Autoimmune thyroid disease",41,0.57756922926999,1.94396570969448,0.000162309457262269,0.00177525968880607,0.00103472652311729,1824,"tags=44%, list=11%, signal=39%","21939/12519/14939/15015/12477/14102/15040/110557/14991/14964/110558/14972/15018/15039/15007/18646/16153/16191",0.518848077743792
"mmu05133","Pertussis",71,0.516182003932159,1.94269235528256,2.20947331034586e-05,0.000276184163793232,0.000160976493379412,2453,"tags=41%, list=14%, signal=35%","15900/16362/20311/17874/16193/16402/50909/107607/117149/50908/19697/12475/21898/18126/22034/12258/16153/16412/16409/667277/216799/16415/16175/12369/21926/16176/12631/14679/12263",0.575610261071129
"mmu05202","Transcriptional misregulation in cancer",182,0.425321212145876,1.89052782551466,3.45527816571697e-07,6.0467367900047e-06,3.52439644429422e-06,2119,"tags=30%, list=12%, signal=26%","23882/21939/80859/212980/108829/12575/15081/17869/16193/16178/12048/14011/12981/11797/12608/11796/18590/233908/17125/13714/14939/235320/16009/18854/12047/50701/12028/15902/17392/12394/56312/18791/12044/19697/19696/12475/21813/12045/17873/17523/22059/22029/104156/11908/12053/16409/269397/19016/17355/107951/12018/14030/18612/12046",0.674962860011025
"mmu05161","Hepatitis B",149,0.434399451050933,1.85209395908711,1.07440767914822e-05,0.000139275069519214,8.11777619630714e-05,2141,"tags=28%, list=13%, signal=25%","13205/12575/17874/56480/17869/16193/142980/11911/12122/18035/26427/20848/54123/26395/16452/71586/14102/12364/12028/20847/18708/18176/13557/11783/24088/56489/12913/117149/20846/19697/21813/21898/22059/22034/26397/12370/22631/20779/78284/12675/21926/21812",0.593325476396405
"mmu04217","Necroptosis",144,0.431665748210683,1.82777410834705,3.43816917469932e-06,5.01399671310317e-05,2.92245434207994e-05,2290,"tags=28%, list=13%, signal=25%","11687/74568/12633/142980/12122/21929/21937/14645/11797/75608/11796/77125/20848/19106/58203/16452/14102/12028/20847/56532/19766/15519/108058/268749/20846/21933/21898/14319/26914/15976/15979/16391/12370/216799/20479/16175/21926/16176/13058/11798/68953",0.627256739718528
"mmu04612","Antigen processing and presentation",69,0.485881366096316,1.81560638546575,0.000228486577250954,0.00228486577250955,0.00133175514066256,1313,"tags=30%, list=8%, signal=28%","21354/213233/19186/53970/19188/15015/21356/12010/15040/15519/110557/14991/14964/21355/110558/15481/14972/18045/15018/15039/15007",0.518848077743792
"mmu05330","Allograft rejection",41,0.536859027500614,1.80694449688777,0.00141888087021279,0.00936996801083917,0.00546137248691563,2137,"tags=44%, list=13%, signal=38%","21939/12519/14939/15015/14102/15040/110557/14991/14964/110558/14972/15018/15039/15007/18646/16153/16191/21926",0.45505986738723
"mmu05221","Acute myeloid leukemia",69,0.481953852285251,1.80093033560678,0.000299424474803015,0.00291107128280709,0.00169674481204007,2221,"tags=32%, list=13%, signal=28%","18712/17869/12981/20848/13685/235320/18854/26395/12047/18708/18176/16590/12394/12044/19697/12475/12045/17523/16409/12675/12046/14129",0.49849310876659
"mmu05332","Graft-versus-host disease",40,0.530698519222107,1.7942026435874,0.0010730817382904,0.00751157216803279,0.00437818928778833,2197,"tags=45%, list=13%, signal=39%","16193/12519/14939/15015/14102/15040/110557/14991/14964/110558/14972/15018/15039/15007/18646/16175/21926/16176",0.45505986738723
"mmu04713","Circadian entrainment",90,-0.497976464104967,-1.78457886312258,0.000202248114032064,0.00214505575488553,0.00125026557925065,3797,"tags=44%, list=22%, signal=35%","14814/14708/18750/18797/14696/12325/14695/11514/14702/18747/224129/11512/64337/12313/104111/12315/16440/18795/53623/75600/58226/16438/14681/14709/12912/12322/18751/11513/12291/14697/11517/73086/234889/26417/60596/66066/18628/16521/54195/16519",0.518848077743792
"mmu05163","Human cytomegalovirus infection",219,0.397301073720915,1.77258934070108,7.22978223569829e-07,1.20496370594971e-05,7.0232423673091e-06,2216,"tags=28%, list=13%, signal=25%","14674/12575/56480/17869/16193/21354/14701/11911/12122/18035/16177/72512/21937/213233/16416/26427/20304/20848/20296/13685/15015/26395/19225/16194/21356/13649/12010/14102/12028/18708/15040/18176/19766/13557/110557/14991/14964/21355/19353/110558/14972/12913/19697/14704/15018/15039/15007/22059/20302/12768/20303/12370/12018/20779/20312/78284/12675/21926/19878/12927/16176/19303",0.659444398037935
"mmu04970","Salivary secretion",78,-0.509120293102958,-1.76201927829176,0.000208905041812051,0.002150493077477,0.00125343477299487,3601,"tags=33%, list=21%, signal=26%","18750/18797/11554/11514/11550/18747/224129/16439/11512/12313/11936/104111/12315/16440/18795/75600/16438/11548/18751/11513/234889/11932/60596/54195/17110/17105",0.518848077743792
"mmu04917","Prolactin signaling pathway",66,0.470522687773684,1.75654419286748,0.000927087844125856,0.00691556648479618,0.00403080186483146,1221,"tags=21%, list=7%, signal=20%","16362/12703/216233/12702/12700/20848/20416/26395/16452/18708/18176/20846/19697/21943",0.477270815362862
"mmu02010","ABC transporters",44,-0.545367330031521,-1.72652571913074,0.00213218542993157,0.0133261589370723,0.00776727494597641,2822,"tags=36%, list=17%, signal=30%","56199/74104/11306/26874/19300/27405/11666/20927/74591/56325/76184/18671/20928/27404/217262/217258",0.431707695803346
"mmu04723","Retrograde endocannabinoid signaling",132,-0.464951619380294,-1.72273416198358,6.4752124482677e-05,0.000755441452297898,0.000440316035047576,6015,"tags=61%, list=35%, signal=40%","54405/66091/17991/14073/67264/26420/104130/66916/67273/66377/18796/100041273/432530/18749/102634451/68198/407785/66218/72961/14682/78330/29857/12288/269060/17993/14700/66495/67184/68202/14706/230075/72900/68349/66108/14409/69875/225887/66046/595136/231871/14708/70316/67130/18750/18797/227197/12292/68197/14696/26416/66414/68342/12286/14695/11514/14702/18747/224129/16439/75406/68375/11512/64337/104111/16440/18795/23945/53623/16438/100042503/14681/14709/14396/14816/18751/11513/14697/26417/66066/16521/16519",0.538434096309916
"mmu05220","Chronic myeloid leukemia",76,0.446862654127397,1.72270191675984,0.000870594887174849,0.00691556648479618,0.00403080186483146,1367,"tags=24%, list=8%, signal=22%","23882/110279/12575/17869/12048/18035/20416/26395/12028/18708/14389/18176/13557/12394/19697/21813/17873/22059",0.477270815362862
"mmu05152","Tuberculosis",161,0.396587637391204,1.71376344350643,6.13567238857679e-05,0.000740512184828234,0.000431614373471537,2221,"tags=30%, list=13%, signal=27%","20698/17874/16193/108960/12122/14130/246256/21937/12608/53970/108664/22337/16452/19345/12028/12795/56619/12796/192656/16803/11783/12042/24088/14131/20963/117149/108058/18045/20846/19697/12475/21898/16784/18126/14127/22034/216238/271457/16153/15979/257632/16409/12370/16415/20779/16175/21926/16176/14129",0.538434096309916
"mmu04066","HIF-1 signaling pathway",106,0.413654225668352,1.69610452910262,0.000619261578182225,0.00541853880909447,0.00315824544299835,1655,"tags=25%, list=10%, signal=22%","18787/15368/170768/56421/12575/20525/16193/15251/11601/20848/13685/26395/21857/16194/17000/13649/18708/108058/19697/21898/20104/112406/18126/13614/15979/18127",0.477270815362862
"mmu05144","Malaria",62,0.464281464240315,1.69469034693069,0.000869262771212725,0.00691556648479618,0.00403080186483146,2197,"tags=34%, list=13%, signal=30%","12985/21939/20344/17874/16193/15894/20339/21828/20296/22329/24088/13349/21898/21825/16153/27007/16415/16633/21926/80782/16176",0.477270815362862
"mmu05166","Human T-cell leukemia virus 1 infection",225,0.379935563031993,1.69235231358222,6.30759129637126e-06,8.61095436333218e-05,5.01897436486303e-05,2307,"tags=26%, list=14%, signal=23%","14283/21939/12575/20525/17869/16193/16178/12048/16169/11911/18035/12981/16177/15894/21937/26427/13714/12257/15015/26395/17000/22695/19698/12010/12028/18708/15040/18176/13557/110557/14991/14964/19385/19384/110558/14972/12913/18045/19697/18034/21813/15018/15039/15007/22059/23872/74343/18519/16415/16186/78284/12675/21926/21812/52717/11798/12447/16168",0.610526878385931
"mmu05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",87,0.428036784183727,1.67744056855193,0.00104701441409458,0.00747867438638988,0.00435901451159515,2277,"tags=30%, list=13%, signal=26%","60533/381319/74481/17874/15251/18035/18036/20848/26395/16452/13649/18708/18176/24088/117149/20846/19697/21898/53314/22034/15979/26397/18037/12675/18566/13000",0.45505986738723
"mmu04215","Apoptosis - multiple species",31,0.529613646642701,1.67466158996418,0.0110097831168808,0.0458740963203366,0.0267381411778764,2451,"tags=42%, list=14%, signal=36%","12048/12122/21937/11797/11796/12028/11783/58801/12370/12018/12369/11798/56208",0.380730400722792
"mmu03250","Viral life cycle - HIV-1",58,0.456442922567686,1.67391061038038,0.00230495413329183,0.0141532271342481,0.00824933929151456,3280,"tags=45%, list=19%, signal=36%","56045/75608/209387/13716/319236/667823/19384/69550/192657/80287/26943/269061/93736/18550/218210/18519/107951/20479/18571/12455/17755/12121/19386/270058/15239/268373",0.431707695803346
"mmu00190","Oxidative phosphorylation",106,-0.461997945456029,-1.67322180540068,0.000343427581724042,0.00316314877903723,0.00184367051134762,6629,"tags=76%, list=39%, signal=47%","12859/13063/22273/12867/110323/66335/11973/66152/54405/12862/66091/17991/12866/11974/22272/12858/67264/104130/66916/74776/67530/67273/66377/100041273/78174/12857/11964/102634451/68198/21871/407785/66594/66445/12865/66218/76252/67680/66237/78330/66945/17993/66495/67184/68202/66576/230075/72900/114143/68349/66290/66108/12869/69875/225887/66046/66694/595136/242341/12861/70316/67130/66052/227197/68197/66414/11950/68342/66925/67003/11975/75406/12868/68375/73834/140494/20463/100042503/70383/76429/69802/84682",0.49849310876659
"mmu00531","Glycosaminoglycan degradation",17,-0.65485440526333,-1.64437024471432,0.00773142546974713,0.0338249864301437,0.0197152060760703,3128,"tags=59%, list=18%, signal=48%","27029/27419/12091/15931/15932/110006/15586/15211/11881/15212",0.407017918923954
"mmu05170","Human immunodeficiency virus 1 infection",205,0.369207002299703,1.64132935758684,7.87732131689533e-05,0.000889374987391408,0.000518380434284466,2380,"tags=26%, list=14%, signal=23%","17874/56480/56045/12048/21354/14701/12122/18035/72512/21937/213233/209387/214230/15015/319236/26395/21356/12010/14102/667823/12028/18708/15040/18176/19766/110557/14991/14964/21355/19353/24088/110558/14972/69550/80287/19697/14704/15018/21898/15039/15007/22034/21938/26397/12370/12018/70584/12675/21926/19303/72584/12631/14679/12928",0.538434096309916
"mmu04971","Gastric acid secretion",68,-0.477987791292816,-1.62156269798459,0.00348264494297783,0.0192278395156546,0.0112071240362986,3601,"tags=37%, list=21%, signal=29%","18750/18797/12325/11514/18747/224129/16439/11512/12313/104111/16535/238564/12315/16440/18795/75600/16438/12322/16526/22350/18751/11513/11932/213435/16518",0.431707695803346
"mmu00511","Other glycan degradation",16,-0.641392123990693,-1.61832361990221,0.0179298124881513,0.0653691080297183,0.0381009889974796,2376,"tags=44%, list=14%, signal=38%","12091/17159/11593/15211/66848/15212/110173",0.352487857583619
"mmu04156","Integrated stress response (ISR) signaling pathway",52,0.456073752782633,1.61581790892254,0.00715754867197875,0.0317106586733236,0.0184828505945936,2410,"tags=35%, list=14%, signal=30%","11911/11910/19106/67204/217715/15519/108954/58801/21933/17872/74747/27103/13665/228775/108067/26905/69065/19047",0.407017918923954
"mmu00980","Metabolism of xenobiotics by cytochrome P450",50,-0.500969890209843,-1.61475202048219,0.00607329178295232,0.0290778917834361,0.0169483180710823,5153,"tags=60%, list=30%, signal=42%","394435/110198/66447/211666/68214/14873/14863/13106/225884/14869/394432/14859/14867/109857/76263/14860/14862/74134/14865/68312/13076/71755/12409/11532/54486/12408/14871/14872/103140/13849",0.407017918923954
"mmu05145","Toxoplasmosis",107,0.389628228931375,1.60468083422792,0.00153529019596836,0.00995095497386901,0.00580000610994159,2361,"tags=32%, list=14%, signal=28%","12703/21939/15944/16145/17874/12048/54396/18035/18036/21937/11797/11796/20848/16782/320207/16452/16835/24088/15481/20846/19697/21898/18126/22034/16153/16412/15979/26397/12370/12675/21926/11798/14679/15482",0.45505986738723
"mmu00604","Glycosphingolipid biosynthesis - ganglio series",15,-0.65073677011421,-1.60414668184292,0.015454875672961,0.0607776009610826,0.0354247866508848,2376,"tags=47%, list=14%, signal=40%","12091/20454/20444/15211/50935/15212/20447",0.380730400722792
"mmu04929","GnRH secretion",61,-0.481338471404145,-1.60351312698635,0.0061478971199265,0.0290778917834361,0.0169483180710823,3601,"tags=38%, list=21%, signal=30%","18750/18797/12292/14672/109689/16439/216869/18709/84036/16440/18795/58226/16438/18710/15166/76854/18751/12291/26417/140492/16521/16519/16514",0.407017918923954
"mmu00982","Drug metabolism - cytochrome P450",51,-0.497540561702176,-1.60221524191277,0.00435157379780742,0.023431551218963,0.0136572962687776,5153,"tags=51%, list=30%, signal=36%","394435/66447/211666/68214/14873/14863/13106/225884/14869/14263/394432/14859/14867/76263/14860/14862/17161/14865/68312/71724/11532/54486/14261/14871/14872/103140",0.407017918923954
"mmu04380","Osteoclast differentiation",127,0.381744006427185,1.59222886712109,0.000998581512574238,0.00728132352918715,0.00424398673983015,2381,"tags=35%, list=14%, signal=30%","14283/12703/14284/12702/14130/18035/16177/246256/21937/16416/14728/26395/19698/16477/20847/18708/14389/19353/12977/14131/20963/20846/19697/18034/21813/18733/21943/22034/15976/15979/16822/16391/19016/18383/11433/16175/12675/21926/21812/16176/17969/14129/21934/17972",0.45505986738723
"mmu04022","cGMP-PKG signaling pathway",162,-0.413559368177562,-1.59217478634271,0.000849483936865229,0.00691556648479618,0.00403080186483146,3600,"tags=36%, list=21%, signal=28%","18797/20807/12292/16369/208647/12015/11938/18021/11554/11514/11550/14672/11553/224129/54611/11539/18018/16439/17888/17258/11512/12313/11936/104111/11607/207728/14673/238564/22335/16533/12315/16440/18795/20541/75600/16438/18160/98932/14886/12912/14463/19735/105675/333329/11548/11513/242202/16523/234889/26417/17260/11932/18019/60596/53313/213435/18821/54195",0.477270815362862
"mmu05222","Small cell lung cancer",91,0.399973329377447,1.58471264278665,0.00333097674946202,0.0188039010050275,0.0109600275557766,2362,"tags=31%, list=14%, signal=27%","23882/12575/17869/12048/18035/11797/11796/16782/19225/12028/18708/13557/11783/12826/12827/19697/16400/17873/18126/22059/22029/22034/16412/12018/12675/11798/12447/16398",0.431707695803346
"mmu05140","Leishmaniasis",68,0.414801855824678,1.58170509099643,0.00654736871395346,0.0301523559195225,0.01757457942696,2381,"tags=40%, list=14%, signal=34%","17874/18035/18036/246256/19225/16452/24088/14131/20846/19697/21898/18126/22034/16153/16412/15979/16409/13627/16415/17357/16175/21926/16176/13058/17969/14129/17972",0.407017918923954
"mmu05142","Chagas disease",101,0.390755641320821,1.57950533186038,0.00129497321637757,0.00872643373304319,0.00508628258318528,2457,"tags=29%, list=14%, signal=25%","18787/17874/16193/12633/18035/21937/20304/20296/71978/14102/52432/18708/73699/24088/19697/21813/21898/18126/22034/16153/20302/15979/12370/12675/21926/21812/16176/14679/19053",0.45505986738723
"mmu04614","Renin-angiotensin system",23,-0.577743406436505,-1.57097088386819,0.0133981300190825,0.0545272733334752,0.0317817254045566,2712,"tags=39%, list=16%, signal=33%","17228/17227/11607/17171/70008/17380/72461/13809/16790",0.380730400722792
"mmu05206","MicroRNAs in cancer",159,0.365906785367451,1.57052773858536,0.000928661785101201,0.00691556648479618,0.00403080186483146,1453,"tags=21%, list=9%, signal=20%","15368/12703/18712/212980/13640/12575/17869/13078/56289/12505/171543/16402/16416/21859/18590/21923/20848/20416/26395/19225/384783/13649/11987/18708/18176/13557/19143/18669/12168/74747/15387/22059/21825/17210",0.477270815362862
"mmu04625","C-type lectin receptor signaling pathway",107,0.380580698257419,1.5674186494283,0.00278851159374746,0.0162663176301935,0.00948097362405119,2197,"tags=29%, list=13%, signal=25%","16362/16193/208650/12051/18035/19225/66922/19698/20847/18708/12795/18176/56619/12042/56489/20963/17474/20846/19697/18034/20295/20299/14127/16153/16391/12370/216799/20779/12675/21926/16176",0.431707695803346
"mmu04974","Protein digestion and absorption",87,-0.442007164610954,-1.56507967743083,0.00459789152175099,0.024103942004238,0.0140492054546903,3343,"tags=36%, list=20%, signal=29%","12828/213945/140709/57442/16529/329941/53867/11936/16535/12825/70008/20541/12832/12842/170745/17380/72461/72472/12837/107581/12843/12829/12818/13482/245026/12835/12834/12833/13717/11932/12831",0.407017918923954
