"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060326","cell chemotaxis","22/177","330/25615",0.0666666666666667,9.64783427495292,13.1891468426743,1.40176568106746e-15,4.8806188611106e-12,4.8806188611106e-12,"Dusp1/Cd74/Itgam/Ephb1/Tnfaip6/Rac2/Itgb2/Il1b/Spi1/Saa3/Cxcl14/Fpr2/Pla2g7/Lox/Trpm2/Lbp/Nedd9/Bst1/Pgf/S100a8/Stap1/Fcer1g",22
"GO:0002274","myeloid leukocyte activation","21/177","293/25615",0.0716723549488055,10.3722450396252,13.4589846260828,1.51949528677167e-15,4.8806188611106e-12,4.8806188611106e-12,"Tgfbr2/Itgam/Nfkbiz/Sphk1/Rac2/Pirb/Clec4d/Itgb2/Spi1/Slc11a1/Ighm/Fpr2/Gimap5/Camp/Tnfsf9/Il4ra/Lbp/Fcgr4/Mmp8/Stap1/Fcer1g",21
"GO:0030595","leukocyte chemotaxis","19/177","233/25615",0.0815450643776824,11.8009990058437,13.8153795570039,3.44549985845842e-15,5.14992453761641e-12,5.14992453761641e-12,"Dusp1/Cd74/Itgam/Tnfaip6/Rac2/Itgb2/Il1b/Spi1/Cxcl14/Fpr2/Pla2g7/Trpm2/Lbp/Nedd9/Bst1/Pgf/S100a8/Stap1/Fcer1g",19
"GO:0006935","chemotaxis","25/177","476/25615",0.0525210084033613,7.6007097754356,12.1256204338918,3.64162186070641e-15,5.14992453761641e-12,5.14992453761641e-12,"Dusp1/Itgb3/Cd74/Itgam/Ephb1/Tnfaip6/Rac2/Itgb2/Il1b/Spi1/Saa3/Sema3a/Cxcl14/Fpr2/Pla2g7/Lox/Trpm2/Sema3f/Lbp/Nedd9/Bst1/Pgf/S100a8/Stap1/Fcer1g",25
"GO:0042330","taxis","25/177","478/25615",0.0523012552301255,7.56890764248398,12.0930050946253,4.00834724285213e-15,5.14992453761641e-12,5.14992453761641e-12,"Dusp1/Itgb3/Cd74/Itgam/Ephb1/Tnfaip6/Rac2/Itgb2/Il1b/Spi1/Saa3/Sema3a/Cxcl14/Fpr2/Pla2g7/Lox/Trpm2/Sema3f/Lbp/Nedd9/Bst1/Pgf/S100a8/Stap1/Fcer1g",25
"GO:0002696","positive regulation of leukocyte activation","22/177","376/25615",0.0585106382978723,8.46751412429379,12.1679595590431,2.06648961567717e-14,2.21252154851835e-11,2.21252154851835e-11,"Tgfbr2/Igf1/Cd74/Nfkbiz/Clec4d/H2-Eb1/H2-Ab1/Il1b/Cdkn1a/Spi1/Ighm/Gimap5/Tnfsf9/Il4ra/Lbp/H2-Aa/Cd38/Efnb3/Mmp8/Clec7a/Mmp14/Stap1",22
"GO:0050867","positive regulation of cell activation","22/177","401/25615",0.0548628428927681,7.93961424123308,11.6834336335038,7.6539023211439e-14,7.02409550157549e-11,7.02409550157549e-11,"Tgfbr2/Igf1/Cd74/Nfkbiz/Clec4d/H2-Eb1/H2-Ab1/Il1b/Cdkn1a/Spi1/Ighm/Gimap5/Tnfsf9/Il4ra/Lbp/H2-Aa/Cd38/Efnb3/Mmp8/Clec7a/Mmp14/Stap1",22
"GO:0002688","regulation of leukocyte chemotaxis","14/177","130/25615",0.107692307692308,15.5849630595393,13.9065225692623,3.66714640156451e-13,2.9447185604563e-10,2.9447185604563e-10,"Dusp1/Cd74/Tnfaip6/Rac2/Il1b/Spi1/Cxcl14/Fpr2/Pla2g7/Lbp/Nedd9/Bst1/Pgf/Stap1",14
"GO:0050900","leukocyte migration","21/177","412/25615",0.0509708737864078,7.37637814711206,10.8837963582556,1.20225310163801e-12,8.12593717699838e-10,8.12593717699838e-10,"Dusp1/Itgb3/Cd74/Itgam/Tnfaip6/Rac2/Itgb2/Il1b/Spi1/Cxcl14/Fpr2/Pla2g7/Trpm2/Lbp/Nedd9/Bst1/Pgf/S100a8/Mmp14/Stap1/Fcer1g",21
"GO:0097529","myeloid leukocyte migration","17/177","243/25615",0.0699588477366255,10.1242705354444,11.9208656485079,1.26493418072827e-12,8.12593717699838e-10,8.12593717699838e-10,"Dusp1/Cd74/Itgam/Tnfaip6/Rac2/Itgb2/Il1b/Spi1/Fpr2/Pla2g7/Lbp/Bst1/Pgf/S100a8/Mmp14/Stap1/Fcer1g",17
