"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002274","myeloid leukocyte activation","20/123","293/25615",0.068259385665529,14.2151558034352,15.8032495848069,1.34314271781134e-17,8.62834881922004e-14,8.62834881922004e-14,"Sphk1/Itgam/Pirb/Fcer1g/Stap1/Gimap5/Mmp8/Fcgr4/Tnfsf9/Slc11a1/Fpr2/Itgb2/Il4ra/Rac2/Tgfbr2/Nfkbiz/Spi1/Lbp/Clec4d/Camp",20
"GO:0030595","leukocyte chemotaxis","18/123","233/25615",0.0772532188841202,16.0881398513556,16.070894307591,7.06377089025771e-17,1.45658894468133e-13,1.45658894468133e-13,"S100a8/Itgam/Fcer1g/Stap1/Pgf/Bst1/Il1b/Fpr2/Pla2g7/Dusp1/Itgb2/Trpm2/Cxcl14/Tnfaip6/Rac2/Nedd9/Spi1/Lbp",18
"GO:0006935","chemotaxis","23/123","476/25615",0.0483193277310924,10.0625982100157,13.8634559485099,8.27974110835957e-17,1.45658894468133e-13,1.45658894468133e-13,"Sema3f/S100a8/Itgam/Fcer1g/Stap1/Pgf/Bst1/Il1b/Lox/Fpr2/Pla2g7/Dusp1/Itgb2/Trpm2/Saa3/Itgb3/Cxcl14/Tnfaip6/Rac2/Sema3a/Nedd9/Spi1/Lbp",23
"GO:0042330","taxis","23/123","478/25615",0.0481171548117155,10.0204952886349,13.8285585604719,9.06966964309669e-17,1.45658894468133e-13,1.45658894468133e-13,"Sema3f/S100a8/Itgam/Fcer1g/Stap1/Pgf/Bst1/Il1b/Lox/Fpr2/Pla2g7/Dusp1/Itgb2/Trpm2/Saa3/Itgb3/Cxcl14/Tnfaip6/Rac2/Sema3a/Nedd9/Spi1/Lbp",23
"GO:0060326","cell chemotaxis","20/123","330/25615",0.0606060606060606,12.6213353042621,14.7594721607378,1.3545681065876e-16,1.74034910334375e-13,1.74034910334375e-13,"S100a8/Itgam/Fcer1g/Stap1/Pgf/Bst1/Il1b/Lox/Fpr2/Pla2g7/Dusp1/Itgb2/Trpm2/Saa3/Cxcl14/Tnfaip6/Rac2/Nedd9/Spi1/Lbp",20
"GO:0050900","leukocyte migration","20/123","412/25615",0.0485436893203883,10.1093219670061,12.9478555040589,9.39660444173659e-15,1.00606311556193e-11,1.00606311556193e-11,"S100a8/Itgam/Fcer1g/Stap1/Pgf/Bst1/Il1b/Fpr2/Pla2g7/Dusp1/Itgb2/Trpm2/Itgb3/Cxcl14/Tnfaip6/Rac2/Mmp14/Nedd9/Spi1/Lbp",20
"GO:0050727","regulation of inflammatory response","20/123","434/25615",0.0460829493087558,9.5968678580795,12.5469432283814,2.5014546285819e-14,2.29562064771573e-11,2.29562064771573e-11,"Siglece/Sphk1/S100a8/Fcer1g/Stap1/Tnfaip3/Mmp8/Pik3ap1/Bst1/Il1b/Ptgs2/Casp4/Fpr2/Alox5ap/Tnfrsf1a/Tnfaip6/Stat3/Acp5/Nfkbiz/Lbp",20
"GO:0002526","acute inflammatory response","13/123","123/25615",0.105691056910569,22.0103774208474,16.2245910200176,2.96845899049702e-14,2.38367256936911e-11,2.38367256936911e-11,"Hp/Lcn2/Fcer1g/Fcgr4/Il1b/Ptgs2/Alox5ap/Fcgr2b/Itih4/Saa3/Stat3/Lbp/Serpina3n",13
"GO:0097529","myeloid leukocyte migration","16/123","243/25615",0.065843621399177,13.7120679848774,13.8302902862492,5.03735023179e-14,3.59554865433544e-11,3.59554865433544e-11,"S100a8/Itgam/Fcer1g/Stap1/Pgf/Bst1/Il1b/Fpr2/Pla2g7/Dusp1/Itgb2/Tnfaip6/Rac2/Mmp14/Spi1/Lbp",16
"GO:0002688","regulation of leukocyte chemotaxis","13/123","130/25615",0.1,20.8252032520325,15.7411446243737,6.14808746143492e-14,3.94953138522579e-11,3.94953138522579e-11,"Stap1/Pgf/Bst1/Il1b/Fpr2/Pla2g7/Dusp1/Cxcl14/Tnfaip6/Rac2/Nedd9/Spi1/Lbp",13
