"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002274","myeloid leukocyte activation","52/671","293/25615",0.177474402730375,6.77497291496061,16.3061590234838,4.38838316845004e-28,2.81909734741231e-24,2.81909734741231e-24,"Lilrb4a/Fpr2/Nfkbiz/Sbno2/Stxbp2/Foxf1/Aif1/Ager/Tyrobp/Syk/Cd84/Ndrg1/Itgb2/Plscr2/Lbp/Lcp2/Rac2/Zc3h12a/Plscr1/Tlr6/Cxcr2/Dock2/Spi1/Ptpn6/Fcgr4/Tgfbr2/Tlr1/Nr1h3/Stap1/Cd37/Sphk1/Itgam/C1qa/Cd300lf/Slc11a1/Vsig4/Clu/Il4ra/Pirb/Milr1/C5ar1/Cd244a/Tlr2/Hmox1/Fgr/Tmem106a/Il18rap/Fcer1g/Epsti1/Fcgr3/Itgb2l/Relb",52
"GO:0050900","leukocyte migration","54/671","412/25615",0.131067961165049,5.00343640125591,13.436072411592,1.48094194690231e-22,4.75678553345022e-19,4.75678553345022e-19,"C3/Fpr2/Sirpb1b/Aif1/Ager/Apod/Spp1/Retnlg/Syk/Selp/Cd200r1/Gdf15/Vav1/Nlrp12/Trpv4/Itgb2/Lbp/AI182371/Tnfsf11/Rac2/Lgals3/Ccr1/Cxcl1/Cxcr2/Cxcl10/Coro1a/Spi1/Trem1/Itga2b/Smpd3/Rtn4/Ccl8/Gcnt1/Stap1/Trem3/Itgam/Adam8/Eps8/Cxcl2/C5ar1/Tlr2/Pla2g7/Serpine1/Mmp9/Trpm2/Bst1/S100a9/Myo1g/Fcer1g/Icam1/Fcgr3/Msn/Itgb2l/Csf3r",54
"GO:0097529","myeloid leukocyte migration","39/671","243/25615",0.160493827160494,6.12675019778845,13.1699721336488,9.94670233958575e-20,2.12992052764996e-16,2.12992052764996e-16,"Fpr2/Sirpb1b/Aif1/Ager/Spp1/Retnlg/Syk/Cd200r1/Vav1/Trpv4/Itgb2/Lbp/AI182371/Tnfsf11/Rac2/Lgals3/Ccr1/Cxcl1/Cxcr2/Cxcl10/Spi1/Trem1/Rtn4/Ccl8/Stap1/Trem3/Itgam/Adam8/Cxcl2/C5ar1/Pla2g7/Serpine1/Mmp9/Bst1/S100a9/Fcer1g/Fcgr3/Itgb2l/Csf3r",39
"GO:0002697","regulation of immune effector process","53/671","461/25615",0.114967462039046,4.38881004490336,12.0423452436789,1.53966203353262e-19,2.15010982698694e-16,2.15010982698694e-16,"Lilrb4a/C3/Nfkbiz/Stxbp2/Foxf1/Ager/Sema7a/Tyrobp/Syk/Cd84/Vav1/Ddx21/Itgb2/Lbp/Masp1/Nlrp3/Rac2/Zc3h12a/Lgals3/Dhx58/Pkp3/Cxcl1/Spi1/Irak3/Ptpn6/Clcf1/Laptm5/Cfh/Rtn4/Gfer/Stap1/Cd37/Ppl/Itgam/Cfp/Ncf1/Fcgr1/Vsig4/Clu/Arid5a/Tlr2/Hmox1/Tnfsf13/Prkcz/Fgr/Ddrgk1/S100a9/Evpl/Il18rap/Fcer1g/Clec12b/Fcgr3/Itgb2l",53
"GO:0030595","leukocyte chemotaxis","38/671","233/25615",0.163090128755365,6.22586236671933,13.1428612162031,1.673497686011e-19,2.15010982698694e-16,2.15010982698694e-16,"C3/Fpr2/Aif1/Spp1/Retnlg/Syk/Vav1/Trpv4/Itgb2/Lbp/AI182371/Tnfsf11/Rac2/Lgals3/Ccr1/Cxcl1/Cxcr2/Cxcl10/Coro1a/Spi1/Trem1/Ccl8/Stap1/Trem3/Itgam/Adam8/Cxcl2/C5ar1/Pla2g7/Serpine1/Mmp9/Trpm2/Bst1/S100a9/Fcer1g/Fcgr3/Itgb2l/Csf3r",38
"GO:0060326","cell chemotaxis","44/671","330/25615",0.133333333333333,5.08991554893194,12.2646947923568,7.13830039808854e-19,7.64274029288679e-16,7.64274029288679e-16,"C3/Fpr2/Sema5a/Aif1/Spp1/Retnlg/Ccl9/Syk/Vav1/Tpbg/Trpv4/Itgb2/Lbp/AI182371/Tnfsf11/Rac2/Lgals3/Ccr1/Cxcl1/Cxcr2/Cxcl10/Coro1a/Spi1/Trem1/Bin2/Ccl8/Stap1/Trem3/Itgam/Adam8/Cxcl2/C5ar1/Pla2g7/Serpine1/Mmp9/Trpm2/Bst1/Ccr9/S100a9/Hspb1/Fcer1g/Fcgr3/Itgb2l/Csf3r",44
"GO:0006935","chemotaxis","51/671","476/25615",0.107142857142857,4.09011070896317,11.1614451724013,1.56614131943743e-17,1.43727026229515e-14,1.43727026229515e-14,"C3/Fpr2/Sema5a/Aif1/Ager/Sema7a/Spp1/Retnlg/Ccl9/Syk/Vav1/Tpbg/Trpv4/Itgb2/Lbp/AI182371/Tnfsf11/Rac2/Lgals3/Ccr1/Cxcl1/Cxcr2/Cxcl10/Coro1a/Dock2/Spi1/Trem1/Bin2/Pik3cd/Ccl8/Stap1/Trem3/Itgam/Adam8/Ccn1/Cxcl2/C5ar1/Pla2g7/Serpine1/Mmp9/Trpm2/Bst1/Prok2/Ccr9/S100a9/Lrp2/Hspb1/Fcer1g/Fcgr3/Itgb2l/Csf3r",51
"GO:0042330","taxis","51/671","478/25615",0.106694560669456,4.07299727503445,11.1233682355547,1.86974890550171e-17,1.50140837111787e-14,1.50140837111787e-14,"C3/Fpr2/Sema5a/Aif1/Ager/Sema7a/Spp1/Retnlg/Ccl9/Syk/Vav1/Tpbg/Trpv4/Itgb2/Lbp/AI182371/Tnfsf11/Rac2/Lgals3/Ccr1/Cxcl1/Cxcr2/Cxcl10/Coro1a/Dock2/Spi1/Trem1/Bin2/Pik3cd/Ccl8/Stap1/Trem3/Itgam/Adam8/Ccn1/Cxcl2/C5ar1/Pla2g7/Serpine1/Mmp9/Trpm2/Bst1/Prok2/Ccr9/S100a9/Lrp2/Hspb1/Fcer1g/Fcgr3/Itgb2l/Csf3r",51
"GO:0006909","phagocytosis","36/671","254/25615",0.141732283464567,5.41054015043947,11.5862358556004,1.6016021921229e-16,1.1431880535775e-13,1.1431880535775e-13,"C3/Fpr2/Ncf4/Sirpb1b/Aif1/Ager/Tyrobp/Syk/Vav1/Itgb2/Lbp/Masp1/Plscr1/Fcgr2b/Coro1a/Dock2/Bin2/Hck/Nr1h3/Stap1/Sphk1/Itgam/Cfp/Cd300lf/Fcgr1/Slc11a1/Ncf2/Tlr2/Fgr/Myo1g/Ceacam10/Ahsg/Fcer1g/Msr1/Fcgr3/Itgb2l",36
"GO:0002444","myeloid leukocyte mediated immunity","26/671","131/25615",0.198473282442748,7.57659184764678,12.3771214699769,6.82585806637454e-16,4.38493122183901e-13,4.38493122183901e-13,"C3/Stxbp2/Foxf1/Tyrobp/Syk/Cd84/Ddx21/Itgb2/Rac2/Cxcl1/Fcgr2b/Spi1/Trem1/Fcgr4/Stap1/Trem3/Itgam/Ncf1/Fcgr1/Milr1/Card9/Hmox1/Fgr/Fcer1g/Fcgr3/Itgb2l",26
