"gene","log2FC","AveExpr","t","pvalue","padj","B"
"Rflnb",-1.29422226245025,5.86838291489416,-10.5017673627522,6.24460420838385e-07,0.000213812891640645,6.60044884145833
"Ubc",1.00780779180078,8.82228354606283,10.4437959042929,6.59029264760068e-07,0.000214618437073094,6.49944104525856
"Tmem150c",-2.10544939807162,2.46638673274766,-10.4384939826581,6.62293077428406e-07,0.000214618437073094,6.42980238576555
"Ybx3",1.32011417458994,7.85834986808775,10.3934271494329,6.9075531732292e-07,0.000218468681658086,6.46127781563285
"Myh14",1.87621141743747,7.53814059079333,10.3089894175197,7.47724718563617e-07,0.000218468681658086,6.3854663160953
"Aup1",1.04275027643218,5.9594838895349,10.2655515430172,7.79002925397174e-07,0.000218468681658086,6.37772493173927
"Phyhd1",1.9135685946661,6.139435683835,10.2351451475648,8.01741830991313e-07,0.000218468681658086,6.35289089335973
"Slc3a2",1.47689395737554,5.68334130939464,10.2289084234015,8.06494353790209e-07,0.000218468681658086,6.35750941162302
"Eif3g",1.21093472508065,6.45419216888569,10.2193488738007,8.13838421974314e-07,0.000218468681658086,6.31884390623076
"Apobec3",1.34416759378702,4.05461129080266,10.2036780649464,8.26034987503027e-07,0.000218468681658086,6.36683800207212
"Ipo4",1.32877814340023,5.87729706862101,10.1934207549279,8.34125618604146e-07,0.000218468681658086,6.31426533764351
"Tafa3",-2.69264426619317,1.15424022677784,-10.1849108707375,8.40903249115447e-07,0.000218468681658086,5.72302672243192
"Mdga1",-3.04952721643174,2.03538273106245,-10.1700002654641,8.52923289778374e-07,0.000218468681658086,6.04496336008143
"Hcn4",-2.29939744171561,2.42731857617611,-10.137289249309,8.799516271973e-07,0.000218468681658086,6.16166112297418
"Adcy1",-3.6403397479306,1.73685071117557,-10.1224414945831,8.92525570886775e-07,0.000218468681658086,5.81782966813151
"Lipe",1.78116139973285,6.20921608880969,10.1069238735818,9.05875555515232e-07,0.000218468681658086,6.22386426328744
"Casq1",-3.48429217263606,2.05243226245533,-10.0987431570303,9.1300065288875e-07,0.000218468681658086,5.94635769003942
"Sqstm1",2.3326062450671,10.1818386127783,10.0841731973265,9.25841666986509e-07,0.000218468681658086,6.13811001205864
"Alas1",-1.20400997728638,7.24436538218566,-10.0732858609174,9.35565018203679e-07,0.000218468681658086,6.15552357454439
"Comt",3.0731781249913,7.91698899079419,10.0709069385711,9.37704328368158e-07,0.000218468681658086,6.15251813505271
"Aplnr",-3.43598543529645,4.56974329802892,-10.0694369773804,9.39028884627252e-07,0.000218468681658086,6.24200435729543
"Klhdc8a",-4.43341073288765,3.13832247097921,-10.0524682367971,9.54467038122065e-07,0.000219249535959508,6.09982459802521
"Tmem56",-1.99000218449086,1.55516156243567,-9.99856146384379,1.00536758789153e-06,0.000225239575524292,5.83680522460509
"4631405J19Rik",-2.94856341196089,1.63924825433929,-9.94090037408387,1.06309381712272e-06,0.000235267847552757,5.73197327744088
"C130080G10Rik",-2.97153357085542,5.36632128079921,-9.91880347246197,1.08616077867039e-06,0.000237476622295561,6.07587376277223
"Ubb",1.25796800791119,9.90274028916372,9.86707510651302,1.14231233737783e-06,0.000246780261742802,5.92177188222708
"Slc25a28",1.53594394989187,5.23659140857328,9.84542892778564,1.16673762397296e-06,0.000249091619555733,6.00092160989099
"Postn",-1.81667173505522,5.57528003552333,-9.80033898132841,1.21945616401978e-06,0.000254361735729506,5.93377112950125
"Col4a4",-1.43837729468968,3.93179133033288,-9.76911709796746,1.25747248467591e-06,0.000255380020187148,5.95530814107022
"Srp68",1.08643347795229,7.0660166857765,9.75216099911962,1.27865577544602e-06,0.000255380020187148,5.83768688331748
"Pxdn",-1.41907224643264,6.60812462164229,-9.69346416765988,1.35502883983363e-06,0.00026159264209001,5.78561262146137
"Fam81a",-2.65986817788054,2.69877371224927,-9.60923549936279,1.47339976593666e-06,0.000276416653143111,5.72512331710091
"Sh3bgr",-1.68619105125438,7.25557494004245,-9.60617972698886,1.47789989653847e-06,0.000276416653143111,5.68364952772917
"Pnpla2",1.31082058777071,8.59634001349363,9.59617081750794,1.49274436590207e-06,0.000276416653143111,5.65617908637346
"Mlf1",-1.41567601633653,7.11995665905365,-9.5761143440366,1.52297968727014e-06,0.000277075681410129,5.65452418904303
"Nqo1",2.3673736883992,6.27203909683754,9.56364708084574,1.54210854810288e-06,0.000277075681410129,5.68608459387997
"Hcn2",-1.59563835675735,3.6556822994972,-9.51200232193226,1.62417001947387e-06,0.00028615352760575,5.7041555468034
"Myc",3.29699167163909,2.79876568279219,9.49173047695316,1.65766517760447e-06,0.000286333908603437,5.55969491917458
"C1qb",1.50307429861362,6.62267399978099,9.45140899626151,1.72653673559275e-06,0.000290106130933349,5.5427226540509
"Ifi207",1.93075759504225,5.07545082702763,9.42556999413107,1.77229889008889e-06,0.000295063375765533,5.59057380115846
"Mpc2",-1.059349681399,8.15716727326075,-9.39857039922713,1.82152539677604e-06,0.00030050201250268,5.45244091243582
"Cfb",3.11314599800177,3.30111278197628,9.37807936329921,1.85987452460589e-06,0.000304064351333542,5.53039448617679
"Sympk",1.17051110041458,7.02403112987957,9.3597746282005,1.89487287198258e-06,0.000304336007062374,5.43221236958517
"Calr3",1.99945824304132,4.85054030646122,9.35966875905222,1.89507735703137e-06,0.000304336007062374,5.53319480681466
"Dcakd",-1.25071579074931,4.91025638940576,-9.33220975641985,1.94893074113452e-06,0.000309063551367895,5.48321712419307
"Gm50194",-2.79438380463109,0.689644246224315,-9.29739428414965,2.01960991510747e-06,0.0003159470787022,4.77580473168848
"Fmo2",1.94355903825544,5.38295942781515,9.25659382428392,2.10599468398431e-06,0.000322737987110115,5.40199793093398
"Itgb6",-2.98898523391153,3.05465104993479,-9.25181446591515,2.1163729798922e-06,0.000322737987110115,5.41593770079925
"Cndp2",1.07280823989326,5.66310358388383,9.21249756521656,2.20388303670424e-06,0.000328699053048694,5.32598345978002
"Tspan2",-1.06031997270064,4.30284520746483,-9.21083216578443,2.20767538454632e-06,0.000328699053048694,5.38625053653264
"Ppp1r15a",1.37125336180566,5.55922934946228,9.1895387161505,2.25679190679612e-06,0.000328699053048694,5.31198369750436
"Adrm1",1.02365761078669,6.13989258038796,9.18778518741822,2.26088914467025e-06,0.000328699053048694,5.27714183209278
"Ano4",-2.6525556983349,2.19976755572526,-9.17616067903344,2.28825529574105e-06,0.000328699053048694,5.25157434806877
"Slc27a1",1.01011914789787,7.35346142552958,9.14950960337485,2.3523612597856e-06,0.000328699053048694,5.20059071063866
"Ppp1r16b",-1.35243979578959,4.40231817588926,-9.14227508130083,2.37009703984247e-06,0.000328699053048694,5.31182242271722
"Eno3",-1.82453896495504,10.0362907429669,-9.14198562208655,2.37080967144068e-06,0.000328699053048694,5.16119386752795
"Cat",1.60901268765996,8.77726166480479,9.11438087958484,2.43984978153065e-06,0.000328699053048694,5.14420492626608
"Psmd4",1.43140677970164,7.65732002997693,9.10367762174036,2.46720239238006e-06,0.000328699053048694,5.14696711774279
"Cacna2d1",-1.26305717907776,6.34364835698879,-9.09904011499141,2.47915674421674e-06,0.000328699053048694,5.16801708718472
"Plxnb3",-2.08056462013921,1.31633783562262,-9.09452778412526,2.49084868898769e-06,0.000328699053048694,4.99495430681647
"Nr1h3",1.55294648659726,4.54210753448171,9.08790138616583,2.50812684218246e-06,0.000328699053048694,5.2581832402353
"Gpr22",-3.55902203921005,5.1045830990871,-9.0661726304214,2.56570124298424e-06,0.000329378615136609,5.22822444782788
"Retreg1",1.53230257511423,9.57786877935999,9.00861801312961,2.72523878483586e-06,0.000343436862697336,5.01988925452236
"Angpt2",-1.76355262866286,2.4574287024621,-8.99643860863855,2.76035843085894e-06,0.00034546361686067,5.13897406539423
"Dnaja1",-1.86968991508109,7.10641336238812,-8.95940119718266,2.87020351480933e-06,0.000352776917611116,4.99900567981266
"Slc43a3",1.04806160783698,6.9702112961749,8.95660666424643,2.87868154382662e-06,0.000352776917611116,4.99947119968434
"Gm28979",-6.48772226204877,-1.68094611040281,-8.95175521164857,2.89346433206363e-06,0.000352776917611116,0.842963207453861
"Them4",-1.16263334544793,4.1384974566545,-8.9490157730092,2.90184794394674e-06,0.000352776917611116,5.11947751459694
"Cirbp",1.52316520341231,5.6678093129698,8.94441286925968,2.91599369822381e-06,0.000352776917611116,5.0464257050491
"Rorc",1.21447403314957,6.31335449164324,8.8722955134267,3.14766012970196e-06,0.00036811553941367,4.93054063516857
"Tuba4a",-1.65832379994568,9.26170600577857,-8.86728176664215,3.16449132906444e-06,0.00036811553941367,4.86622915073476
"Por",1.28521968834159,5.82399591265213,8.83735715346094,3.26699749071893e-06,0.000372869204176582,4.91668748479685
"Ephx1",1.69657193905837,6.24240362839409,8.80699459872008,3.37468947576794e-06,0.000382753061979755,4.8694270781273
"Osgin1",2.31968066211487,2.67759385709674,8.76157053602195,3.54304514545906e-06,0.000396886668238553,4.89637615857517
"Afg1l",-1.13462800468294,5.8483694037385,-8.74952359302128,3.58920546679904e-06,0.00039846459867503,4.80380987473201
"Foxo6os",-3.23403201654561,1.56688048516422,-8.74427284800439,3.60952815757627e-06,0.00039846459867503,4.66117405371664
"Osgepl1",-1.19085119452657,6.14233891412911,-8.74080865856782,3.62300428618394e-06,0.00039846459867503,4.78181327619521
"Wnk1",-1.00278297614858,8.7614319100036,-8.71411696866941,3.72868352707546e-06,0.000400120202446817,4.69920782324108
"Plxnd1",-1.28776409912076,7.35527840459666,-8.70492752009701,3.76583533406413e-06,0.000400120202446817,4.71052365680388
"Tmem132a",-2.03429143928072,3.06592144813637,-8.7024973452387,3.77572709840349e-06,0.000400120202446817,4.87564867531365
"Gm16534",-2.82411996305665,1.20031127842297,-8.70240325636478,3.77611064217918e-06,0.000400120202446817,4.53946107820922
"Osmr",1.53965532162653,6.16970329553642,8.70102344675621,3.78174014382014e-06,0.000400120202446817,4.75257074709192
"Gfra4",-1.69956863968434,1.55732596928995,-8.68782991979032,3.83602968641658e-06,0.000401282671908855,4.70807126500654
"Gm10635",-2.86418539058996,1.29127975494503,-8.66980212785433,3.91157999827473e-06,0.000402241268985643,4.53892817551383
"Hccs",-1.039223091013,6.29603750700439,-8.65580043822788,3.97136905823534e-06,0.000402241268985643,4.67998720090427
"Ltbp4",-1.27821187967278,8.03969858823059,-8.64876747530768,4.00177334616687e-06,0.000402241268985643,4.63547230723702
"Lgi1",-3.25196186100134,2.14966644232075,-8.64133918020712,4.03416051994197e-06,0.000402241268985643,4.70469845636645
"C1qa",1.39642832926904,6.89599834071634,8.62827154664646,4.09182572646281e-06,0.000405761538022517,4.63871728612469
"Adh1",1.38270257693868,4.66619276335547,8.61814441903919,4.13712857756928e-06,0.000408024305962771,4.74436300594916
"Car4",1.31671023239468,5.4951339390251,8.57527643813584,4.3349973021427e-06,0.000423419124196688,4.64463646156801
"Apod",4.32738353335475,4.96633913216097,8.57424375248249,4.33988852706144e-06,0.000423419124196688,4.73456605227759
"Tnnt1",-1.11004900672664,3.03735295496381,-8.55638225671956,4.4254398214684e-06,0.000429456986311161,4.72379368762247
"Gm12319",-3.64370524712495,1.43924603111827,-8.51922248562701,4.60933020935401e-06,0.000439547425021163,4.36130401203245
"Spock2",3.21315625561596,5.15767871879978,8.5108571952961,4.65185706835217e-06,0.000439547425021163,4.63583983424736
"Itgb1bp2",-1.93833816912019,6.92647041586673,-8.50880500610153,4.66235456671497e-06,0.000439547425021163,4.49963128074928
"Cd74",-2.10831489397956,6.08336256848032,-8.50047206794934,4.7052438881159e-06,0.000439547425021163,4.52525314421621
"Ces2e",-3.00041115695173,0.410256961023592,-8.48768639336756,4.77188351405637e-06,0.000439547425021163,3.92376994983835
"Sirt3",-1.16471571549445,5.09925892169681,-8.48310276323517,4.7960217272886e-06,0.000439547425021163,4.55063830469419
"Nop14",1.0058926142626,5.32504961817325,8.48150952052863,4.80444294206538e-06,0.000439547425021163,4.54360445550242
"Idi1",-1.31449475071877,3.04219626675583,-8.47025104781402,4.86440843785146e-06,0.000439547425021163,4.63188014058594
"Ppp1r14c",-1.92917705837632,7.65040704599871,-8.46388399760921,4.89867905733691e-06,0.000439547425021163,4.43207566327071
"Zfp971",-1.12452665318929,3.61751785275086,-8.45983928244392,4.92058534209133e-06,0.000439547425021163,4.61234219138879
"Hsd11b1",4.23177436321219,6.71568876332859,8.45622318900224,4.94025995077995e-06,0.000439547425021163,4.50920700464287
"Ndufs4",-1.03072779585869,7.697322597396,-8.45002948359512,4.97415696812175e-06,0.000439547425021163,4.41413703012723
"Gzmm",-1.73701523266103,2.12612414726758,-8.44684121052525,4.99170383320951e-06,0.000439547425021163,4.55727655137428
"Dact3",-1.65677652837785,3.21710282613762,-8.44597462106835,4.99648473019474e-06,0.000439547425021163,4.60602377268361
"Plekhh1",-3.06331404864323,1.9010301940832,-8.43816517350197,5.03979291641244e-06,0.000439547425021163,4.47079657408224
"Pim3",1.39870897820595,7.19385535776182,8.43689170175446,5.04689353043678e-06,0.000439547425021163,4.41177221811758
"Myh6",-1.45791892637378,14.015324310444,-8.43201617799206,5.07417864148552e-06,0.000439547425021163,4.33926902419204
"Lrrc15",-4.71546636122064,3.57419296953198,-8.42807545228692,5.09634892546671e-06,0.000439547425021163,4.57825898124008
"Ehmt2",1.00302918048497,6.36177299177692,8.42518990472563,5.11264929486107e-06,0.000439547425021163,4.4229368452585
"Serpina3n",5.73502172290615,5.70368178901052,8.42125710969751,5.13495641728586e-06,0.000439547425021163,4.56451564386391
"Plscr2",1.34150810001972,5.80954172353829,8.40694385161614,5.21703555330665e-06,0.000442399739186242,4.43564238163464
"Mest",-2.30385429110526,2.89042348083358,-8.40176185010479,5.24710066261548e-06,0.000442879701044107,4.55317945471692
"Sult1a1",1.44059042217012,6.28056421799143,8.33217940825912,5.66948425445769e-06,0.000471945553970842,4.32595521751624
"Ndrg4",-2.08849115877208,8.11819403736907,-8.32721587444242,5.70098904677209e-06,0.000472401133478416,4.26686815327334
"Nrn1",-1.43644586787324,3.85145595397709,-8.3189526490798,5.75385858536841e-06,0.000474614871584911,4.44819608102756
"Krt222",-2.19159067467878,4.78315468263582,-8.25572446242502,6.17639510999622e-06,0.000505845493234338,4.32798973711644
"Slc36a2",-2.38749562259808,3.95824335796867,-8.21233801565843,6.48569022151837e-06,0.000522422821258819,4.33124165207855
"Tfdp2",1.83830776170394,6.07501580620666,8.19776913079636,6.59327277621934e-06,0.000525419506101933,4.18867393443166
"Sugp1",1.23201336895446,5.16858720767049,8.18668543512156,6.67641125961335e-06,0.000525419506101933,4.22021553521524
"Apc2",-1.33796868429449,2.3734768112609,-8.17820570347659,6.7407826215793e-06,0.000525419506101933,4.29961160490739
"Lrat",-2.61135663475796,-0.785597017549532,-8.17464295287951,6.76802807898864e-06,0.000525419506101933,2.86172395827476
"Eif4b",1.08554011313614,8.88650146791161,8.17371767739536,6.77512340485217e-06,0.000525419506101933,4.07560510042508
"Htra1",-1.72867468764106,5.55746849853592,-8.14930365646576,6.96527405058441e-06,0.000537867354025342,4.14255044061863
"Cd63",1.11062578493875,7.53685547360278,8.13726928271623,7.06112068431846e-06,0.00054066732936003,4.05296666723674
"Epb41",1.00154179864485,7.21613481773303,8.11254985122126,7.26249814316298e-06,0.000549135640849911,4.03024457654626
"Myl3",-1.37819223706567,11.7058952884588,-8.08617242808018,7.48424926037021e-06,0.000554324194067072,3.94578819307915
"Fam78a",-2.09301507159411,4.01782507787124,-8.08265174738786,7.51439641486194e-06,0.000554324194067072,4.17701495847076
"Itih5",-2.55527423659868,3.40934683930216,-8.05646465366017,7.74279474730662e-06,0.000560537999706098,4.17638169755872
"Mt1",3.28114699318063,7.77671000345408,8.05315773408127,7.77216640046385e-06,0.000560537999706098,3.9631009526137
"Txnrd1",1.65123391382422,5.79913756821468,8.04837584356271,7.81485170692912e-06,0.000560537999706098,4.02548809051141
"Rom1",-2.00412464273263,2.01863572483554,-8.03390764533876,7.94555150314583e-06,0.000563449869821133,4.11250612145306
"Mybbp1a",1.04700230233055,6.42336747913783,8.03017584720907,7.97964492996259e-06,0.000563449869821133,3.95818153204798
"H2-Aa",-2.5784497843042,5.41829382326041,-8.01979831267623,8.07528706405443e-06,0.000567993156400758,4.01794135100357
"Cbx7",1.53140175352387,4.49619238906472,8.00698559523015,8.19508478294721e-06,0.000571985398292858,4.06395260863945
"Pdhb",-1.0857979314441,9.45568160184738,-7.99699217839016,8.28985518237253e-06,0.000576383149404269,3.85760520524099
"Pla2g7",2.31418959757075,4.26631513297482,7.97750931433308,8.47803898116954e-06,0.000582768838603347,4.05870795498131
"Ddah1",-2.09619948826991,2.60378341668012,-7.94360478589267,8.81661683236918e-06,0.000595301784446068,4.04889813723512
"Tbc1d17",1.17537497217823,5.15363413543042,7.93689822375636,8.8853048673673e-06,0.000595301784446068,3.92623775793696
"Ecm2",-1.28588650234171,5.17515810657115,-7.93676732406028,8.88665126920599e-06,0.000595301784446068,3.91138079623459
"Ifi204",1.74650295349917,4.32406486930084,7.93392204466805,8.91597163555961e-06,0.000595301784446068,3.99380882465823
"Map3k6",2.21075761038157,5.11223683676207,7.93390037633329,8.91619532649051e-06,0.000595301784446068,3.95105439663343
"Actc1",-3.18116205797377,11.906590891281,-7.9188705603081,9.07282452509369e-06,0.000600988690354115,3.74331005801448
"Ppp1r3b",-1.70579231359677,4.79774227043678,-7.88985344568217,9.38369190878728e-06,0.000616424868291259,3.89094814265507
"Smtn",-1.19087417267897,6.54385210200927,-7.87955889949332,9.49672889197287e-06,0.00061877033257136,3.76579212776855
"2410002F23Rik",1.0197483928547,4.58954915273322,7.87620510889742,9.53387136693485e-06,0.00061877033257136,3.89428380053681
"Gal3st2c",-2.87342212913847,2.1914359733039,-7.8679710475682,9.62572888121756e-06,0.00061877033257136,3.93230494357268
"Tnni3k",-1.67836100877457,7.07788808812728,-7.8658416476952,9.64963928570535e-06,0.00061877033257136,3.73633908214898
"Dbh",-6.25943898165124,-1.26030708388435,-7.86190948189978,9.69396118284882e-06,0.000619423639384358,0.967881209217108
"Wnt5a",-2.25396101987856,2.64205544358731,-7.83820260061523,9.96587834289685e-06,0.00063014214037822,3.93169236830801
"Tnni3",-1.22232913510258,11.5513889734417,-7.82826935839005,1.00822511992798e-05,0.000632858244563775,3.63445654620671
"Sel1l3",-2.31218370251684,-0.111830779815385,-7.82268400571027,1.01483302566848e-05,0.000632858244563775,3.19079678942301
"Birc3",1.29973957964784,4.35944336239947,7.80739191083069,1.033165245558e-05,0.000635162635786254,3.83416760501022
"Gpx3",2.52630278793978,8.45922600986312,7.80502974189685,1.03602876614719e-05,0.000635162635786254,3.64213363142538
"Adipor2",1.19444071443512,6.66783690720526,7.80029739318044,1.04179133408e-05,0.000636545028267672,3.672123324303
"Ddc",-1.18648204356504,2.95246624245047,-7.79373676464568,1.04983751501144e-05,0.000637320089927007,3.88192270459566
"Cpn2",-3.89636047327909,0.52168878057915,-7.75082928215307,1.1041438765384e-05,0.000662016767881041,3.18691266894612
"Khk",1.85341221795696,4.41230580194937,7.74988875555604,1.10536772286304e-05,0.000662016767881041,3.77215633476436
"Lynx1",-1.68376790611847,8.05349680248603,-7.74390527037576,1.11318802112526e-05,0.000663079696246775,3.56732208709289
"Zpr1",1.66627596243191,5.61033441758564,7.74294367949449,1.11445036289892e-05,0.000663079696246775,3.67152877872867
"Gpt",-2.38733245001726,4.24712176062879,-7.73300478763855,1.1275886935375e-05,0.00066558800070079,3.75678866419319
"Cd37",1.84012431155332,2.21490222057475,7.72104942253944,1.14361456998483e-05,0.00066871562028408,3.77675609630305
"Trp53inp2",-1.06476535317058,9.01466344273555,-7.71654393322389,1.14971771382946e-05,0.00066871562028408,3.51904406303063
"Slc26a6",-1.35136249506308,3.32128941465875,-7.70875416937411,1.16035284593507e-05,0.000670581566596791,3.77242838482919
"Exosc5",1.09658388840643,3.43197124524627,7.70627021552922,1.16376640627573e-05,0.000670581566596791,3.76867817533215
"Dnajb1",-1.24843889768748,4.97671791545097,-7.68665317645677,1.19110894901028e-05,0.000678370217826226,3.62491708899608
"Siglec1",2.68869842472854,3.87265804776483,7.68315291941619,1.19606015976002e-05,0.000678370217826226,3.74060951913664
"Socs3",2.54017302039641,3.88820894374505,7.68303852434619,1.19622234917282e-05,0.000678370217826226,3.73749959231585
"Tspan12",-1.1665653727912,5.61088590728117,-7.6604125796342,1.22877294502453e-05,0.000694658649014332,3.54255848926796
"Pbld1",3.5757468121667,1.49565013319708,7.65751754147672,1.23300637050267e-05,0.000694887161661862,3.44962440162582
"Sez6l2",-2.06819597002436,1.94525917877249,-7.65345341144373,1.2389759446086e-05,0.000696089673895114,3.69300748749992
"Mall",-1.34990615322227,2.66406705650713,-7.64779029638837,1.24734625052658e-05,0.000696479766409411,3.71677797993076
"Ndufb2",-1.09401180536451,6.90558294160785,-7.63409473128807,1.26784215704111e-05,0.000699317070632982,3.45386465817115
"Impdh2",1.12672520425419,5.26784252203866,7.62786687380882,1.27728232492128e-05,0.000699496592700374,3.54226007778225
"Kcnj15",-2.14923012547266,0.807447647872308,-7.62635111460921,1.27959136738437e-05,0.000699496592700374,3.45616460264897
"Dhcr24",-1.95385778116201,1.54965277986265,-7.62569798972429,1.28058769808344e-05,0.000699496592700374,3.62306464420252
"Oxct1",-1.60237080665029,10.0443133969297,-7.62170085825524,1.28670352152266e-05,0.000699496592700374,3.3917883668268
"Tnnc1",-1.34954293424063,10.882706482451,-7.61871324986022,1.29129530255483e-05,0.000699496592700374,3.3806523284581
"Sema7a",1.07011988082225,6.40033617791418,7.61401415115772,1.29855336196765e-05,0.000700075393168374,3.45235862228668
"Gnl3",1.16884004860507,5.64400078093765,7.61302975604248,1.3000793932757e-05,0.000700075393168374,3.49734539447492
"Kri1",1.10448633247714,4.40529691750375,7.60852729105633,1.30708392490866e-05,0.000701764851636609,3.58807363715643
"Gsg1l",-2.71515474486014,2.77469651352465,-7.60521575894326,1.31226169671098e-05,0.000702244587383654,3.66730631154643
"Olfr1372-ps1",1.65117299211941,2.08097152563035,7.59335494622613,1.33098913128872e-05,0.000704182500451788,3.62872702354556
"Clu",1.66799381191762,10.1376203492471,7.57619479375067,1.35859612683435e-05,0.000716698950978575,3.33403227466058
